[6.651878356933594e-05]Start running EvoMol from [H][H]...
[0.001865386962890625] Updated in round 1! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.007078886032104492] Updated in round 2! max:(0.21621621621621623, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.018927574157714844] Updated in round 3! max:(0.32432432432432434, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.03970980644226074] Updated in round 4! max:(0.32432432432432434, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.04458165168762207] Updated in round 5! max:(0.43243243243243246, 'c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.08388376235961914] Updated in round 6! max:(0.43243243243243246, 'c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.08869481086730957] Updated in round 7! max:(0.5405405405405406, 'c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.15701699256896973] Updated in round 8! max:(0.5675675675675675, 'C=Cc1cc(-c2ccc(-c3ccccc3)cc2)ccc1-c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.24167203903198242] Updated in round 9! max:(0.5945945945945946, 'C=Cc1ccccc1-c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2C=C)cc1'), min:(-99999, '')
[0.33765244483947754] Updated in round 10! max:(0.5945945945945946, 'C=Cc1ccccc1-c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2C=C)cc1'), min:(-99999, '')
[0.34203433990478516] Updated in round 11! max:(0.6486486486486487, 'C=Cc1ccccc1-c1ccc(-c2cc3ccc4cc(-c5ccccc5)ccc4c3cc2C=C)cc1'), min:(-99999, '')
[0.4630093574523926] Updated in round 12! max:(0.6756756756756757, 'C=Cc1ccccc1-c1ccc(-c2cc3ccc4cc(-c5ccccc5C=C)ccc4c3cc2C=C)cc1'), min:(-99999, '')
[0.5933670997619629] Updated in round 13! max:(0.6756756756756757, 'C=Cc1ccccc1-c1ccc(-c2cc3ccc4cc(-c5ccccc5C=C)ccc4c3cc2C=C)cc1'), min:(-99999, '')
[0.5982086658477783] Updated in round 14! max:(0.6756756756756757, 'C=Cc1ccccc1-c1ccc(-c2cc3ccc4cc(-c5ccccc5C=C)ccc4c3cc2C=C)cc1'), min:(-99999, '')
[0.6020002365112305] Updated in round 15! max:(0.6756756756756757, 'C=Cc1ccccc1-c1ccc(-c2cc3ccc4cc(-c5ccccc5C=C)ccc4c3cc2C=C)cc1'), min:(-99999, '')
[0.6064071655273438] Updated in round 16! max:(0.6756756756756757, 'C=Cc1ccccc1-c1ccc(-c2cc3ccc4cc(-c5ccccc5C=C)ccc4c3cc2C=C)cc1'), min:(-99999, '')
[0.6104004383087158] Updated in round 17! max:(0.6756756756756757, 'C=Cc1ccccc1-c1ccc(-c2cc3ccc4cc(-c5ccccc5C=C)ccc4c3cc2C=C)cc1'), min:(-99999, '')
[0.6146628856658936] Updated in round 18! max:(0.7567567567567568, 'C=Cc1ccccc1-c1ccc2c(ccc3cc(-c4ccc(-c5cc6ccccc6cc5C=C)cc4)c(C=C)cc32)c1'), min:(-99999, '')
[0.8070328235626221] Updated in round 19! max:(0.7567567567567568, 'C=Cc1ccccc1-c1ccc2c(ccc3cc(-c4ccc(-c5cc6ccccc6cc5C=C)cc4)c(C=C)cc32)c1'), min:(-99999, '')
[0.8117682933807373] Updated in round 20! max:(0.7567567567567568, 'C=Cc1ccccc1-c1ccc2c(ccc3cc(-c4ccc(-c5cc6ccccc6cc5C=C)cc4)c(C=C)cc32)c1'), min:(-99999, '')
[0.8163983821868896] Updated in round 21! max:(0.7837837837837838, 'C=Cc1cc2ccccc2cc1-c1ccc(-c2cc3ccc4cc5c(ccc6ccccc65)cc4c3cc2C=C)cc1'), min:(-99999, '')
[0.993523359298706] Updated in round 22! max:(0.7837837837837838, 'C=Cc1cc2ccccc2cc1-c1ccc(-c2cc3ccc4cc5c(ccc6ccccc65)cc4c3cc2C=C)cc1'), min:(-99999, '')
[0.9993720054626465] Updated in round 23! max:(0.8108108108108109, 'C=Cc1ccc2cc(-c3ccc(-c4cc5ccc6cc7c(ccc8ccccc87)cc6c5cc4C=C)cc3)c(C=C)cc2c1'), min:(-99999, '')
[1.1900882720947266] Updated in round 24! max:(0.8108108108108109, 'C=Cc1ccc2cc(-c3ccc(-c4cc5ccc6cc7c(ccc8ccccc87)cc6c5cc4C=C)cc3)c(C=C)cc2c1'), min:(-99999, '')
[1.1978545188903809] Updated in round 25! max:(0.8108108108108109, 'C=Cc1ccc2cc(-c3ccc(-c4cc5ccc6cc7c(ccc8ccccc87)cc6c5cc4C=C)cc3)c(C=C)cc2c1'), min:(-99999, '')
[1.204042673110962] Updated in round 26! max:(0.8108108108108109, 'C=Cc1ccc2cc(-c3ccc(-c4cc5ccc6cc7c(ccc8ccccc87)cc6c5cc4C=C)cc3)c(C=C)cc2c1'), min:(-99999, '')
[1.2149152755737305] Updated in round 27! max:(0.8378378378378378, 'C=Cc1cc2cc3ccc4ccc5c(ccc6cc7c(ccc8cc(c(C=C)cc87)c7ccc(cc7)c1cc2cc3)cc65)c4'), min:(-99999, '')
[1.9815399646759033] Updated in round 28! max:(0.8378378378378378, 'C=Cc1cc2cc3ccc4ccc5c(ccc6cc7c(ccc8cc(c(C=C)cc87)c7ccc(cc7)c1cc2cc3)cc65)c4'), min:(-99999, '')
[1.995166540145874] Updated in round 29! max:(0.8648648648648649, 'C=Cc1cc2c(C=C)c3ccc4ccc5c(ccc6cc7c(ccc8cc(c(C=C)cc87)c7ccc(cc7)c1cc2cc3)cc65)c4'), min:(-99999, '')
[2.777341365814209] Updated in round 30! max:(0.8648648648648649, 'C=Cc1cc2c(C=C)c3ccc4ccc5c(ccc6cc7c(ccc8cc(c(C=C)cc87)c7ccc(cc7)c1cc2cc3)cc65)c4'), min:(-99999, '')
[2.78975248336792] Updated in round 31! max:(0.8648648648648649, 'C=Cc1cc2c(C=C)c3ccc4ccc5c(ccc6cc7c(ccc8cc(c(C=C)cc87)c7ccc(cc7)c1cc2cc3)cc65)c4'), min:(-99999, '')
