[4.6253204345703125e-05]Start running EvoMol from [H][H]...
[0.0006744861602783203] Updated in round 1! max:(0.3333333333333333, 'c1ccccc1'), min:(-99999, '')
[0.006061077117919922] Updated in round 2! max:(0.4166666666666667, 'C=Cc1ccccc1'), min:(-99999, '')
[0.012954473495483398] Updated in round 3! max:(0.5, 'C=CC=Cc1ccccc1'), min:(-99999, '')
[0.022276878356933594] Updated in round 4! max:(0.5833333333333334, 'C=CC(C=C)=Cc1ccccc1'), min:(-99999, '')
[0.033772945404052734] Updated in round 5! max:(0.6666666666666666, 'C=CC=CC(C=C)=Cc1ccccc1'), min:(-99999, '')
[0.04853057861328125] Updated in round 6! max:(0.75, 'C=c1ccccc1=Cc1ccccc1'), min:(-99999, '')
[0.0646672248840332] Updated in round 7! max:(0.75, 'C=c1ccccc1=Cc1ccccc1'), min:(-99999, '')
[0.06588578224182129] Updated in round 8! max:(0.75, 'C=c1ccccc1=Cc1ccccc1'), min:(-99999, '')
[0.06736636161804199] Updated in round 9! max:(0.8333333333333334, 'C=CC(c1ccccc1)=c1ccccc1=C'), min:(-99999, '')
[0.08613753318786621] Updated in round 10! max:(0.8333333333333334, 'C=CC(c1ccccc1)=c1ccccc1=C'), min:(-99999, '')
[0.08755302429199219] Updated in round 11! max:(0.8333333333333334, 'C=CC(c1ccccc1)=c1ccccc1=C'), min:(-99999, '')
[0.08907675743103027] Updated in round 12! max:(0.8333333333333334, 'C=CC(c1ccccc1)=c1ccccc1=C'), min:(-99999, '')
[0.09050178527832031] Updated in round 13! max:(0.8333333333333334, 'C=CC(c1ccccc1)=c1ccccc1=C'), min:(-99999, '')
[0.09181070327758789] Updated in round 14! max:(0.8333333333333334, 'C=CC(c1ccccc1)=c1ccccc1=C'), min:(-99999, '')
[0.09339666366577148] Updated in round 15! max:(0.8333333333333334, 'C=CC(c1ccccc1)=c1ccccc1=C'), min:(-99999, '')
[0.09494853019714355] Updated in round 16! max:(0.9166666666666666, 'C=C1C=c2ccccc2=C1c1ccccc1'), min:(-99999, '')
[0.11446475982666016] Updated in round 17! max:(0.9166666666666666, 'C=C1C=c2ccccc2=C1c1ccccc1'), min:(-99999, '')
[0.1160273551940918] Updated in round 18! max:(0.9166666666666666, 'C=C1C=c2ccccc2=C1c1ccccc1'), min:(-99999, '')
[0.11759448051452637] Updated in round 19! max:(0.9166666666666666, 'C=C1C=c2ccccc2=C1c1ccccc1'), min:(-99999, '')
[0.11909818649291992] Updated in round 20! max:(0.9166666666666666, 'C=C1C=c2ccccc2=C1c1ccccc1'), min:(-99999, '')
[0.12054944038391113] Updated in round 21! max:(0.9166666666666666, 'C=C1C=c2ccccc2=C1c1ccccc1'), min:(-99999, '')
[0.12185502052307129] Updated in round 22! max:(0.9166666666666666, 'C=C1C=c2ccccc2=C1c1ccccc1'), min:(-99999, '')
[0.12333059310913086] Updated in round 23! max:(0.9166666666666666, 'C=C1C=c2ccccc2=C1c1ccccc1'), min:(-99999, '')
[0.12442612648010254] Reproduced in round 24!!
