[4.76837158203125e-05]Start running EvoMol from [H][H]...
[0.0006809234619140625] Updated in round 1! max:(0.3333333333333333, 'c1ccccc1'), min:(-99999, '')
[0.004601716995239258] Updated in round 2! max:(0.4166666666666667, 'C=Cc1ccccc1'), min:(-99999, '')
[0.00925898551940918] Updated in round 3! max:(0.5, 'C=CC=Cc1ccccc1'), min:(-99999, '')
[0.01596808433532715] Updated in round 4! max:(0.5833333333333334, 'C=CC=CC=Cc1ccccc1'), min:(-99999, '')
[0.02484726905822754] Updated in round 5! max:(0.5833333333333334, 'C=CC=CC=Cc1ccccc1'), min:(-99999, '')
[0.026257991790771484] Updated in round 6! max:(0.6666666666666666, 'C=CC=CC=Cc1ccccc1C=C'), min:(-99999, '')
[0.03708910942077637] Updated in round 7! max:(0.75, 'C=CC=CC(C=C)=Cc1ccccc1C=C'), min:(-99999, '')
[0.050208330154418945] Updated in round 8! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.062352895736694336] Updated in round 9! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.06368255615234375] Updated in round 10! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.0649721622467041] Updated in round 11! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.06617903709411621] Updated in round 12! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.06749296188354492] Updated in round 13! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.06875228881835938] Updated in round 14! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.07001566886901855] Updated in round 15! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.07129168510437012] Updated in round 16! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.07274270057678223] Updated in round 17! max:(0.9166666666666666, 'C=CC=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.0845038890838623] Updated in round 18! max:(0.9166666666666666, 'C=CC=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.08586502075195312] Updated in round 19! max:(0.9166666666666666, 'C=CC=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.08718347549438477] Updated in round 20! max:(0.9166666666666666, 'C=CC=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.08857941627502441] Updated in round 21! max:(0.9166666666666666, 'C=CC=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.08993220329284668] Updated in round 22! max:(0.9166666666666666, 'C=CC=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.09147906303405762] Reproduced in round 23!!
