[6.341934204101562e-05]Start running EvoMol from [H][H]...
[0.0007472038269042969] Updated in round 1! max:(0.02702702702702703, 'C=C'), min:(-99999, '')
[0.001508951187133789] Updated in round 2! max:(0.05405405405405406, 'C=CC=C'), min:(-99999, '')
[0.00351715087890625] Updated in round 3! max:(0.08108108108108109, 'C=CC=CC=C'), min:(-99999, '')
[0.04337787628173828] Updated in round 4! max:(0.10810810810810811, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.07075238227844238] Updated in round 5! max:(0.13513513513513514, 'C=CC=CC=CC=CC=C'), min:(-99999, '')
[0.13022589683532715] Updated in round 6! max:(0.13513513513513514, 'C=CC=CC=CC=CC=C'), min:(-99999, '')
[0.1995546817779541] Updated in round 7! max:(0.16216216216216217, 'C=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.2177579402923584] Updated in round 8! max:(0.1891891891891892, 'C=CC=CC=CC=CC=CC(=C)C=C'), min:(-99999, '')
[0.22608304023742676] Updated in round 9! max:(0.21621621621621623, 'C=CC(=C)C=CC=c1ccccc1=C'), min:(-99999, '')
[0.23390674591064453] Updated in round 10! max:(0.24324324324324326, 'C=CC(=C)C(=C)C=CC=c1ccccc1=C'), min:(-99999, '')
[0.24344587326049805] Updated in round 11! max:(0.2702702702702703, 'C=CC(=C)C(=C)C=CC=c1ccc(C=C)cc1=C'), min:(-99999, '')
[0.26921558380126953] Updated in round 12! max:(0.2972972972972973, 'C=Cc1ccc(=Cc2ccc(=C)c(=C)c2)c(=C)c1'), min:(-99999, '')
[0.28157663345336914] Updated in round 13! max:(0.32432432432432434, 'C=CC=c1ccc(C=c2ccc(C=C)cc2=C)cc1=C'), min:(-99999, '')
[0.29786133766174316] Updated in round 14! max:(0.32432432432432434, 'C=CC=c1ccc(C=c2ccc(C=C)cc2=C)cc1=C'), min:(-99999, '')
[0.3000311851501465] Updated in round 15! max:(0.32432432432432434, 'C=CC=c1ccc(C=c2ccc(C=C)cc2=C)cc1=C'), min:(-99999, '')
[0.302905797958374] Updated in round 16! max:(0.35135135135135137, 'C=CC(=C)C=c1ccc(C=c2ccc(C=C)cc2=C)cc1=C'), min:(-99999, '')
[0.3226757049560547] Updated in round 17! max:(0.3783783783783784, 'C=Cc1ccc(=Cc2ccc3cc(=C)c(=C)cc3c2)c(=C)c1'), min:(-99999, '')
[0.3423323631286621] Updated in round 18! max:(0.40540540540540543, 'C=CC=c1cc2ccc(C=c3ccc(C=C)cc3=C)cc2cc1=C'), min:(-99999, '')
[0.36734867095947266] Updated in round 19! max:(0.40540540540540543, 'C=CC=c1cc2ccc(C=c3ccc(C=C)cc3=C)cc2cc1=C'), min:(-99999, '')
[0.3702247142791748] Updated in round 20! max:(0.40540540540540543, 'C=CC=c1cc2ccc(C=c3ccc(C=C)cc3=C)cc2cc1=C'), min:(-99999, '')
[0.37366342544555664] Updated in round 21! max:(0.43243243243243246, 'C=CC(=C)C=c1cc2ccc(C=c3ccc(C=C)cc3=C)cc2cc1=C'), min:(-99999, '')
