[7.033348083496094e-05]Start running EvoMol from [H][H]...
[0.016493797302246094] Updated in round 1! max:(0.02040816326530612, 'C=C'), min:(-99999, '')
[0.01727461814880371] Updated in round 2! max:(0.04081632653061224, 'C=CC=C'), min:(-99999, '')
[0.01927661895751953] Updated in round 3! max:(0.061224489795918366, 'C=CC=CC=C'), min:(-99999, '')
[0.02236771583557129] Updated in round 4! max:(0.08163265306122448, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.027532100677490234] Updated in round 5! max:(0.10204081632653061, 'C=c1ccccc1=C'), min:(-99999, '')
[0.03096771240234375] Updated in round 6! max:(0.12244897959183673, 'C=Cc1ccc(=C)c(=C)c1'), min:(-99999, '')
[0.03540229797363281] Updated in round 7! max:(0.14285714285714285, 'C=Cc1ccc(=C)c(=C)c1C=C'), min:(-99999, '')
[0.040534019470214844] Updated in round 8! max:(0.16326530612244897, 'C=CC=Cc1ccc(=C)c(=C)c1C=C'), min:(-99999, '')
[0.04743695259094238] Updated in round 9! max:(0.16326530612244897, 'C=CC=Cc1ccc(=C)c(=C)c1C=C'), min:(-99999, '')
[0.049616098403930664] Updated in round 10! max:(0.1836734693877551, 'C=c1ccc2ccc(=C)c(=C)c2c1=C'), min:(-99999, '')
[0.055419921875] Updated in round 11! max:(0.1836734693877551, 'C=c1ccc2ccc(=C)c(=C)c2c1=C'), min:(-99999, '')
[0.057734012603759766] Updated in round 12! max:(0.20408163265306123, 'C=CC=c1ccc2ccc(=C)c(=C)c2c1=C'), min:(-99999, '')
[0.06608176231384277] Updated in round 13! max:(0.20408163265306123, 'C=CC=c1ccc2ccc(=C)c(=C)c2c1=C'), min:(-99999, '')
[0.06914758682250977] Updated in round 14! max:(0.22448979591836735, 'C=CC=CC=c1ccc2ccc(=C)c(=C)c2c1=C'), min:(-99999, '')
[0.08179116249084473] Updated in round 15! max:(0.22448979591836735, 'C=CC=CC=c1ccc2ccc(=C)c(=C)c2c1=C'), min:(-99999, '')
[0.08594107627868652] Updated in round 16! max:(0.24489795918367346, 'C=Cc1ccc2ccc3ccc(=C)c(=C)c3c2c1'), min:(-99999, '')
[0.09752082824707031] Updated in round 17! max:(0.24489795918367346, 'C=Cc1ccc2ccc3ccc(=C)c(=C)c3c2c1'), min:(-99999, '')
[0.10110926628112793] Updated in round 18! max:(0.2653061224489796, 'C=CC=c1ccc2ccc3ccc(C=C)cc3c2c1=C'), min:(-99999, '')
[0.11768102645874023] Updated in round 19! max:(0.2653061224489796, 'C=CC=c1ccc2ccc3ccc(C=C)cc3c2c1=C'), min:(-99999, '')
[0.12195587158203125] Updated in round 20! max:(0.2653061224489796, 'C=CC=c1ccc2ccc3ccc(C=C)cc3c2c1=C'), min:(-99999, '')
