[6.842613220214844e-05]Start running EvoMol from [H][H]...
[0.0018715858459472656] Updated in round 1! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.009818553924560547] Updated in round 2! max:(0.16326530612244897, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.02783799171447754] Updated in round 3! max:(0.1836734693877551, 'C=Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.048804283142089844] Updated in round 4! max:(0.1836734693877551, 'C=Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.05173611640930176] Updated in round 5! max:(0.20408163265306123, 'C=Cc1cccc(-c2ccccc2)c1C=C'), min:(-99999, '')
[0.07539033889770508] Updated in round 6! max:(0.22448979591836735, 'c1ccc(-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.10411763191223145] Updated in round 7! max:(0.24489795918367346, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.13552641868591309] Updated in round 8! max:(0.24489795918367346, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.13846921920776367] Updated in round 9! max:(0.2653061224489796, 'C#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.17107915878295898] Updated in round 10! max:(0.2653061224489796, 'C#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.17338299751281738] Updated in round 11! max:(0.2653061224489796, 'C#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.17538928985595703] Updated in round 12! max:(0.2653061224489796, 'C#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.1778874397277832] Updated in round 13! max:(0.2653061224489796, 'C#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.18030309677124023] Updated in round 14! max:(0.2653061224489796, 'C#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.18330049514770508] Updated in round 15! max:(0.2857142857142857, 'C#CC#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.2189009189605713] Updated in round 16! max:(0.2857142857142857, 'C#CC#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.2213301658630371] Updated in round 17! max:(0.2857142857142857, 'C#CC#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.22349309921264648] Updated in round 18! max:(0.2857142857142857, 'C#CC#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.22574138641357422] Updated in round 19! max:(0.30612244897959184, 'C=CC#CC#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.2662174701690674] Updated in round 20! max:(0.30612244897959184, 'C=CC#CC#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.26862335205078125] Updated in round 21! max:(0.30612244897959184, 'C=CC#CC#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.2712826728820801] Updated in round 22! max:(0.30612244897959184, 'C=CC#CC#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.27370238304138184] Updated in round 23! max:(0.30612244897959184, 'C=CC#CC#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.276914119720459] Updated in round 24! max:(0.32653061224489793, 'C=CC=CC#CC#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.32496094703674316] Updated in round 25! max:(0.3877551020408163, 'C=Cc1ccccc1C#CC#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.396376371383667] Updated in round 26! max:(0.40816326530612246, 'C=CC=Cc1ccccc1C#CC#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.4799158573150635] Updated in round 27! max:(0.40816326530612246, 'C=CC=Cc1ccccc1C#CC#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.4840109348297119] Updated in round 28! max:(0.4897959183673469, 'C=CC=C(c1ccccc1)c1ccccc1C#CC#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.6185054779052734] Updated in round 29! max:(0.5102040816326531, 'C=Cc1cccc(C#CC#Cc2ccccc2-c2cccc3ccccc23)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.7563667297363281] Updated in round 30! max:(0.5102040816326531, 'C=Cc1cccc(C#CC#Cc2ccccc2-c2cccc3ccccc23)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.7601287364959717] Updated in round 31! max:(0.5102040816326531, 'C=Cc1cccc(C#CC#Cc2ccccc2-c2cccc3ccccc23)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.7639575004577637] Updated in round 32! max:(0.5714285714285714, 'C=Cc1cccc(C#CC#Cc2ccc3ccccc3c2-c2cccc3ccccc23)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.9401850700378418] Updated in round 33! max:(0.5918367346938775, 'C=Cc1ccc(C#CC#Cc2ccc3ccccc3c2-c2cccc3ccccc23)c(-c2cccc3ccccc23)c1C=C'), min:(-99999, '')
[1.1307144165039062] Updated in round 34! max:(0.5918367346938775, 'C=Cc1ccc(C#CC#Cc2ccc3ccccc3c2-c2cccc3ccccc23)c(-c2cccc3ccccc23)c1C=C'), min:(-99999, '')
[1.1355364322662354] Updated in round 35! max:(0.6122448979591837, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc(C=C)c(C=C)c2-c2cccc3ccccc23)ccc2ccccc12'), min:(-99999, '')
[1.3323204517364502] Updated in round 36! max:(0.6122448979591837, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc(C=C)c(C=C)c2-c2cccc3ccccc23)ccc2ccccc12'), min:(-99999, '')
[1.3364269733428955] Updated in round 37! max:(0.6122448979591837, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc(C=C)c(C=C)c2-c2cccc3ccccc23)ccc2ccccc12'), min:(-99999, '')
[1.3397765159606934] Updated in round 38! max:(0.6122448979591837, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc(C=C)c(C=C)c2-c2cccc3ccccc23)ccc2ccccc12'), min:(-99999, '')
[1.3440945148468018] Updated in round 39! max:(0.6122448979591837, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc(C=C)c(C=C)c2-c2cccc3ccccc23)ccc2ccccc12'), min:(-99999, '')
[1.3484995365142822] Updated in round 40! max:(0.6122448979591837, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc(C=C)c(C=C)c2-c2cccc3ccccc23)ccc2ccccc12'), min:(-99999, '')
[1.35227632522583] Updated in round 41! max:(0.6122448979591837, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc(C=C)c(C=C)c2-c2cccc3ccccc23)ccc2ccccc12'), min:(-99999, '')
[1.3562207221984863] Updated in round 42! max:(0.6122448979591837, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc(C=C)c(C=C)c2-c2cccc3ccccc23)ccc2ccccc12'), min:(-99999, '')
