[8.606910705566406e-05]Start running EvoMol from [H][H]...
[0.00040149688720703125] Updated in round 1! max:(0.028169014084507043, 'C=C'), min:(-99999, '')
[0.0008480548858642578] Updated in round 2! max:(0.11267605633802817, 'C=CC=C'), min:(-99999, '')
[0.002064228057861328] Updated in round 3! max:(0.22857142857142856, 'C=CC=CC=C'), min:(-99999, '')
[0.0034112930297851562] Updated in round 4! max:(0.3142857142857143, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.00563359260559082] Updated in round 5! max:(0.4, 'C=CC=CC=CC=CC=C'), min:(-99999, '')
[0.00921487808227539] Updated in round 6! max:(0.4857142857142857, 'C=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.014629602432250977] Updated in round 7! max:(0.5714285714285714, 'C=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.02238941192626953] Updated in round 8! max:(0.5714285714285714, 'C=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.02294635772705078] Updated in round 9! max:(0.6571428571428571, 'C=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.033791303634643555] Updated in round 10! max:(0.6571428571428571, 'C=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.03438091278076172] Updated in round 11! max:(0.6571428571428571, 'C=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.034978628158569336] Updated in round 12! max:(0.6571428571428571, 'C=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.03556203842163086] Updated in round 13! max:(0.7428571428571429, 'C=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.050394296646118164] Updated in round 14! max:(0.7428571428571429, 'C=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.05103588104248047] Updated in round 15! max:(0.8285714285714286, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.07051253318786621] Updated in round 16! max:(0.8285714285714286, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.07121825218200684] Updated in round 17! max:(0.8285714285714286, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.07193183898925781] Updated in round 18! max:(0.8285714285714286, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.07262015342712402] Updated in round 19! max:(0.9142857142857143, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.0978391170501709] Updated in round 20! max:(0.9142857142857143, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.09860730171203613] Updated in round 21! max:(0.9142857142857143, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.09933018684387207] Updated in round 22! max:(0.9142857142857143, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.10003924369812012] Updated in round 23! max:(0.9142857142857143, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.10077476501464844] Updated in round 24! max:(0.9142857142857143, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.1014857292175293] Updated in round 25! max:(0.9142857142857143, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.10219669342041016] Updated in round 26! max:(0.9142857142857143, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.1029062271118164] Updated in round 27! max:(0.9142857142857143, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.10361385345458984] Updated in round 28! max:(0.9142857142857143, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.10434412956237793] Updated in round 29! max:(0.9142857142857143, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.10506153106689453] Updated in round 30! max:(0.9142857142857143, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.10578680038452148] Updated in round 31! max:(0.9142857142857143, 'C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.10613274574279785] Reproduced in round 32!!
