[6.818771362304688e-05]Start running EvoMol from [H][H]...
[0.0011136531829833984] Updated in round 1! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.006681919097900391] Updated in round 2! max:(0.21621621621621623, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.01889801025390625] Updated in round 3! max:(0.2702702702702703, 'c1ccc2c(c1)ccc1ccccc12'), min:(-99999, '')
[0.03274655342102051] Updated in round 4! max:(0.2972972972972973, 'C=Cc1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.05036115646362305] Updated in round 5! max:(0.40540540540540543, 'C=Cc1cccc2ccc3ccc(-c4ccccc4)cc3c12'), min:(-99999, '')
[0.08677792549133301] Updated in round 6! max:(0.4594594594594595, 'c1ccc(-c2ccc3ccc4ccc5ccccc5c4c3c2)cc1'), min:(-99999, '')
[0.12602448463439941] Updated in round 7! max:(0.4594594594594595, 'c1ccc(-c2ccc3ccc4ccc5ccccc5c4c3c2)cc1'), min:(-99999, '')
[0.13189196586608887] Updated in round 8! max:(0.5675675675675675, 'c1ccc(-c2ccccc2-c2ccc3ccc4ccc5ccccc5c4c3c2)cc1'), min:(-99999, '')
[0.19367218017578125] Updated in round 9! max:(0.5675675675675675, 'c1ccc(-c2ccccc2-c2ccc3ccc4ccc5ccccc5c4c3c2)cc1'), min:(-99999, '')
[0.20120620727539062] Updated in round 10! max:(0.6756756756756757, 'c1ccc(-c2ccccc2-c2ccc3ccc4ccc5cccc(-c6ccccc6)c5c4c3c2)cc1'), min:(-99999, '')
[0.2986938953399658] Updated in round 11! max:(0.7027027027027027, 'C=Cc1ccccc1-c1cccc2ccc3ccc4ccc(-c5ccccc5-c5ccccc5)cc4c3c12'), min:(-99999, '')
[0.415402889251709] Updated in round 12! max:(0.7027027027027027, 'C=Cc1ccccc1-c1cccc2ccc3ccc4ccc(-c5ccccc5-c5ccccc5)cc4c3c12'), min:(-99999, '')
[0.42563700675964355] Updated in round 13! max:(0.7567567567567568, 'C=Cc1cccc2ccc3ccc4ccc5ccc6ccc(-c7ccccc7-c7ccccc7)cc6c5c4c3c12'), min:(-99999, '')
[0.5610251426696777] Updated in round 14! max:(0.7567567567567568, 'C=Cc1cccc2ccc3ccc4ccc5ccc6ccc(-c7ccccc7-c7ccccc7)cc6c5c4c3c12'), min:(-99999, '')
[0.5790486335754395] Updated in round 15! max:(0.8378378378378378, 'C=Cc1cccc2ccc3ccc4ccc5ccc6ccc(-c7ccccc7-c7cccc8ccccc78)cc6c5c4c3c12'), min:(-99999, '')
[0.7538418769836426] Updated in round 16! max:(0.8918918918918919, 'C=Cc1cccc2ccc3ccc4ccc5ccc6ccc7c(ccc8cccc(-c9cccc%10ccccc9%10)c87)c6c5c4c3c12'), min:(-99999, '')
[0.9408729076385498] Updated in round 17! max:(0.918918918918919, 'c1cc2ccc3ccc4cccc(c4c3)c3cccc4ccc5c(ccc6ccc7ccc8ccc9ccc(c1)c2c9c8c7c65)c43'), min:(-99999, '')
[1.145904541015625] Updated in round 18! max:(0.918918918918919, 'c1cc2ccc3ccc4cccc(c4c3)c3cccc4ccc5c(ccc6ccc7ccc8ccc9ccc(c1)c2c9c8c7c65)c43'), min:(-99999, '')
[1.1577677726745605] Updated in round 19! max:(0.918918918918919, 'c1cc2ccc3ccc4cccc(c4c3)c3cccc4ccc5c(ccc6ccc7ccc8ccc9ccc(c1)c2c9c8c7c65)c43'), min:(-99999, '')
[1.1716971397399902] Updated in round 20! max:(0.918918918918919, 'c1cc2ccc3ccc4cccc(c4c3)c3cccc4ccc5c(ccc6ccc7ccc8ccc9ccc(c1)c2c9c8c7c65)c43'), min:(-99999, '')
[1.1791887283325195] Updated in round 21! max:(0.918918918918919, 'c1cc2ccc3ccc4cccc(c4c3)c3cccc4ccc5c(ccc6ccc7ccc8ccc9ccc(c1)c2c9c8c7c65)c43'), min:(-99999, '')
[1.1892836093902588] Updated in round 22! max:(0.918918918918919, 'c1cc2ccc3ccc4cccc(c4c3)c3cccc4ccc5c(ccc6ccc7ccc8ccc9ccc(c1)c2c9c8c7c65)c43'), min:(-99999, '')
[1.2031564712524414] Updated in round 23! max:(0.918918918918919, 'c1cc2ccc3ccc4cccc(c4c3)c3cccc4ccc5c(ccc6ccc7ccc8ccc9ccc(c1)c2c9c8c7c65)c43'), min:(-99999, '')
[1.219921350479126] Updated in round 24! max:(0.918918918918919, 'c1cc2ccc3ccc4cccc(c4c3)c3cccc4ccc5c(ccc6ccc7ccc8ccc9ccc(c1)c2c9c8c7c65)c43'), min:(-99999, '')
[1.2363650798797607] Updated in round 25! max:(0.9459459459459459, 'C=Cc1ccc2ccc3ccc4cccc5ccc6ccc7ccc8ccc9ccc%10c(ccc%11cccc(c1c2c3)c%11%10)c9c8c7c6c45'), min:(-99999, '')
