[5.7697296142578125e-05]Start running EvoMol from [H][H]...
[0.0009019374847412109] Updated in round 1! max:(0.14285714285714285, 'c1ccccc1'), min:(-99999, '')
[0.005372524261474609] Updated in round 2! max:(0.17857142857142858, 'C=Cc1ccccc1'), min:(-99999, '')
[0.009932994842529297] Updated in round 3! max:(0.17857142857142858, 'C=Cc1ccccc1'), min:(-99999, '')
[0.011110305786132812] Updated in round 4! max:(0.21428571428571427, 'C=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.017583608627319336] Updated in round 5! max:(0.25, 'C=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.02664351463317871] Updated in round 6! max:(0.2857142857142857, 'C=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.037420034408569336] Updated in round 7! max:(0.2857142857142857, 'C=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.03867769241333008] Updated in round 8! max:(0.2857142857142857, 'C=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.04018521308898926] Updated in round 9! max:(0.32142857142857145, 'C=CC=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.05482912063598633] Updated in round 10! max:(0.35714285714285715, 'C=CC=CC(C=C)=Cc1ccc(C=CC=C)cc1'), min:(-99999, '')
[0.07377004623413086] Updated in round 11! max:(0.35714285714285715, 'C=CC=CC(C=C)=Cc1ccc(C=CC=C)cc1'), min:(-99999, '')
[0.07540178298950195] Updated in round 12! max:(0.35714285714285715, 'C=CC=CC(C=C)=Cc1ccc(C=CC=C)cc1'), min:(-99999, '')
[0.07727813720703125] Updated in round 13! max:(0.39285714285714285, 'C=CC=Cc1ccc(C=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.09700679779052734] Updated in round 14! max:(0.39285714285714285, 'C=CC=Cc1ccc(C=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.09958577156066895] Updated in round 15! max:(0.5357142857142857, 'C=CC=Cc1ccc(C=c2ccc(=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.1414637565612793] Updated in round 16! max:(0.5714285714285714, 'C=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccccc3)cc2)cc1'), min:(-99999, '')
[0.1890881061553955] Updated in round 17! max:(0.6071428571428571, 'C=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.24365496635437012] Updated in round 18! max:(0.6071428571428571, 'C=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.24592804908752441] Updated in round 19! max:(0.6071428571428571, 'C=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.24888134002685547] Updated in round 20! max:(0.6428571428571429, 'C=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C(C=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.3154759407043457] Updated in round 21! max:(0.6785714285714286, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.3953864574432373] Updated in round 22! max:(0.6785714285714286, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.39815711975097656] Updated in round 23! max:(0.6785714285714286, 'C=CC=CC(C=C)=Cc1ccc(C=c2ccc(=Cc3ccc(C=CC=C)cc3)cc2)cc1'), min:(-99999, '')
