[0.00011610984802246094]Start running EvoMol from [H][H]...
[0.0023114681243896484] Updated in round 1! max:(0.026490066225165563, 'c1ccccc1'), min:(-99999, '')
[0.012639760971069336] Updated in round 2! max:(0.052980132450331126, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.03341388702392578] Updated in round 3! max:(0.059602649006622516, 'C=Cc1cccc(-c2ccccc2)c1'), min:(-99999, '')
[0.057943105697631836] Updated in round 4! max:(0.0728476821192053, 'c1ccc(-c2ccc3ccccc3c2)cc1'), min:(-99999, '')
[0.09004974365234375] Updated in round 5! max:(0.0728476821192053, 'c1ccc(-c2ccc3ccccc3c2)cc1'), min:(-99999, '')
[0.09372353553771973] Updated in round 6! max:(0.0728476821192053, 'c1ccc(-c2ccc3ccccc3c2)cc1'), min:(-99999, '')
[0.10407567024230957] Updated in round 7! max:(0.07947019867549669, 'C=Cc1cccc(-c2ccc3ccccc3c2)c1'), min:(-99999, '')
[0.13805103302001953] Updated in round 8! max:(0.07947019867549669, 'C=Cc1cccc(-c2ccc3ccccc3c2)c1'), min:(-99999, '')
[0.14793825149536133] Updated in round 9! max:(0.10596026490066225, 'C=Cc1cc(-c2ccc3ccccc3c2)ccc1-c1ccccc1'), min:(-99999, '')
[0.21131348609924316] Updated in round 10! max:(0.13245033112582782, 'C=Cc1cc(-c2ccc3ccccc3c2)ccc1-c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.3156595230102539] Updated in round 11! max:(0.1456953642384106, 'C=Cc1cc2c(ccc3cc4ccccc4cc32)cc1-c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.44477105140686035] Updated in round 12! max:(0.1456953642384106, 'C=Cc1cc2c(ccc3cc4ccccc4cc32)cc1-c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.45627331733703613] Updated in round 13! max:(0.152317880794702, 'C=Cc1cccc(-c2ccc(-c3cc4ccc5cc6ccccc6cc5c4cc3C=C)cc2)c1'), min:(-99999, '')
[0.6032929420471191] Updated in round 14! max:(0.17218543046357615, 'C=Cc1cccc(-c2ccc(-c3cc4ccc5cc6c(ccc7ccccc76)cc5c4cc3C=C)cc2)c1'), min:(-99999, '')
[0.7869963645935059] Updated in round 15! max:(0.17218543046357615, 'C=Cc1cccc(-c2ccc(-c3cc4ccc5cc6c(ccc7ccccc76)cc5c4cc3C=C)cc2)c1'), min:(-99999, '')
[0.8114373683929443] Updated in round 16! max:(0.17218543046357615, 'C=Cc1cccc(-c2ccc(-c3cc4ccc5cc6c(ccc7ccccc76)cc5c4cc3C=C)cc2)c1'), min:(-99999, '')
[0.8240714073181152] Updated in round 17! max:(0.17218543046357615, 'C=Cc1cccc(-c2ccc(-c3cc4ccc5cc6c(ccc7ccccc76)cc5c4cc3C=C)cc2)c1'), min:(-99999, '')
[0.8465375900268555] Updated in round 18! max:(0.17880794701986755, 'C=Cc1ccc(C=C)c(-c2ccc(-c3cc4ccc5cc6c(ccc7ccccc76)cc5c4cc3C=C)cc2)c1'), min:(-99999, '')
[1.044797658920288] Updated in round 19! max:(0.17880794701986755, 'C=Cc1ccc(C=C)c(-c2ccc(-c3cc4ccc5cc6c(ccc7ccccc76)cc5c4cc3C=C)cc2)c1'), min:(-99999, '')
[1.0588881969451904] Updated in round 20! max:(0.17880794701986755, 'C=Cc1ccc(C=C)c(-c2ccc(-c3cc4ccc5cc6c(ccc7ccccc76)cc5c4cc3C=C)cc2)c1'), min:(-99999, '')
[1.077549695968628] Updated in round 21! max:(0.18543046357615894, 'C=Cc1ccc(C=C)c(-c2ccc3c(ccc4cc5c(ccc6cc7c(ccc8ccccc87)cc65)cc43)c2)c1'), min:(-99999, '')
[1.32503080368042] Updated in round 22! max:(0.18543046357615894, 'C=Cc1ccc(C=C)c(-c2ccc3c(ccc4cc5c(ccc6cc7c(ccc8ccccc87)cc65)cc43)c2)c1'), min:(-99999, '')
[1.3334026336669922] Updated in round 23! max:(0.18543046357615894, 'C=Cc1ccc(C=C)c(-c2ccc3c(ccc4cc5c(ccc6cc7c(ccc8ccccc87)cc65)cc43)c2)c1'), min:(-99999, '')
[1.3455731868743896] Updated in round 24! max:(0.18543046357615894, 'C=Cc1ccc(C=C)c(-c2ccc3c(ccc4cc5c(ccc6cc7c(ccc8ccccc87)cc65)cc43)c2)c1'), min:(-99999, '')
[1.3590149879455566] Updated in round 25! max:(0.18543046357615894, 'C=Cc1ccc(C=C)c(-c2ccc3c(ccc4cc5c(ccc6cc7c(ccc8ccccc87)cc65)cc43)c2)c1'), min:(-99999, '')
[1.3755214214324951] Updated in round 26! max:(0.18543046357615894, 'C=Cc1ccc(C=C)c(-c2ccc3c(ccc4cc5c(ccc6cc7c(ccc8ccccc87)cc65)cc43)c2)c1'), min:(-99999, '')
[1.3855528831481934] Updated in round 27! max:(0.18543046357615894, 'C=Cc1ccc(C=C)c(-c2ccc3c(ccc4cc5c(ccc6cc7c(ccc8ccccc87)cc65)cc43)c2)c1'), min:(-99999, '')
[1.3983306884765625] Updated in round 28! max:(0.18543046357615894, 'C=Cc1ccc(C=C)c(-c2ccc3c(ccc4cc5c(ccc6cc7c(ccc8ccccc87)cc65)cc43)c2)c1'), min:(-99999, '')
[1.4186723232269287] Updated in round 29! max:(0.18543046357615894, 'C=Cc1ccc(C=C)c(-c2ccc3c(ccc4cc5c(ccc6cc7c(ccc8ccccc87)cc65)cc43)c2)c1'), min:(-99999, '')
[1.4338176250457764] Updated in round 30! max:(0.18543046357615894, 'C=Cc1ccc(C=C)c(-c2ccc3c(ccc4cc5c(ccc6cc7c(ccc8ccccc87)cc65)cc43)c2)c1'), min:(-99999, '')
[1.4496681690216064] Updated in round 31! max:(0.19205298013245034, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9ccccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[1.7042884826660156] Updated in round 32! max:(0.19205298013245034, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9ccccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[1.7231874465942383] Updated in round 33! max:(0.19205298013245034, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9ccccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[1.7411770820617676] Updated in round 34! max:(0.19205298013245034, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9ccccc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
[1.761049509048462] Updated in round 35! max:(0.2185430463576159, 'C=Cc1cc2c(ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9ccccc98)cc76)cc54)cc32)cc1-c1ccccc1'), min:(-99999, '')
[2.2276313304901123] Updated in round 36! max:(0.2185430463576159, 'C=Cc1cc2c(ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9ccccc98)cc76)cc54)cc32)cc1-c1ccccc1'), min:(-99999, '')
[2.2393720149993896] Updated in round 37! max:(0.2185430463576159, 'C=Cc1cc2c(ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9ccccc98)cc76)cc54)cc32)cc1-c1ccccc1'), min:(-99999, '')
[2.254822254180908] Updated in round 38! max:(0.2185430463576159, 'C=Cc1cc2c(ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9ccccc98)cc76)cc54)cc32)cc1-c1ccccc1'), min:(-99999, '')
[2.26822566986084] Updated in round 39! max:(0.2185430463576159, 'C=Cc1cc2c(ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9ccccc98)cc76)cc54)cc32)cc1-c1ccccc1'), min:(-99999, '')
[2.2933223247528076] Updated in round 40! max:(0.2251655629139073, 'C=Cc1cccc(-c2cc3ccc4cc5c(ccc6cc7c(ccc8cc9c(ccc%10ccccc%109)cc87)cc65)cc4c3cc2C=C)c1'), min:(-99999, '')
[2.774834394454956] Updated in round 41! max:(0.2251655629139073, 'C=Cc1cccc(-c2cc3ccc4cc5c(ccc6cc7c(ccc8cc9c(ccc%10ccccc%109)cc87)cc65)cc4c3cc2C=C)c1'), min:(-99999, '')
[2.858384847640991] Updated in round 42! max:(0.2251655629139073, 'C=Cc1cccc(-c2cc3ccc4cc5c(ccc6cc7c(ccc8cc9c(ccc%10ccccc%109)cc87)cc65)cc4c3cc2C=C)c1'), min:(-99999, '')
[2.8786892890930176] Updated in round 43! max:(0.2251655629139073, 'C=Cc1cccc(-c2cc3ccc4cc5c(ccc6cc7c(ccc8cc9c(ccc%10ccccc%109)cc87)cc65)cc4c3cc2C=C)c1'), min:(-99999, '')
[2.903299331665039] Updated in round 44! max:(0.2251655629139073, 'C=Cc1cccc(-c2cc3ccc4cc5c(ccc6cc7c(ccc8cc9c(ccc%10ccccc%109)cc87)cc65)cc4c3cc2C=C)c1'), min:(-99999, '')
[2.9234533309936523] Updated in round 45! max:(0.23178807947019867, 'C=Cc1cccc(-c2cc3ccc4cc5c(ccc6cc7c(ccc8cc9c(ccc%10ccc(C=C)cc%109)cc87)cc65)cc4c3cc2C=C)c1'), min:(-99999, '')
[3.46785569190979] Updated in round 46! max:(0.23178807947019867, 'C=Cc1cccc(-c2cc3ccc4cc5c(ccc6cc7c(ccc8cc9c(ccc%10ccc(C=C)cc%109)cc87)cc65)cc4c3cc2C=C)c1'), min:(-99999, '')
[3.503509521484375] Updated in round 47! max:(0.23178807947019867, 'C=Cc1cccc(-c2cc3ccc4cc5c(ccc6cc7c(ccc8cc9c(ccc%10ccc(C=C)cc%109)cc87)cc65)cc4c3cc2C=C)c1'), min:(-99999, '')
[3.5395009517669678] Updated in round 48! max:(0.2582781456953642, 'C=Cc1ccc2ccc3cc4c(ccc5cc6c(ccc7cc8c(ccc9cc(-c%10ccc(-c%11ccccc%11)c(C=C)c%10)c(C=C)cc98)cc76)cc54)cc3c2c1'), min:(-99999, '')
