[4.5299530029296875e-05]Start running EvoMol from [H][H]...
[0.00035953521728515625] Updated in round 1! max:(0.08333333333333333, 'C=C'), min:(-99999, '')
[0.0008413791656494141] Updated in round 2! max:(0.16666666666666666, 'C=CC=C'), min:(-99999, '')
[0.002199411392211914] Updated in round 3! max:(0.25, 'C=CC=CC=C'), min:(-99999, '')
[0.004221439361572266] Updated in round 4! max:(0.3333333333333333, 'c1ccccc1'), min:(-99999, '')
[0.007676124572753906] Updated in round 5! max:(0.4166666666666667, 'C=Cc1ccccc1'), min:(-99999, '')
[0.010375022888183594] Updated in round 6! max:(0.5, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.013949394226074219] Updated in round 7! max:(0.5833333333333334, 'C=C1C=Cc2ccccc21'), min:(-99999, '')
[0.017283201217651367] Updated in round 8! max:(0.6666666666666666, 'C=CC=C1C=Cc2ccccc21'), min:(-99999, '')
[0.02204751968383789] Updated in round 9! max:(0.6666666666666666, 'C=CC=C1C=Cc2ccccc21'), min:(-99999, '')
[0.02313542366027832] Updated in round 10! max:(0.6666666666666666, 'C=CC=C1C=Cc2ccccc21'), min:(-99999, '')
[0.0246427059173584] Updated in round 11! max:(0.75, 'C=CC=CC=C1C=Cc2ccccc21'), min:(-99999, '')
[0.03148603439331055] Updated in round 12! max:(0.75, 'C=CC=CC=C1C=Cc2ccccc21'), min:(-99999, '')
[0.032833099365234375] Updated in round 13! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.04141354560852051] Updated in round 14! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.042725563049316406] Updated in round 15! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.04395794868469238] Updated in round 16! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.04512619972229004] Updated in round 17! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.04638671875] Updated in round 18! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.04761481285095215] Updated in round 19! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.048897504806518555] Updated in round 20! max:(0.8333333333333334, 'C=CC=CC(C=C)=C1C=Cc2ccccc21'), min:(-99999, '')
[0.050400495529174805] Updated in round 21! max:(0.9166666666666666, 'C=c1ccccc1=C1C=Cc2ccccc21'), min:(-99999, '')
[0.05890297889709473] Updated in round 22! max:(0.9166666666666666, 'C=c1ccccc1=C1C=Cc2ccccc21'), min:(-99999, '')
[0.06023406982421875] Updated in round 23! max:(0.9166666666666666, 'C=c1ccccc1=C1C=Cc2ccccc21'), min:(-99999, '')
[0.06153726577758789] Updated in round 24! max:(0.9166666666666666, 'C=c1ccccc1=C1C=Cc2ccccc21'), min:(-99999, '')
[0.0628659725189209] Updated in round 25! max:(0.9166666666666666, 'C=c1ccccc1=C1C=Cc2ccccc21'), min:(-99999, '')
[0.06413507461547852] Updated in round 26! max:(0.9166666666666666, 'C=c1ccccc1=C1C=Cc2ccccc21'), min:(-99999, '')
[0.06538891792297363] Updated in round 27! max:(0.9166666666666666, 'C=c1ccccc1=C1C=Cc2ccccc21'), min:(-99999, '')
[0.0665121078491211] Reproduced in round 28!!
