[4.482269287109375e-05]Start running EvoMol from [H][H]...
[0.00033283233642578125] Updated in round 1! max:(0.1111111111111111, 'C=C'), min:(-99999, '')
[0.0008397102355957031] Updated in round 2! max:(0.2222222222222222, 'C=CC=C'), min:(-99999, '')
[0.0022344589233398438] Updated in round 3! max:(0.3333333333333333, 'C=CC=CC=C'), min:(-99999, '')
[0.0041370391845703125] Updated in round 4! max:(0.4444444444444444, 'c1ccccc1'), min:(-99999, '')
[0.008664131164550781] Updated in round 5! max:(0.5555555555555556, 'C=Cc1ccccc1'), min:(-99999, '')
[0.012366056442260742] Updated in round 6! max:(0.5555555555555556, 'C=Cc1ccccc1'), min:(-99999, '')
[0.013231992721557617] Updated in round 7! max:(0.6666666666666666, 'C=CC=Cc1ccccc1'), min:(-99999, '')
[0.01864147186279297] Updated in round 8! max:(0.6666666666666666, 'C=CC=Cc1ccccc1'), min:(-99999, '')
[0.019566059112548828] Updated in round 9! max:(0.6666666666666666, 'C=CC=Cc1ccccc1'), min:(-99999, '')
[0.020519018173217773] Updated in round 10! max:(0.6666666666666666, 'C=CC=Cc1ccccc1'), min:(-99999, '')
[0.02426457405090332] Updated in round 11! max:(0.7777777777777778, 'C=CC=CC=Cc1ccccc1'), min:(-99999, '')
[0.0318450927734375] Updated in round 12! max:(0.7777777777777778, 'C=CC=CC=Cc1ccccc1'), min:(-99999, '')
[0.0327451229095459] Updated in round 13! max:(0.7777777777777778, 'C=CC=CC=Cc1ccccc1'), min:(-99999, '')
[0.033646583557128906] Updated in round 14! max:(0.7777777777777778, 'C=CC=CC=Cc1ccccc1'), min:(-99999, '')
[0.03466343879699707] Updated in round 15! max:(0.8888888888888888, 'C=CC=CC=CC=Cc1ccccc1'), min:(-99999, '')
[0.0447850227355957] Updated in round 16! max:(0.8888888888888888, 'C=CC=CC=CC=Cc1ccccc1'), min:(-99999, '')
[0.04585909843444824] Updated in round 17! max:(0.8888888888888888, 'C=CC=CC=CC=Cc1ccccc1'), min:(-99999, '')
[0.04683256149291992] Updated in round 18! max:(0.8888888888888888, 'C=CC=CC=CC=Cc1ccccc1'), min:(-99999, '')
[0.04777240753173828] Updated in round 19! max:(0.8888888888888888, 'C=CC=CC=CC=Cc1ccccc1'), min:(-99999, '')
[0.048104047775268555] Reproduced in round 20!!
