[0.00010585784912109375]Start running EvoMol from [H][H]...
[0.0007638931274414062] Updated in round 1! max:(0.01639344262295082, 'C=C'), min:(-99999, '')
[0.0016264915466308594] Updated in round 2! max:(0.03278688524590164, 'C=CC=C'), min:(-99999, '')
[0.0036852359771728516] Updated in round 3! max:(0.04918032786885246, 'C=CC=CC=C'), min:(-99999, '')
[0.0072345733642578125] Updated in round 4! max:(0.06557377049180328, 'c1ccccc1'), min:(-99999, '')
[0.01300501823425293] Updated in round 5! max:(0.08196721311475409, 'C=c1ccccc1=C'), min:(-99999, '')
[0.017760753631591797] Updated in round 6! max:(0.09836065573770492, 'C=Cc1cccc(=C)c1=C'), min:(-99999, '')
[0.02449774742126465] Updated in round 7! max:(0.11475409836065574, 'C=Cc1ccc(C=C)c(=C)c1=C'), min:(-99999, '')
[0.03455328941345215] Updated in round 8! max:(0.13114754098360656, 'C=Cc1cc(C=C)c(=C)c(=C)c1C=C'), min:(-99999, '')
[0.04837656021118164] Updated in round 9! max:(0.14754098360655737, 'C=Cc1cc(C=C)c(=C)c2c1C=CC=2'), min:(-99999, '')
[0.05954933166503906] Updated in round 10! max:(0.16393442622950818, 'C=Cc1c(C=C)c2c(c(=C)c1C=C)=CC=C2'), min:(-99999, '')
[0.07962489128112793] Updated in round 11! max:(0.18032786885245902, 'C=CC=Cc1c(C=C)c(C=C)c2c(c1=C)=CC=C2'), min:(-99999, '')
[0.11893653869628906] Updated in round 12! max:(0.19672131147540983, 'C=CC=Cc1c(C=C)c2c(c(=C)c1C=CC=C)=CC=C2'), min:(-99999, '')
[0.22814083099365234] Updated in round 13! max:(0.21311475409836064, 'C=CC=CC=Cc1c(C=CC=C)c(C=C)c2c(c1=C)=CC=C2'), min:(-99999, '')
[0.3145158290863037] Updated in round 14! max:(0.22950819672131148, 'C=CC=c1ccc2c(=C)c3c(c(C=C)c2c1=CC=C)C=CC=3'), min:(-99999, '')
[0.46007823944091797] Updated in round 15! max:(0.22950819672131148, 'C=CC=c1ccc2c(=C)c3c(c(C=C)c2c1=CC=C)C=CC=3'), min:(-99999, '')
[0.8058547973632812] Updated in round 16! max:(0.22950819672131148, 'C=CC=c1ccc2c(=C)c3c(c(C=C)c2c1=CC=C)C=CC=3'), min:(-99999, '')
[0.8949079513549805] Updated in round 17! max:(0.2459016393442623, 'C=CC=c1ccc2c(=C)c3c(c(C=C)c2c1=CC(=C)C=C)C=CC=3'), min:(-99999, '')
[1.3087658882141113] Updated in round 18! max:(0.26229508196721313, 'C=Cc1c(=C)c(=C)cc2c1ccc1c(=C)c3c(c(C=C)c12)C=CC=3'), min:(-99999, '')
[1.4498636722564697] Updated in round 19! max:(0.2786885245901639, 'C=Cc1c2cccc2c(=C)c2cc3ccc4c(=C)c(=C)cc(c12)c34'), min:(-99999, '')
[1.5185668468475342] Updated in round 20! max:(0.2786885245901639, 'C=Cc1c2cccc2c(=C)c2cc3ccc4c(=C)c(=C)cc(c12)c34'), min:(-99999, '')
[1.613565444946289] Updated in round 21! max:(0.29508196721311475, 'C=CC=c1c(=C)cc2c3c(C=C)c4cccc4c(=C)c3cc3ccc1c32'), min:(-99999, '')
[1.930164098739624] Updated in round 22! max:(0.3114754098360656, 'C=CC=c1c(=C)cc2c3c(C=C)c4c(C=C)ccc4c(=C)c3cc3ccc1c32'), min:(-99999, '')
[2.9525306224823] Updated in round 23! max:(0.3114754098360656, 'C=CC=c1c(=C)cc2c3c(C=C)c4c(C=C)ccc4c(=C)c3cc3ccc1c32'), min:(-99999, '')
[3.237224578857422] Updated in round 24! max:(0.32786885245901637, 'C=CC=c1c(=C)cc2c3c(C=C)c4c(C=C)ccc4c(=C)c3cc3cc(C=C)c1c32'), min:(-99999, '')
[4.114894151687622] Updated in round 25! max:(0.3442622950819672, 'C=CC=Cc1ccc2c(=C)c3cc4cc(C=C)c5c(=CC=C)c(=C)cc(c3c(C=C)c12)c45'), min:(-99999, '')
[11.721073389053345] Updated in round 26! max:(0.36065573770491804, 'C=CC=Cc1ccc2c(=C)c3cc4cc(C(=C)C=C)c5c(=CC=C)c(=C)cc(c3c(C=C)c12)c45'), min:(-99999, '')
[38.56281399726868] Updated in round 27! max:(0.36065573770491804, 'C=CC=Cc1ccc2c(=C)c3cc4cc(C(=C)C=C)c5c(=CC=C)c(=C)cc(c3c(C=C)c12)c45'), min:(-99999, '')
[45.590569257736206] Updated in round 28! max:(0.3770491803278688, 'C=CC=Cc1ccc2c(=C)c3cc4cc5c(C=C)cc(C=C)c6c(=C)cc(c3c(C=C)c12)c4c56'), min:(-99999, '')
[63.674827337265015] Updated in round 29! max:(0.3770491803278688, 'C=CC=Cc1ccc2c(=C)c3cc4cc5c(C=C)cc(C=C)c6c(=C)cc(c3c(C=C)c12)c4c56'), min:(-99999, '')
[79.01163530349731] Updated in round 30! max:(0.3770491803278688, 'C=CC=Cc1ccc2c(=C)c3cc4cc5c(C=C)cc(C=C)c6c(=C)cc(c3c(C=C)c12)c4c56'), min:(-99999, '')
[91.59961223602295] Updated in round 31! max:(0.39344262295081966, 'C=CC=Cc1c(C=C)cc2c(=C)c3cc4cc5c(C=C)cc(C=C)c6c(=C)cc(c3c(C=C)c12)c4c56'), min:(-99999, '')
[107.47949194908142] Updated in round 32! max:(0.39344262295081966, 'C=CC=Cc1c(C=C)cc2c(=C)c3cc4cc5c(C=C)cc(C=C)c6c(=C)cc(c3c(C=C)c12)c4c56'), min:(-99999, '')
[115.0199089050293] Updated in round 33! max:(0.39344262295081966, 'C=CC=Cc1c(C=C)cc2c(=C)c3cc4cc5c(C=C)cc(C=C)c6c(=C)cc(c3c(C=C)c12)c4c56'), min:(-99999, '')
[123.88255715370178] Updated in round 34! max:(0.39344262295081966, 'C=CC=Cc1c(C=C)cc2c(=C)c3cc4cc5c(C=C)cc(C=C)c6c(=C)cc(c3c(C=C)c12)c4c56'), min:(-99999, '')
[132.5536048412323] Updated in round 35! max:(0.39344262295081966, 'C=CC=Cc1c(C=C)cc2c(=C)c3cc4cc5c(C=C)cc(C=C)c6c(=C)cc(c3c(C=C)c12)c4c56'), min:(-99999, '')
[148.40872979164124] Updated in round 36! max:(0.4098360655737705, 'C=Cc1cc(C=C)c2c(=C)cc3c4c(C=C)c5c(cc6c(=C)c(=C)ccc65)c(=C)c4cc4cc1c2c43'), min:(-99999, '')
