[5.745887756347656e-05]Start running EvoMol from [H][H]...
[0.0005433559417724609] Updated in round 1! max:(0.04, 'C=C'), min:(-99999, '')
[0.0012116432189941406] Updated in round 2! max:(0.08, 'C=CC=C'), min:(-99999, '')
[0.0030121803283691406] Updated in round 3! max:(0.12, 'C=CC=CC=C'), min:(-99999, '')
[0.00550389289855957] Updated in round 4! max:(0.16, 'c1ccccc1'), min:(-99999, '')
[0.010381937026977539] Updated in round 5! max:(0.2, 'C=Cc1ccccc1'), min:(-99999, '')
[0.014806032180786133] Updated in round 6! max:(0.24, 'C=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.021245479583740234] Updated in round 7! max:(0.28, 'C=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.029283761978149414] Updated in round 8! max:(0.28, 'C=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.03189516067504883] Updated in round 9! max:(0.32, 'C=CC=Cc1ccc(C(=C)C=C)cc1'), min:(-99999, '')
[0.04174995422363281] Updated in round 10! max:(0.36, 'C=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.05492973327636719] Updated in round 11! max:(0.36, 'C=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.0570068359375] Updated in round 12! max:(0.36, 'C=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.0583043098449707] Updated in round 13! max:(0.36, 'C=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.05955648422241211] Updated in round 14! max:(0.36, 'C=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.061398983001708984] Updated in round 15! max:(0.4, 'C=CC=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.0785069465637207] Updated in round 16! max:(0.4, 'C=CC=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.08037018775939941] Updated in round 17! max:(0.44, 'C=CC=CC=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.10231328010559082] Updated in round 18! max:(0.44, 'C=CC=CC=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.10438990592956543] Updated in round 19! max:(0.44, 'C=CC=CC=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.10596752166748047] Updated in round 20! max:(0.44, 'C=CC=CC=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.10765385627746582] Updated in round 21! max:(0.44, 'C=CC=CC=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.1100931167602539] Updated in round 22! max:(0.48, 'C=CC=C(C=C)C=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.13614583015441895] Updated in round 23! max:(0.48, 'C=CC=C(C=C)C=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.13825297355651855] Updated in round 24! max:(0.48, 'C=CC=C(C=C)C=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.1404433250427246] Updated in round 25! max:(0.48, 'C=CC=C(C=C)C=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.14233946800231934] Updated in round 26! max:(0.48, 'C=CC=C(C=C)C=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.14489388465881348] Updated in round 27! max:(0.52, 'C=CC=CC=C(C=C)C=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.17748188972473145] Updated in round 28! max:(0.52, 'C=CC=CC=C(C=C)C=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.180128812789917] Updated in round 29! max:(0.52, 'C=CC=CC=C(C=C)C=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.18232059478759766] Updated in round 30! max:(0.52, 'C=CC=CC=C(C=C)C=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.18448162078857422] Updated in round 31! max:(0.52, 'C=CC=CC=C(C=C)C=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.18657350540161133] Updated in round 32! max:(0.52, 'C=CC=CC=C(C=C)C=CC=Cc1ccc(C(C=C)=CC=C)cc1'), min:(-99999, '')
[0.18897795677185059] Updated in round 33! max:(0.56, 'C=CC=CC=C(C=C)C=CC=Cc1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.2277364730834961] Updated in round 34! max:(0.56, 'C=CC=CC=C(C=C)C=CC=Cc1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.23089003562927246] Updated in round 35! max:(0.56, 'C=CC=CC=C(C=C)C=CC=Cc1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.23436689376831055] Updated in round 36! max:(0.6, 'C=CC=CC=CC=C(C=C)C=CC=Cc1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.28203582763671875] Updated in round 37! max:(0.64, 'C=CC=Cc1ccc(C=CC=Cc2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.333507776260376] Updated in round 38! max:(0.64, 'C=CC=Cc1ccc(C=CC=Cc2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.3363769054412842] Updated in round 39! max:(0.64, 'C=CC=Cc1ccc(C=CC=Cc2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.33930015563964844] Updated in round 40! max:(0.64, 'C=CC=Cc1ccc(C=CC=Cc2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.3415987491607666] Updated in round 41! max:(0.64, 'C=CC=Cc1ccc(C=CC=Cc2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.34422945976257324] Updated in round 42! max:(0.64, 'C=CC=Cc1ccc(C=CC=Cc2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.34650087356567383] Updated in round 43! max:(0.64, 'C=CC=Cc1ccc(C=CC=Cc2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.34916186332702637] Updated in round 44! max:(0.64, 'C=CC=Cc1ccc(C=CC=Cc2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.3526003360748291] Updated in round 45! max:(0.64, 'C=CC=Cc1ccc(C=CC=Cc2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.3566734790802002] Updated in round 46! max:(0.68, 'C=CC=CC=Cc1ccc(C=CC=Cc2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.4198760986328125] Updated in round 47! max:(0.72, 'C=CC=CC=Cc1ccc(C=CC=C(C=C)c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.4911365509033203] Updated in round 48! max:(0.72, 'C=CC=CC=Cc1ccc(C=CC=C(C=C)c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.4964406490325928] Updated in round 49! max:(0.76, 'C=CC=CC=Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5726215839385986] Updated in round 50! max:(0.76, 'C=CC=CC=Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5757081508636475] Updated in round 51! max:(0.76, 'C=CC=CC=Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5785279273986816] Updated in round 52! max:(0.76, 'C=CC=CC=Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5852203369140625] Updated in round 53! max:(0.76, 'C=CC=CC=Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5904362201690674] Updated in round 54! max:(0.76, 'C=CC=CC=Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5945024490356445] Updated in round 55! max:(0.76, 'C=CC=CC=Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.598686695098877] Updated in round 56! max:(0.76, 'C=CC=CC=Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6027910709381104] Updated in round 57! max:(0.76, 'C=CC=CC=Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6092531681060791] Updated in round 58! max:(0.8, 'C=CC=CC=CC=Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6991493701934814] Updated in round 59! max:(0.8, 'C=CC=CC=CC=Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.7030999660491943] Updated in round 60! max:(0.8, 'C=CC=CC=CC=Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.7082433700561523] Updated in round 61! max:(0.84, 'C=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.8094861507415771] Updated in round 62! max:(0.84, 'C=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.8132631778717041] Updated in round 63! max:(0.84, 'C=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.8186423778533936] Updated in round 64! max:(0.84, 'C=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.821631669998169] Updated in round 65! max:(0.84, 'C=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.82527756690979] Updated in round 66! max:(0.84, 'C=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.8305888175964355] Updated in round 67! max:(0.88, 'C=CC=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9464235305786133] Updated in round 68! max:(0.88, 'C=CC=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9512004852294922] Updated in round 69! max:(0.88, 'C=CC=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9560770988464355] Updated in round 70! max:(0.88, 'C=CC=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9604196548461914] Updated in round 71! max:(0.88, 'C=CC=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.965273380279541] Updated in round 72! max:(0.88, 'C=CC=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9700729846954346] Updated in round 73! max:(0.88, 'C=CC=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9730713367462158] Updated in round 74! max:(0.88, 'C=CC=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9765784740447998] Updated in round 75! max:(0.88, 'C=CC=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9835782051086426] Updated in round 76! max:(0.88, 'C=CC=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9889540672302246] Updated in round 77! max:(0.88, 'C=CC=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9919590950012207] Updated in round 78! max:(0.88, 'C=CC=CC=CC=CC=C(C=C)c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.9975974559783936] Updated in round 79! max:(0.92, 'C=CC1=CC=CC=CC=C(C=C)c2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc1cc2'), min:(-99999, '')
[1.13973069190979] Updated in round 80! max:(0.92, 'C=CC1=CC=CC=CC=C(C=C)c2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc1cc2'), min:(-99999, '')
[1.1432032585144043] Updated in round 81! max:(0.92, 'C=CC1=CC=CC=CC=C(C=C)c2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc1cc2'), min:(-99999, '')
[1.1476473808288574] Updated in round 82! max:(0.92, 'C=CC1=CC=CC=CC=C(C=C)c2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc1cc2'), min:(-99999, '')
[1.1535015106201172] Updated in round 83! max:(0.92, 'C=CC1=CC=CC=CC=C(C=C)c2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc1cc2'), min:(-99999, '')
[1.157376766204834] Updated in round 84! max:(0.92, 'C=CC1=CC=CC=CC=C(C=C)c2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc1cc2'), min:(-99999, '')
[1.161583662033081] Updated in round 85! max:(0.92, 'C=CC1=CC=CC=CC=C(C=C)c2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc1cc2'), min:(-99999, '')
[1.1698527336120605] Updated in round 86! max:(0.96, 'C=CC1=CC=Cc2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc1cc2'), min:(-99999, '')
[1.3580281734466553] Updated in round 87! max:(0.96, 'C=CC1=CC=Cc2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc1cc2'), min:(-99999, '')
[1.3645000457763672] Updated in round 88! max:(0.96, 'C=CC1=CC=Cc2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc1cc2'), min:(-99999, '')
[1.3726167678833008] Updated in round 89! max:(0.96, 'C=CC1=CC=Cc2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc1cc2'), min:(-99999, '')
[1.3800232410430908] Updated in round 90! max:(0.96, 'C=CC1=CC=Cc2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc1cc2'), min:(-99999, '')
[1.3874623775482178] Updated in round 91! max:(0.96, 'C=CC1=CC=Cc2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc1cc2'), min:(-99999, '')
[1.3897156715393066] Reproduced in round 92!!
