[6.103515625e-05]Start running EvoMol from [H][H]...
[0.0007328987121582031] Updated in round 1! max:(0.02702702702702703, 'C=C'), min:(-99999, '')
[0.0014595985412597656] Updated in round 2! max:(0.05405405405405406, 'C=CC=C'), min:(-99999, '')
[0.0036296844482421875] Updated in round 3! max:(0.08108108108108109, 'C=CC=CC=C'), min:(-99999, '')
[0.006744384765625] Updated in round 4! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.012200117111206055] Updated in round 5! max:(0.13513513513513514, 'C=Cc1ccccc1'), min:(-99999, '')
[0.017534732818603516] Updated in round 6! max:(0.16216216216216217, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.024204492568969727] Updated in round 7! max:(0.1891891891891892, 'C=Cc1ccc(C=C)c(C=C)c1'), min:(-99999, '')
[0.033202409744262695] Updated in round 8! max:(0.21621621621621623, 'C=CC=Cc1ccc(C=C)c(C=C)c1'), min:(-99999, '')
[0.04375958442687988] Updated in round 9! max:(0.24324324324324326, 'C=CC=Cc1ccc(C=C)c(C=CC=C)c1'), min:(-99999, '')
[0.05916166305541992] Updated in round 10! max:(0.2702702702702703, 'C=CC=Cc1ccc2ccc(C=C)cc2c1'), min:(-99999, '')
[0.07615423202514648] Updated in round 11! max:(0.2972972972972973, 'C=Cc1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.09414052963256836] Updated in round 12! max:(0.2972972972972973, 'C=Cc1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.09740257263183594] Updated in round 13! max:(0.32432432432432434, 'C=CC=Cc1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.12109756469726562] Updated in round 14! max:(0.35135135135135137, 'C=CC(=C)C=Cc1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.14866256713867188] Updated in round 15! max:(0.3783783783783784, 'C=CC(=C)C=Cc1ccc2ccc3ccc(C=C)cc3c2c1'), min:(-99999, '')
[0.1809523105621338] Updated in round 16! max:(0.40540540540540543, 'C=Cc1ccc2cc3c(ccc4ccc(C=C)cc43)cc2c1'), min:(-99999, '')
[0.21503973007202148] Updated in round 17! max:(0.40540540540540543, 'C=Cc1ccc2cc3c(ccc4ccc(C=C)cc43)cc2c1'), min:(-99999, '')
[0.21964788436889648] Updated in round 18! max:(0.43243243243243246, 'C=CC=Cc1ccc2ccc3cc4cc(C=C)ccc4cc3c2c1'), min:(-99999, '')
[0.26250123977661133] Updated in round 19! max:(0.43243243243243246, 'C=CC=Cc1ccc2ccc3cc4cc(C=C)ccc4cc3c2c1'), min:(-99999, '')
[0.26807284355163574] Updated in round 20! max:(0.4594594594594595, 'C=Cc1ccc2cc3c(ccc4cc5ccccc5cc43)cc2c1'), min:(-99999, '')
[0.3141148090362549] Updated in round 21! max:(0.4594594594594595, 'C=Cc1ccc2cc3c(ccc4cc5ccccc5cc43)cc2c1'), min:(-99999, '')
[0.31791114807128906] Updated in round 22! max:(0.4594594594594595, 'C=Cc1ccc2cc3c(ccc4cc5ccccc5cc43)cc2c1'), min:(-99999, '')
[0.32190823554992676] Updated in round 23! max:(0.4594594594594595, 'C=Cc1ccc2cc3c(ccc4cc5ccccc5cc43)cc2c1'), min:(-99999, '')
[0.32558250427246094] Updated in round 24! max:(0.4864864864864865, 'C=Cc1ccc2cc3c(ccc4cc5c(C=C)cccc5cc43)cc2c1'), min:(-99999, '')
