[5.602836608886719e-05]Start running EvoMol from [H][H]...
[0.000827789306640625] Updated in round 1! max:(0.03225806451612903, 'C=C'), min:(-99999, '')
[0.001718282699584961] Updated in round 2! max:(0.06451612903225806, 'C=CC=C'), min:(-99999, '')
[0.00416874885559082] Updated in round 3! max:(0.0967741935483871, 'C=CC=CC=C'), min:(-99999, '')
[0.006383657455444336] Updated in round 4! max:(0.12903225806451613, 'C#CC=CC=CC=C'), min:(-99999, '')
[0.008775949478149414] Updated in round 5! max:(0.16129032258064516, 'C#Cc1ccccc1'), min:(-99999, '')
[0.010978937149047852] Updated in round 6! max:(0.1935483870967742, 'C=CC#Cc1ccccc1'), min:(-99999, '')
[0.014377117156982422] Updated in round 7! max:(0.22580645161290322, 'C=CC=CC#Cc1ccccc1'), min:(-99999, '')
[0.019215106964111328] Updated in round 8! max:(0.25806451612903225, 'C#Cc1ccc(C#CC=CC=C)cc1'), min:(-99999, '')
[0.024416446685791016] Updated in round 9! max:(0.2903225806451613, 'C#CC=CC=CC#Cc1ccc(C#C)cc1'), min:(-99999, '')
[0.03064131736755371] Updated in round 10! max:(0.2903225806451613, 'C#CC=CC=CC#Cc1ccc(C#C)cc1'), min:(-99999, '')
[0.03182411193847656] Updated in round 11! max:(0.2903225806451613, 'C#CC=CC=CC#Cc1ccc(C#C)cc1'), min:(-99999, '')
[0.032922983169555664] Updated in round 12! max:(0.2903225806451613, 'C#CC=CC=CC#Cc1ccc(C#C)cc1'), min:(-99999, '')
[0.03493356704711914] Updated in round 13! max:(0.3225806451612903, 'C#Cc1ccc(C#CC=CC=CC#CC=C)cc1'), min:(-99999, '')
[0.04273200035095215] Updated in round 14! max:(0.3225806451612903, 'C#Cc1ccc(C#CC=CC=CC#CC=C)cc1'), min:(-99999, '')
[0.04392409324645996] Updated in round 15! max:(0.3225806451612903, 'C#Cc1ccc(C#CC=CC=CC#CC=C)cc1'), min:(-99999, '')
[0.04523825645446777] Updated in round 16! max:(0.3225806451612903, 'C#Cc1ccc(C#CC=CC=CC#CC=C)cc1'), min:(-99999, '')
[0.047179460525512695] Updated in round 17! max:(0.3548387096774194, 'C=CC#CC=CC=CC#Cc1ccc(C#CC=C)cc1'), min:(-99999, '')
[0.05748891830444336] Updated in round 18! max:(0.3870967741935484, 'C=CC#Cc1ccc(C#CC=CC=CC#CC(=C)C=C)cc1'), min:(-99999, '')
[0.06961607933044434] Updated in round 19! max:(0.3870967741935484, 'C=CC#Cc1ccc(C#CC=CC=CC#CC(=C)C=C)cc1'), min:(-99999, '')
[0.07126998901367188] Updated in round 20! max:(0.3870967741935484, 'C=CC#Cc1ccc(C#CC=CC=CC#CC(=C)C=C)cc1'), min:(-99999, '')
[0.07327961921691895] Updated in round 21! max:(0.41935483870967744, 'C=CC(=C)C#CC=CC=CC#Cc1ccc(C#CC(=C)C=C)cc1'), min:(-99999, '')
[0.0885472297668457] Updated in round 22! max:(0.45161290322580644, 'C=CC(=C)C#CC(C=C)=CC=CC#Cc1ccc(C#CC(=C)C=C)cc1'), min:(-99999, '')
[0.10659122467041016] Updated in round 23! max:(0.4838709677419355, 'C=CC=C(C#CC(C=C)=CC=CC#Cc1ccc(C#CC(=C)C=C)cc1)C=C'), min:(-99999, '')
[0.13060402870178223] Updated in round 24! max:(0.5161290322580645, 'C=CC=CC(=C)C#Cc1ccc(C#CC=CC=C(C#CC(C=C)=CC=C)C=C)cc1'), min:(-99999, '')
[0.16005373001098633] Updated in round 25! max:(0.5161290322580645, 'C=CC=CC(=C)C#Cc1ccc(C#CC=CC=C(C#CC(C=C)=CC=C)C=C)cc1'), min:(-99999, '')
[0.16274714469909668] Updated in round 26! max:(0.5483870967741935, 'C=CC=C(C#CC(C=C)=CC=CC#Cc1ccc(C#Cc2ccccc2)cc1)C=C'), min:(-99999, '')
[0.1944408416748047] Updated in round 27! max:(0.5483870967741935, 'C=CC=C(C#CC(C=C)=CC=CC#Cc1ccc(C#Cc2ccccc2)cc1)C=C'), min:(-99999, '')
[0.19653677940368652] Updated in round 28! max:(0.5483870967741935, 'C=CC=C(C#CC(C=C)=CC=CC#Cc1ccc(C#Cc2ccccc2)cc1)C=C'), min:(-99999, '')
[0.19901680946350098] Updated in round 29! max:(0.5806451612903226, 'C#Cc1ccc(C#Cc2ccc(C#CC=CC=C(C#CC(C=C)=CC=C)C=C)cc2)cc1'), min:(-99999, '')
[0.23285579681396484] Updated in round 30! max:(0.5806451612903226, 'C#Cc1ccc(C#Cc2ccc(C#CC=CC=C(C#CC(C=C)=CC=C)C=C)cc2)cc1'), min:(-99999, '')
[0.23499703407287598] Updated in round 31! max:(0.5806451612903226, 'C#Cc1ccc(C#Cc2ccc(C#CC=CC=C(C#CC(C=C)=CC=C)C=C)cc2)cc1'), min:(-99999, '')
[0.23733949661254883] Updated in round 32! max:(0.5806451612903226, 'C#Cc1ccc(C#Cc2ccc(C#CC=CC=C(C#CC(C=C)=CC=C)C=C)cc2)cc1'), min:(-99999, '')
[0.23954367637634277] Updated in round 33! max:(0.5806451612903226, 'C#Cc1ccc(C#Cc2ccc(C#CC=CC=C(C#CC(C=C)=CC=C)C=C)cc2)cc1'), min:(-99999, '')
[0.24223637580871582] Updated in round 34! max:(0.6129032258064516, 'C#Cc1ccc(C#Cc2ccc(C#CC=CC=C(C#Cc3ccccc3)C=C)cc2)cc1'), min:(-99999, '')
[0.2787919044494629] Updated in round 35! max:(0.6129032258064516, 'C#Cc1ccc(C#Cc2ccc(C#CC=CC=C(C#Cc3ccccc3)C=C)cc2)cc1'), min:(-99999, '')
[0.2811307907104492] Updated in round 36! max:(0.6129032258064516, 'C#Cc1ccc(C#Cc2ccc(C#CC=CC=C(C#Cc3ccccc3)C=C)cc2)cc1'), min:(-99999, '')
