[6.508827209472656e-05]Start running EvoMol from [H][H]...
[0.0003457069396972656] Updated in round 1! max:(0.30434782608695654, 'c1ccccc1'), min:(-99999, '')
[0.0057468414306640625] Updated in round 2! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.02238178253173828] Updated in round 3! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.023051023483276367] Updated in round 4! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.042388916015625] Updated in round 5! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.043180227279663086] Updated in round 6! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.044036865234375] Updated in round 7! max:(0.56, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.04484701156616211] Updated in round 8! max:(0.5692307692307692, 'C(=Cc1ccccc1-c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.08860611915588379] Updated in round 9! max:(0.5692307692307692, 'C(=Cc1ccccc1-c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.08967828750610352] Updated in round 10! max:(0.5932203389830508, 'C=C(C=Cc1ccccc1)C(=C)c1ccccc1'), min:(-99999, '')
[0.11944437026977539] Updated in round 11! max:(0.5932203389830508, 'C=C(C=Cc1ccccc1)C(=C)c1ccccc1'), min:(-99999, '')
[0.12043261528015137] Updated in round 12! max:(0.5932203389830508, 'C=C(C=Cc1ccccc1)C(=C)c1ccccc1'), min:(-99999, '')
[0.12133288383483887] Updated in round 13! max:(0.5932203389830508, 'C=C(C=Cc1ccccc1)C(=C)c1ccccc1'), min:(-99999, '')
[0.12224173545837402] Updated in round 14! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.15470385551452637] Updated in round 15! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.15574312210083008] Updated in round 16! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.15671443939208984] Updated in round 17! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.15769433975219727] Updated in round 18! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.15857982635498047] Updated in round 19! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.1595768928527832] Updated in round 20! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.16053557395935059] Updated in round 21! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.1614675521850586] Updated in round 22! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.16237568855285645] Updated in round 23! max:(0.6271186440677966, 'C(=Cc1ccccc1)C1=CC=C1c1ccccc1'), min:(-99999, '')
[0.16336321830749512] Updated in round 24! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.19661521911621094] Updated in round 25! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.19751620292663574] Updated in round 26! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.19846653938293457] Updated in round 27! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.19941329956054688] Updated in round 28! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.20033550262451172] Updated in round 29! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.20124506950378418] Updated in round 30! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.2335507869720459] Updated in round 31! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.23458147048950195] Updated in round 32! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.23559236526489258] Updated in round 33! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.2365720272064209] Updated in round 34! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.23752212524414062] Updated in round 35! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.23847627639770508] Updated in round 36! max:(0.7142857142857143, 'C(=CC=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
[0.2393970489501953] Updated in round 37! max:(0.7272727272727273, 'C=C(C=Cc1ccccc1)C=Cc1ccccc1'), min:(-99999, '')
