[0.00010204315185546875]Start running EvoMol from [H][H]...
[0.016530275344848633] Updated in round 1! max:(0.17857142857142858, 'c1ccccc1'), min:(-99999, '')
[0.022437572479248047] Updated in round 2! max:(0.4, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.03937959671020508] Updated in round 3! max:(0.4126984126984127, 'C#Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.056276559829711914] Updated in round 4! max:(0.4126984126984127, 'C#Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.05708169937133789] Updated in round 5! max:(0.4126984126984127, 'C#Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.05782604217529297] Updated in round 6! max:(0.4126984126984127, 'C#Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.05859088897705078] Updated in round 7! max:(0.4126984126984127, 'C#Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.05936479568481445] Updated in round 8! max:(0.4126984126984127, 'C#Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.06006455421447754] Updated in round 9! max:(0.4126984126984127, 'C#Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.060771942138671875] Updated in round 10! max:(0.4126984126984127, 'C#Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.08776235580444336] Updated in round 11! max:(0.4126984126984127, 'C#Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.08875727653503418] Updated in round 12! max:(0.4126984126984127, 'C#Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.08975338935852051] Updated in round 13! max:(0.4126984126984127, 'C#Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.09072232246398926] Updated in round 14! max:(0.4166666666666667, 'C1#Cc2ccc(c3ccccc23)-c2ccccc21'), min:(-99999, '')
[0.11942601203918457] Updated in round 15! max:(0.5074626865671642, 'C=CC1=c2ccccc2=Cc2ccccc2C#C1'), min:(-99999, '')
[0.14171504974365234] Updated in round 16! max:(0.5074626865671642, 'C=CC1=c2ccccc2=Cc2ccccc2C#C1'), min:(-99999, '')
[0.14287066459655762] Updated in round 17! max:(0.5074626865671642, 'C=CC1=c2ccccc2=Cc2ccccc2C#C1'), min:(-99999, '')
[0.1439509391784668] Updated in round 18! max:(0.5074626865671642, 'C=CC1=c2ccccc2=Cc2ccccc2C#C1'), min:(-99999, '')
[0.14499354362487793] Updated in round 19! max:(0.5074626865671642, 'C=CC1=c2ccccc2=Cc2ccccc2C#C1'), min:(-99999, '')
[0.14598417282104492] Updated in round 20! max:(0.5074626865671642, 'C=CC1=c2ccccc2=Cc2ccccc2C#C1'), min:(-99999, '')
[0.14698386192321777] Updated in round 21! max:(0.5074626865671642, 'C=CC1=c2ccccc2=Cc2ccccc2C#C1'), min:(-99999, '')
[0.14798736572265625] Updated in round 22! max:(0.5074626865671642, 'C=CC1=c2ccccc2=Cc2ccccc2C#C1'), min:(-99999, '')
[0.14904260635375977] Updated in round 23! max:(0.5074626865671642, 'C=CC1=c2ccccc2=Cc2ccccc2C#C1'), min:(-99999, '')
[0.1501326560974121] Updated in round 24! max:(0.5074626865671642, 'C=CC1=c2ccccc2=Cc2ccccc2C#C1'), min:(-99999, '')
[0.15120363235473633] Updated in round 25! max:(0.5074626865671642, 'C=CC1=c2ccccc2=Cc2ccccc2C#C1'), min:(-99999, '')
[0.17471718788146973] Updated in round 26! max:(0.5074626865671642, 'C=CC1=c2ccccc2=Cc2ccccc2C#C1'), min:(-99999, '')
