[5.888938903808594e-05]Start running EvoMol from [H][H]...
[0.0008137226104736328] Updated in round 1! max:(0.16, 'c1ccccc1'), min:(-99999, '')
[0.0069522857666015625] Updated in round 2! max:(0.32, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.023542165756225586] Updated in round 3! max:(0.36, 'C=Cc1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.04340553283691406] Updated in round 4! max:(0.36, 'C=Cc1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.04576730728149414] Updated in round 5! max:(0.52, 'C=Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.08805608749389648] Updated in round 6! max:(0.56, 'C=CC=Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.136491060256958] Updated in round 7! max:(0.56, 'C=CC=Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.13944697380065918] Updated in round 8! max:(0.56, 'C=CC=Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.14255499839782715] Updated in round 9! max:(0.6, 'C=CC=Cc1ccc(-c2ccc(-c3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.1969456672668457] Updated in round 10! max:(0.64, 'C=CC=Cc1ccc(-c2ccc(-c3ccc(C(=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.2574620246887207] Updated in round 11! max:(0.64, 'C=CC=Cc1ccc(-c2ccc(-c3ccc(C(=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.26190781593322754] Updated in round 12! max:(0.8, 'C=CC(=C)c1ccc(-c2ccc(-c3ccc(C=CC=Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.3721911907196045] Updated in round 13! max:(0.84, 'C=CC=CC(=C)c1ccc(-c2ccc(-c3ccc(C=CC=Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4989323616027832] Updated in round 14! max:(0.84, 'C=CC=CC(=C)c1ccc(-c2ccc(-c3ccc(C=CC=Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5021655559539795] Updated in round 15! max:(0.84, 'C=CC=CC(=C)c1ccc(-c2ccc(-c3ccc(C=CC=Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5068221092224121] Updated in round 16! max:(0.84, 'C=CC=CC(=C)c1ccc(-c2ccc(-c3ccc(C=CC=Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5106847286224365] Updated in round 17! max:(0.84, 'C=CC=CC(=C)c1ccc(-c2ccc(-c3ccc(C=CC=Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5144600868225098] Updated in round 18! max:(0.84, 'C=CC=CC(=C)c1ccc(-c2ccc(-c3ccc(C=CC=Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5179934501647949] Updated in round 19! max:(0.84, 'C=CC=CC(=C)c1ccc(-c2ccc(-c3ccc(C=CC=Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5230345726013184] Updated in round 20! max:(0.84, 'C=CC=CC(=C)c1ccc(-c2ccc(-c3ccc(C=CC=Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
