[4.3392181396484375e-05]Start running EvoMol from [H][H]...
[0.000637054443359375] Updated in round 1! max:(0.3333333333333333, 'c1ccccc1'), min:(-99999, '')
[0.005981922149658203] Updated in round 2! max:(0.4166666666666667, 'C=Cc1ccccc1'), min:(-99999, '')
[0.012495756149291992] Updated in round 3! max:(0.4166666666666667, 'C=Cc1ccccc1'), min:(-99999, '')
[0.01375436782836914] Updated in round 4! max:(0.5, 'C=CC(=C)c1ccccc1'), min:(-99999, '')
[0.02223944664001465] Updated in round 5! max:(0.5833333333333334, 'C=C1C=Cc2ccccc21'), min:(-99999, '')
[0.03086113929748535] Updated in round 6! max:(0.6666666666666666, 'C=CC=C1C=Cc2ccccc21'), min:(-99999, '')
[0.042177677154541016] Updated in round 7! max:(0.6666666666666666, 'C=CC=C1C=Cc2ccccc21'), min:(-99999, '')
[0.04377484321594238] Updated in round 8! max:(0.75, 'C=CC=C1C(C=C)=Cc2ccccc21'), min:(-99999, '')
[0.05700826644897461] Updated in round 9! max:(0.75, 'C=CC=C1C(C=C)=Cc2ccccc21'), min:(-99999, '')
[0.05839991569519043] Updated in round 10! max:(0.75, 'C=CC=C1C(C=C)=Cc2ccccc21'), min:(-99999, '')
[0.0596766471862793] Updated in round 11! max:(0.75, 'C=CC=C1C(C=C)=Cc2ccccc21'), min:(-99999, '')
[0.0610659122467041] Updated in round 12! max:(0.75, 'C=CC=C1C(C=C)=Cc2ccccc21'), min:(-99999, '')
[0.06284666061401367] Updated in round 13! max:(0.8333333333333334, 'C=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.07664132118225098] Updated in round 14! max:(0.8333333333333334, 'C=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.07823395729064941] Updated in round 15! max:(0.8333333333333334, 'C=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.07965755462646484] Updated in round 16! max:(0.8333333333333334, 'C=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.08091425895690918] Updated in round 17! max:(0.8333333333333334, 'C=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.08233642578125] Updated in round 18! max:(0.8333333333333334, 'C=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.08376908302307129] Updated in round 19! max:(0.9166666666666666, 'C=CC1=CC2=Cc3ccccc3C2=C1C=C'), min:(-99999, '')
[0.10005497932434082] Reproduced in round 20!!
