[6.413459777832031e-05]Start running EvoMol from [H][H]...
[0.013019800186157227] Updated in round 1! max:(0.02702702702702703, 'C=C'), min:(-99999, '')
[0.013698577880859375] Updated in round 2! max:(0.05405405405405406, 'C=CC=C'), min:(-99999, '')
[0.015681028366088867] Updated in round 3! max:(0.08108108108108109, 'C=CC=CC=C'), min:(-99999, '')
[0.018666505813598633] Updated in round 4! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.022980451583862305] Updated in round 5! max:(0.13513513513513514, 'C=Cc1ccccc1'), min:(-99999, '')
[0.027031660079956055] Updated in round 6! max:(0.16216216216216217, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.03152275085449219] Updated in round 7! max:(0.1891891891891892, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.036125898361206055] Updated in round 8! max:(0.21621621621621623, 'C=Cc1cccc2ccccc12'), min:(-99999, '')
[0.041921377182006836] Updated in round 9! max:(0.21621621621621623, 'C=Cc1cccc2ccccc12'), min:(-99999, '')
[0.04454493522644043] Updated in round 10! max:(0.24324324324324326, 'C=Cc1ccc2cccc(C=C)c2c1'), min:(-99999, '')
[0.05218172073364258] Updated in round 11! max:(0.2702702702702703, 'C=Cc1ccc2ccc(C=C)c(C=C)c2c1'), min:(-99999, '')
[0.06171083450317383] Updated in round 12! max:(0.2972972972972973, 'C=CC=Cc1c(C=C)ccc2ccc(C=C)cc12'), min:(-99999, '')
[0.07472920417785645] Updated in round 13! max:(0.32432432432432434, 'C=CC=CC=Cc1c(C=C)ccc2ccc(C=C)cc12'), min:(-99999, '')
[0.09238052368164062] Updated in round 14! max:(0.32432432432432434, 'C=CC=CC=Cc1c(C=C)ccc2ccc(C=C)cc12'), min:(-99999, '')
[0.0946969985961914] Updated in round 15! max:(0.32432432432432434, 'C=CC=CC=Cc1c(C=C)ccc2ccc(C=C)cc12'), min:(-99999, '')
[0.09911394119262695] Updated in round 16! max:(0.35135135135135137, 'C=CC=CC=Cc1c(C=C)ccc2ccc(C=CC=C)cc12'), min:(-99999, '')
[0.12359285354614258] Updated in round 17! max:(0.3783783783783784, 'C=CC=CC=CC=Cc1c(C=C)ccc2ccc(C=CC=C)cc12'), min:(-99999, '')
[0.15389037132263184] Updated in round 18! max:(0.3783783783783784, 'C=CC=CC=CC=Cc1c(C=C)ccc2ccc(C=CC=C)cc12'), min:(-99999, '')
[0.15926194190979004] Updated in round 19! max:(0.40540540540540543, 'C=CC=CC=CC=Cc1c(C=C)ccc2cc3ccccc3cc12'), min:(-99999, '')
[0.18953704833984375] Updated in round 20! max:(0.43243243243243246, 'C=Cc1cccccc2c(cc1)ccc1cc3ccccc3cc12'), min:(-99999, '')
[0.21837258338928223] Updated in round 21! max:(0.43243243243243246, 'C=Cc1cccccc2c(cc1)ccc1cc3ccccc3cc12'), min:(-99999, '')
[0.22215676307678223] Updated in round 22! max:(0.43243243243243246, 'C=Cc1cccccc2c(cc1)ccc1cc3ccccc3cc12'), min:(-99999, '')
[0.225294828414917] Updated in round 23! max:(0.43243243243243246, 'C=Cc1cccccc2c(cc1)ccc1cc3ccccc3cc12'), min:(-99999, '')
[0.22907209396362305] Updated in round 24! max:(0.43243243243243246, 'C=Cc1cccccc2c(cc1)ccc1cc3ccccc3cc12'), min:(-99999, '')
[0.2323904037475586] Updated in round 25! max:(0.43243243243243246, 'C=Cc1cccccc2c(cc1)ccc1cc3ccccc3cc12'), min:(-99999, '')
[0.23610973358154297] Updated in round 26! max:(0.43243243243243246, 'C=Cc1cccccc2c(cc1)ccc1cc3ccccc3cc12'), min:(-99999, '')
[0.24002361297607422] Updated in round 27! max:(0.43243243243243246, 'C=Cc1cccccc2c(cc1)ccc1cc3ccccc3cc12'), min:(-99999, '')
[0.24360013008117676] Updated in round 28! max:(0.43243243243243246, 'C=Cc1cccccc2c(cc1)ccc1cc3ccccc3cc12'), min:(-99999, '')
[0.24681377410888672] Updated in round 29! max:(0.43243243243243246, 'C=Cc1cccccc2c(cc1)ccc1cc3ccccc3cc12'), min:(-99999, '')
[0.25054502487182617] Updated in round 30! max:(0.4594594594594595, 'C=Cc1cccccc2c(cc1)ccc1cc3cc(C=C)ccc3cc12'), min:(-99999, '')
[0.28565287590026855] Updated in round 31! max:(0.4594594594594595, 'C=Cc1cccccc2c(cc1)ccc1cc3cc(C=C)ccc3cc12'), min:(-99999, '')
[0.28973817825317383] Updated in round 32! max:(0.4864864864864865, 'C=CC=Cc1cccccc2c(cc1)ccc1cc3cc(C=C)ccc3cc12'), min:(-99999, '')
[0.3337090015411377] Updated in round 33! max:(0.4864864864864865, 'C=CC=Cc1cccccc2c(cc1)ccc1cc3cc(C=C)ccc3cc12'), min:(-99999, '')
[0.33980393409729004] Updated in round 34! max:(0.4864864864864865, 'C=CC=Cc1cccccc2c(cc1)ccc1cc3cc(C=C)ccc3cc12'), min:(-99999, '')
[0.345975399017334] Updated in round 35! max:(0.5135135135135135, 'C=CC=Cc1cccc2cc3c(ccc4cc5cc(C=C)ccc5cc43)cc12'), min:(-99999, '')
[0.38485193252563477] Updated in round 36! max:(0.5135135135135135, 'C=CC=Cc1cccc2cc3c(ccc4cc5cc(C=C)ccc5cc43)cc12'), min:(-99999, '')
