[7.486343383789062e-05]Start running EvoMol from [H][H]...
[0.000982046127319336] Updated in round 1! max:(0.018867924528301886, 'C=C'), min:(-99999, '')
[0.0018315315246582031] Updated in round 2! max:(0.03773584905660377, 'C=CC=C'), min:(-99999, '')
[0.004112958908081055] Updated in round 3! max:(0.05660377358490566, 'C=CC=CC=C'), min:(-99999, '')
[0.007184743881225586] Updated in round 4! max:(0.07547169811320754, 'c1ccccc1'), min:(-99999, '')
[0.012618064880371094] Updated in round 5! max:(0.09433962264150944, 'C=Cc1ccccc1'), min:(-99999, '')
[0.01821613311767578] Updated in round 6! max:(0.11320754716981132, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.025729894638061523] Updated in round 7! max:(0.1320754716981132, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.034534454345703125] Updated in round 8! max:(0.1509433962264151, 'C=Cc1cccc2ccccc12'), min:(-99999, '')
[0.0452878475189209] Updated in round 9! max:(0.16981132075471697, 'C=Cc1ccc2c(C=C)cccc2c1'), min:(-99999, '')
[0.05734753608703613] Updated in round 10! max:(0.16981132075471697, 'C=Cc1ccc2c(C=C)cccc2c1'), min:(-99999, '')
[0.05991387367248535] Updated in round 11! max:(0.16981132075471697, 'C=Cc1ccc2c(C=C)cccc2c1'), min:(-99999, '')
[0.06315422058105469] Updated in round 12! max:(0.18867924528301888, 'C=CC=Cc1ccc2c(C=C)cccc2c1'), min:(-99999, '')
[0.08066391944885254] Updated in round 13! max:(0.20754716981132076, 'C=CC=Cc1ccc2c(C=C)cccc2c1C=C'), min:(-99999, '')
[0.09957695007324219] Updated in round 14! max:(0.20754716981132076, 'C=CC=Cc1ccc2c(C=C)cccc2c1C=C'), min:(-99999, '')
[0.10203695297241211] Updated in round 15! max:(0.20754716981132076, 'C=CC=Cc1ccc2c(C=C)cccc2c1C=C'), min:(-99999, '')
[0.10442280769348145] Updated in round 16! max:(0.20754716981132076, 'C=CC=Cc1ccc2c(C=C)cccc2c1C=C'), min:(-99999, '')
[0.10836148262023926] Updated in round 17! max:(0.22641509433962265, 'C=CC=Cc1ccc2c(C=C)c(C=C)ccc2c1C=C'), min:(-99999, '')
[0.130340576171875] Updated in round 18! max:(0.22641509433962265, 'C=CC=Cc1ccc2c(C=C)c(C=C)ccc2c1C=C'), min:(-99999, '')
[0.13368439674377441] Updated in round 19! max:(0.24528301886792453, 'C=CC=Cc1ccc2c(C=C)c(C=CC=C)ccc2c1C=C'), min:(-99999, '')
[0.16163897514343262] Updated in round 20! max:(0.24528301886792453, 'C=CC=Cc1ccc2c(C=C)c(C=CC=C)ccc2c1C=C'), min:(-99999, '')
