[9.179115295410156e-05]Start running EvoMol from [H][H]...
[0.0030896663665771484] Updated in round 1! max:(0.0547945205479452, 'c1ccccc1'), min:(-99999, '')
[0.011528730392456055] Updated in round 2! max:(0.1095890410958904, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.0317378044128418] Updated in round 3! max:(0.1643835616438356, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.07029581069946289] Updated in round 4! max:(0.1643835616438356, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.07743525505065918] Updated in round 5! max:(0.2054794520547945, 'c1ccc(-c2ccc(-c3ccc4ccccc4c3)cc2)cc1'), min:(-99999, '')
[0.13345003128051758] Updated in round 6! max:(0.2328767123287671, 'c1ccc2cc(-c3ccc4c(ccc5ccccc54)c3)ccc2c1'), min:(-99999, '')
[0.1998457908630371] Updated in round 7! max:(0.2465753424657534, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc2ccccc2c1'), min:(-99999, '')
[0.27213096618652344] Updated in round 8! max:(0.2465753424657534, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc2ccccc2c1'), min:(-99999, '')
[0.277846097946167] Updated in round 9! max:(0.2602739726027397, 'c1ccc2cc3c(ccc4cc5c(ccc6ccccc65)cc43)cc2c1'), min:(-99999, '')
[0.3532073497772217] Updated in round 10! max:(0.2602739726027397, 'c1ccc2cc3c(ccc4cc5c(ccc6ccccc65)cc43)cc2c1'), min:(-99999, '')
[0.35838866233825684] Updated in round 11! max:(0.2602739726027397, 'c1ccc2cc3c(ccc4cc5c(ccc6ccccc65)cc43)cc2c1'), min:(-99999, '')
[0.3633537292480469] Updated in round 12! max:(0.2602739726027397, 'c1ccc2cc3c(ccc4cc5c(ccc6ccccc65)cc43)cc2c1'), min:(-99999, '')
[0.3671886920928955] Updated in round 13! max:(0.2602739726027397, 'c1ccc2cc3c(ccc4cc5c(ccc6ccccc65)cc43)cc2c1'), min:(-99999, '')
[0.3728210926055908] Updated in round 14! max:(0.2602739726027397, 'c1ccc2cc3c(ccc4cc5c(ccc6ccccc65)cc43)cc2c1'), min:(-99999, '')
[0.37869834899902344] Updated in round 15! max:(0.2602739726027397, 'c1ccc2cc3c(ccc4cc5c(ccc6ccccc65)cc43)cc2c1'), min:(-99999, '')
[0.3856024742126465] Updated in round 16! max:(0.3013698630136986, 'c1ccc2c(c1)ccc1cc3c(ccc4cc5ccc6ccccc6c5cc43)cc12'), min:(-99999, '')
[0.4871559143066406] Updated in round 17! max:(0.3561643835616438, 'c1ccc(-c2ccc3ccc4cc5c(ccc6cc7ccc8ccccc8c7cc65)cc4c3c2)cc1'), min:(-99999, '')
[0.6498489379882812] Updated in round 18! max:(0.3698630136986301, 'C=Cc1ccccc1-c1ccc2ccc3cc4c(ccc5cc6ccc7ccccc7c6cc54)cc3c2c1'), min:(-99999, '')
[0.8271019458770752] Updated in round 19! max:(0.3698630136986301, 'C=Cc1ccccc1-c1ccc2ccc3cc4c(ccc5cc6ccc7ccccc7c6cc54)cc3c2c1'), min:(-99999, '')
[0.8338525295257568] Updated in round 20! max:(0.3698630136986301, 'C=Cc1ccccc1-c1ccc2ccc3cc4c(ccc5cc6ccc7ccccc7c6cc54)cc3c2c1'), min:(-99999, '')
[0.8399219512939453] Updated in round 21! max:(0.3698630136986301, 'C=Cc1ccccc1-c1ccc2ccc3cc4c(ccc5cc6ccc7ccccc7c6cc54)cc3c2c1'), min:(-99999, '')
[0.8464474678039551] Updated in round 22! max:(0.3698630136986301, 'C=Cc1ccccc1-c1ccc2ccc3cc4c(ccc5cc6ccc7ccccc7c6cc54)cc3c2c1'), min:(-99999, '')
[0.8539421558380127] Updated in round 23! max:(0.3698630136986301, 'C=Cc1ccccc1-c1ccc2ccc3cc4c(ccc5cc6ccc7ccccc7c6cc54)cc3c2c1'), min:(-99999, '')
