[4.5299530029296875e-05]Start running EvoMol from [H][H]...
[0.001865386962890625] Updated in round 1! max:(0.04, 'C=C'), min:(-99999, '')
[0.007389068603515625] Updated in round 2! max:(0.08, 'C=CC=C'), min:(-99999, '')
[0.01676177978515625] Updated in round 3! max:(0.12, 'C=CC=CC=C'), min:(-99999, '')
[0.022850513458251953] Updated in round 4! max:(0.16, 'C=CC=CC(=C)C=C'), min:(-99999, '')
[0.026243209838867188] Updated in round 5! max:(0.2, 'C=c1ccc(=C)cc1'), min:(-99999, '')
[0.030111312866210938] Updated in round 6! max:(0.24, 'C=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.03573012351989746] Updated in round 7! max:(0.28, 'C=CC=c1ccc(=CC=C)cc1'), min:(-99999, '')
[0.043825626373291016] Updated in round 8! max:(0.32, 'C=CC=CC=c1ccc(=CC=C)cc1'), min:(-99999, '')
[0.0552515983581543] Updated in round 9! max:(0.36, 'C=CC=CC=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.07747936248779297] Updated in round 10! max:(0.4, 'C=CC=CC=CC=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.09463381767272949] Updated in round 11! max:(0.4, 'C=CC=CC=CC=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.09656763076782227] Updated in round 12! max:(0.44, 'C=CC=CC=CC(C=C)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.11668753623962402] Updated in round 13! max:(0.44, 'C=CC=CC=CC(C=C)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.1183624267578125] Updated in round 14! max:(0.44, 'C=CC=CC=CC(C=C)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.12005066871643066] Updated in round 15! max:(0.44, 'C=CC=CC=CC(C=C)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.12180519104003906] Updated in round 16! max:(0.44, 'C=CC=CC=CC(C=C)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.12392687797546387] Updated in round 17! max:(0.48, 'C=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.14766287803649902] Updated in round 18! max:(0.48, 'C=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.14984893798828125] Updated in round 19! max:(0.52, 'C=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.17353057861328125] Updated in round 20! max:(0.52, 'C=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.17531108856201172] Updated in round 21! max:(0.52, 'C=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.17733430862426758] Updated in round 22! max:(0.56, 'C=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.20778131484985352] Updated in round 23! max:(0.56, 'C=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.20990443229675293] Updated in round 24! max:(0.56, 'C=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.21192193031311035] Updated in round 25! max:(0.56, 'C=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.21386337280273438] Updated in round 26! max:(0.56, 'C=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.21567845344543457] Updated in round 27! max:(0.56, 'C=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.21766304969787598] Updated in round 28! max:(0.56, 'C=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.22013497352600098] Updated in round 29! max:(0.6, 'C=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.2511110305786133] Updated in round 30! max:(0.6, 'C=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.2532048225402832] Updated in round 31! max:(0.6, 'C=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.2550666332244873] Updated in round 32! max:(0.6, 'C=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.2571444511413574] Updated in round 33! max:(0.6, 'C=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.2594466209411621] Updated in round 34! max:(0.64, 'C=CC=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.29823803901672363] Updated in round 35! max:(0.64, 'C=CC=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.300372838973999] Updated in round 36! max:(0.64, 'C=CC=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.30270934104919434] Updated in round 37! max:(0.64, 'C=CC=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.30511927604675293] Updated in round 38! max:(0.68, 'C=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.34426259994506836] Updated in round 39! max:(0.68, 'C=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.3465256690979004] Updated in round 40! max:(0.68, 'C=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.34876465797424316] Updated in round 41! max:(0.68, 'C=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.35105443000793457] Updated in round 42! max:(0.68, 'C=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.3539435863494873] Updated in round 43! max:(0.72, 'C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4024510383605957] Updated in round 44! max:(0.72, 'C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4055321216583252] Updated in round 45! max:(0.76, 'C=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.46053028106689453] Updated in round 46! max:(0.76, 'C=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.46366381645202637] Updated in round 47! max:(0.76, 'C=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.46660470962524414] Updated in round 48! max:(0.76, 'C=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.46920108795166016] Updated in round 49! max:(0.76, 'C=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.47294068336486816] Updated in round 50! max:(0.8, 'C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5406713485717773] Updated in round 51! max:(0.8, 'C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5437929630279541] Updated in round 52! max:(0.8, 'C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5466861724853516] Updated in round 53! max:(0.8, 'C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5491669178009033] Updated in round 54! max:(0.8, 'C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.55171799659729] Updated in round 55! max:(0.8, 'C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5543477535247803] Updated in round 56! max:(0.8, 'C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5573463439941406] Updated in round 57! max:(0.8, 'C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
