[7.43865966796875e-05]Start running EvoMol from [H][H]...
[0.001041412353515625] Updated in round 1! max:(0.02040816326530612, 'C=C'), min:(-99999, '')
[0.001909017562866211] Updated in round 2! max:(0.04081632653061224, 'C=CC=C'), min:(-99999, '')
[0.004241228103637695] Updated in round 3! max:(0.061224489795918366, 'C=CC=CC=C'), min:(-99999, '')
[0.007462739944458008] Updated in round 4! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.013566732406616211] Updated in round 5! max:(0.10204081632653061, 'C=Cc1ccccc1'), min:(-99999, '')
[0.01949906349182129] Updated in round 6! max:(0.12244897959183673, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.027913570404052734] Updated in round 7! max:(0.14285714285714285, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.03754711151123047] Updated in round 8! max:(0.16326530612244897, 'C=Cc1cccc2ccccc12'), min:(-99999, '')
[0.0490567684173584] Updated in round 9! max:(0.16326530612244897, 'C=Cc1cccc2ccccc12'), min:(-99999, '')
[0.05237889289855957] Updated in round 10! max:(0.1836734693877551, 'C=Cc1ccc2cccc(C=C)c2c1'), min:(-99999, '')
[0.0678410530090332] Updated in round 11! max:(0.20408163265306123, 'C=Cc1ccc2ccc(C=C)c(C=C)c2c1'), min:(-99999, '')
[0.0854191780090332] Updated in round 12! max:(0.22448979591836735, 'C=Cc1ccc2ccc(C=C)c(C=C)c2c1C=C'), min:(-99999, '')
[0.10492062568664551] Updated in round 13! max:(0.22448979591836735, 'C=Cc1ccc2ccc(C=C)c(C=C)c2c1C=C'), min:(-99999, '')
[0.10970640182495117] Updated in round 14! max:(0.22448979591836735, 'C=Cc1ccc2ccc(C=C)c(C=C)c2c1C=C'), min:(-99999, '')
[0.11434578895568848] Updated in round 15! max:(0.24489795918367346, 'C=Cc1ccc2ccc3ccccc3c2c1C=C'), min:(-99999, '')
[0.14048242568969727] Updated in round 16! max:(0.2653061224489796, 'c1ccc2c(c1)ccc1ccc3ccccc3c12'), min:(-99999, '')
[0.1666851043701172] Updated in round 17! max:(0.2653061224489796, 'c1ccc2c(c1)ccc1ccc3ccccc3c12'), min:(-99999, '')
[0.16950368881225586] Updated in round 18! max:(0.2653061224489796, 'c1ccc2c(c1)ccc1ccc3ccccc3c12'), min:(-99999, '')
[0.17561101913452148] Updated in round 19! max:(0.2857142857142857, 'C=Cc1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[0.20878148078918457] Updated in round 20! max:(0.2857142857142857, 'C=Cc1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
[0.21692776679992676] Updated in round 21! max:(0.2857142857142857, 'C=Cc1cccc2ccc3ccc4ccccc4c3c12'), min:(-99999, '')
