[4.935264587402344e-05]Start running EvoMol from [H][H]...
[0.00040793418884277344] Updated in round 1! max:(0.06666666666666667, 'C=C'), min:(-99999, '')
[0.0009310245513916016] Updated in round 2! max:(0.13333333333333333, 'C=CC=C'), min:(-99999, '')
[0.0023381710052490234] Updated in round 3! max:(0.2, 'C=CC=CC=C'), min:(-99999, '')
[0.004594087600708008] Updated in round 4! max:(0.26666666666666666, 'c1ccccc1'), min:(-99999, '')
[0.008550643920898438] Updated in round 5! max:(0.3333333333333333, 'C=c1ccccc1=C'), min:(-99999, '')
[0.011622190475463867] Updated in round 6! max:(0.4, 'C=Cc1cccc(=C)c1=C'), min:(-99999, '')
[0.015121936798095703] Updated in round 7! max:(0.4666666666666667, 'C=Cc1ccc(C=C)c(=C)c1=C'), min:(-99999, '')
[0.019997119903564453] Updated in round 8! max:(0.5333333333333333, 'C=Cc1cc(C=C)c(=C)c(=C)c1C=C'), min:(-99999, '')
[0.02578258514404297] Updated in round 9! max:(0.5333333333333333, 'C=Cc1cc(C=C)c(=C)c(=C)c1C=C'), min:(-99999, '')
[0.027294158935546875] Updated in round 10! max:(0.6, 'C=CC=Cc1cc(C=C)c(C=C)c(=C)c1=C'), min:(-99999, '')
[0.03508281707763672] Updated in round 11! max:(0.6666666666666666, 'C=CC=Cc1cc2ccccc2c(=C)c1=C'), min:(-99999, '')
[0.04356956481933594] Updated in round 12! max:(0.7333333333333333, 'C=CC=Cc1cc2ccccc2c(=CC=C)c1=C'), min:(-99999, '')
[0.0549314022064209] Updated in round 13! max:(0.7333333333333333, 'C=CC=Cc1cc2ccccc2c(=CC=C)c1=C'), min:(-99999, '')
[0.05667519569396973] Updated in round 14! max:(0.8, 'C=CC=Cc1cc2ccccc2c(=CC=C)c1=CC=C'), min:(-99999, '')
[0.0717008113861084] Updated in round 15! max:(0.8, 'C=CC=Cc1cc2ccccc2c(=CC=C)c1=CC=C'), min:(-99999, '')
[0.0736844539642334] Updated in round 16! max:(0.8666666666666667, 'C=CC=Cc1cc2cccc3cccc(c1=CC=C)c32'), min:(-99999, '')
[0.08836817741394043] Updated in round 17! max:(0.8666666666666667, 'C=CC=Cc1cc2cccc3cccc(c1=CC=C)c32'), min:(-99999, '')
[0.090301513671875] Updated in round 18! max:(0.9333333333333333, 'C=CC=c1c2ccccc2c2cccc3cccc1c32'), min:(-99999, '')
[0.10441303253173828] Updated in round 19! max:(0.9333333333333333, 'C=CC=c1c2ccccc2c2cccc3cccc1c32'), min:(-99999, '')
[0.10615229606628418] Updated in round 20! max:(0.9333333333333333, 'C=CC=c1c2ccccc2c2cccc3cccc1c32'), min:(-99999, '')
[0.10792875289916992] Updated in round 21! max:(0.9333333333333333, 'C=CC=c1c2ccccc2c2cccc3cccc1c32'), min:(-99999, '')
[0.10970640182495117] Updated in round 22! max:(0.9333333333333333, 'C=CC=c1c2ccccc2c2cccc3cccc1c32'), min:(-99999, '')
[0.11135315895080566] Updated in round 23! max:(0.9333333333333333, 'C=CC=c1c2ccccc2c2cccc3cccc1c32'), min:(-99999, '')
[0.11232304573059082] Reproduced in round 24!!
