[7.343292236328125e-05]Start running EvoMol from [H][H]...
[0.0015037059783935547] Updated in round 1! max:(0.02040816326530612, 'C=C'), min:(-99999, '')
[0.0029392242431640625] Updated in round 2! max:(0.04081632653061224, 'C=CC=C'), min:(-99999, '')
[0.005913257598876953] Updated in round 3! max:(0.061224489795918366, 'C=CC=CC=C'), min:(-99999, '')
[0.010204076766967773] Updated in round 4! max:(0.08163265306122448, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.01540994644165039] Updated in round 5! max:(0.10204081632653061, 'C=c1ccccc1=C'), min:(-99999, '')
[0.019970417022705078] Updated in round 6! max:(0.12244897959183673, 'C=CC=c1ccccc1=C'), min:(-99999, '')
[0.02713298797607422] Updated in round 7! max:(0.14285714285714285, 'C=CC=c1ccccc1=CC=C'), min:(-99999, '')
[0.039572954177856445] Updated in round 8! max:(0.16326530612244897, 'C#CC=CC=c1ccccc1=CC=C'), min:(-99999, '')
[0.04634737968444824] Updated in round 9! max:(0.16326530612244897, 'C#CC=CC=c1ccccc1=CC=C'), min:(-99999, '')
[0.04823184013366699] Updated in round 10! max:(0.1836734693877551, 'C#CC=CC=c1ccccc1=CC=CC#C'), min:(-99999, '')
[0.056593894958496094] Updated in round 11! max:(0.1836734693877551, 'C#CC=CC=c1ccccc1=CC=CC#C'), min:(-99999, '')
[0.058161020278930664] Updated in round 12! max:(0.20408163265306123, 'C#CC#CC=CC=c1ccccc1=CC=CC#C'), min:(-99999, '')
[0.06763577461242676] Updated in round 13! max:(0.22448979591836735, 'C#CC#CC=CC=c1ccccc1=CC=CC#CC#C'), min:(-99999, '')
[0.07829999923706055] Updated in round 14! max:(0.24489795918367346, 'C#CC#CC=CC=c1ccccc1=CC=C(C#CC#C)C=C'), min:(-99999, '')
[0.0903170108795166] Updated in round 15! max:(0.24489795918367346, 'C#CC#CC=CC=c1ccccc1=CC=C(C#CC#C)C=C'), min:(-99999, '')
[0.09175872802734375] Updated in round 16! max:(0.24489795918367346, 'C#CC#CC=CC=c1ccccc1=CC=C(C#CC#C)C=C'), min:(-99999, '')
[0.09362483024597168] Updated in round 17! max:(0.2653061224489796, 'C#CC#CC=CC=c1ccccc1=CC(C=C)=C(C#CC#C)C=C'), min:(-99999, '')
[0.10817289352416992] Updated in round 18! max:(0.2653061224489796, 'C#CC#CC=CC=c1ccccc1=CC(C=C)=C(C#CC#C)C=C'), min:(-99999, '')
[0.11023163795471191] Updated in round 19! max:(0.2857142857142857, 'C#CC#CC=CC=c1ccccc1=Cc1ccccc1C#CC#C'), min:(-99999, '')
[0.12635111808776855] Updated in round 20! max:(0.30612244897959184, 'C#CC#Cc1ccccc1C=c1ccccc1=CC=CC#CC#CC=C'), min:(-99999, '')
[0.1449434757232666] Updated in round 21! max:(0.30612244897959184, 'C#CC#Cc1ccccc1C=c1ccccc1=CC=CC#CC#CC=C'), min:(-99999, '')
[0.14714741706848145] Updated in round 22! max:(0.32653061224489793, 'C#CC#Cc1ccccc1-c1c(C#CC#CC=C)ccc2ccccc12'), min:(-99999, '')
[0.1632089614868164] Updated in round 23! max:(0.3469387755102041, 'C#CC#Cc1ccccc1-c1c(C#CC#CC(=C)C=C)ccc2ccccc12'), min:(-99999, '')
