[6.031990051269531e-05]Start running EvoMol from [H][H]...
[0.012134552001953125] Updated in round 1! max:(0.02702702702702703, 'C=C'), min:(-99999, '')
[0.012836456298828125] Updated in round 2! max:(0.05405405405405406, 'C=CC=C'), min:(-99999, '')
[0.015249967575073242] Updated in round 3! max:(0.08108108108108109, 'C=CC=CC=C'), min:(-99999, '')
[0.01832103729248047] Updated in round 4! max:(0.10810810810810811, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.02242255210876465] Updated in round 5! max:(0.13513513513513514, 'C=c1ccccc1=C'), min:(-99999, '')
[0.026047468185424805] Updated in round 6! max:(0.16216216216216217, 'C=Cc1cccc(=C)c1=C'), min:(-99999, '')
[0.031114816665649414] Updated in round 7! max:(0.1891891891891892, 'C=CC=c1cccc(C=C)c1=C'), min:(-99999, '')
[0.038318634033203125] Updated in round 8! max:(0.21621621621621623, 'C=CC=c1c(C=C)ccc(C=C)c1=C'), min:(-99999, '')
[0.04716205596923828] Updated in round 9! max:(0.24324324324324326, 'C=CC=Cc1ccc(C=C)c(=C)c1=CC=C'), min:(-99999, '')
[0.05910444259643555] Updated in round 10! max:(0.2702702702702703, 'C=CC=c1cccc2c(=C)c(C=C)ccc12'), min:(-99999, '')
[0.06943440437316895] Updated in round 11! max:(0.2702702702702703, 'C=CC=c1cccc2c(=C)c(C=C)ccc12'), min:(-99999, '')
[0.07282185554504395] Updated in round 12! max:(0.2972972972972973, 'C=CC=Cc1ccc2c(=CC=C)cccc2c1=C'), min:(-99999, '')
[0.08707022666931152] Updated in round 13! max:(0.2972972972972973, 'C=CC=Cc1ccc2c(=CC=C)cccc2c1=C'), min:(-99999, '')
[0.09136629104614258] Updated in round 14! max:(0.32432432432432434, 'C=CC=c1cccc2c1ccc1ccc(=C)cc12'), min:(-99999, '')
[0.10444855690002441] Updated in round 15! max:(0.35135135135135137, 'C=CC(=C)C=c1cccc2c1ccc1ccc(=C)cc12'), min:(-99999, '')
[0.12130308151245117] Updated in round 16! max:(0.3783783783783784, 'C=CC=c1ccc2ccc3c(=CC(=C)C=C)cccc3c2c1'), min:(-99999, '')
[0.14468955993652344] Updated in round 17! max:(0.40540540540540543, 'C=CC=c1ccc2ccc3c(=CC(=C)C=C)c(C=C)ccc3c2c1'), min:(-99999, '')
[0.1697852611541748] Updated in round 18! max:(0.40540540540540543, 'C=CC=c1ccc2ccc3c(=CC(=C)C=C)c(C=C)ccc3c2c1'), min:(-99999, '')
[0.1739962100982666] Updated in round 19! max:(0.40540540540540543, 'C=CC=c1ccc2ccc3c(=CC(=C)C=C)c(C=C)ccc3c2c1'), min:(-99999, '')
[0.18033051490783691] Updated in round 20! max:(0.43243243243243246, 'C=CC=c1ccc2ccc3c(=CC(=C)C(=C)C=C)c(C=C)ccc3c2c1'), min:(-99999, '')
[0.2088158130645752] Updated in round 21! max:(0.43243243243243246, 'C=CC=c1ccc2ccc3c(=CC(=C)C(=C)C=C)c(C=C)ccc3c2c1'), min:(-99999, '')
[0.2152407169342041] Updated in round 22! max:(0.4594594594594595, 'C=CC=CC(=C)C(=C)C=c1c(C=C)ccc2c1ccc1ccc(=CC=C)cc12'), min:(-99999, '')
[0.25107288360595703] Updated in round 23! max:(0.4594594594594595, 'C=CC=CC(=C)C(=C)C=c1c(C=C)ccc2c1ccc1ccc(=CC=C)cc12'), min:(-99999, '')
[0.26140928268432617] Updated in round 24! max:(0.4864864864864865, 'C=CC=CC=c1ccc2ccc3c(=CC(=C)C(=C)C=CC=C)c(C=C)ccc3c2c1'), min:(-99999, '')
[0.3094186782836914] Updated in round 25! max:(0.4864864864864865, 'C=CC=CC=c1ccc2ccc3c(=CC(=C)C(=C)C=CC=C)c(C=C)ccc3c2c1'), min:(-99999, '')
[0.31943202018737793] Updated in round 26! max:(0.5135135135135135, 'C=CC=CC=c1ccc2ccc3c(=C(C=C)C(=C)C(=C)C=CC=C)c(C=C)ccc3c2c1'), min:(-99999, '')
[0.372769832611084] Updated in round 27! max:(0.5405405405405406, 'C=CC=CC(=C)C(=C)C(C=C)=c1c(C=C)ccc2c1ccc1ccc3cccc(=C)c3c12'), min:(-99999, '')
[0.42049384117126465] Updated in round 28! max:(0.5675675675675675, 'C=CC=CC=CC(=C)C(=C)C(C=C)=c1c(C=C)ccc2c1ccc1ccc3cccc(=C)c3c12'), min:(-99999, '')
[0.47869277000427246] Updated in round 29! max:(0.5675675675675675, 'C=CC=CC=CC(=C)C(=C)C(C=C)=c1c(C=C)ccc2c1ccc1ccc3cccc(=C)c3c12'), min:(-99999, '')
[0.4939846992492676] Updated in round 30! max:(0.5945945945945946, 'C=CC=CC=CC(=C)C(=C)C(C=C)=c1c(C=C)ccc2c1ccc1ccc3cccc(=CC=C)c3c12'), min:(-99999, '')
[0.5742990970611572] Updated in round 31! max:(0.5945945945945946, 'C=CC=CC=CC(=C)C(=C)C(C=C)=c1c(C=C)ccc2c1ccc1ccc3cccc(=CC=C)c3c12'), min:(-99999, '')
[0.5933408737182617] Updated in round 32! max:(0.5945945945945946, 'C=CC=CC=CC(=C)C(=C)C(C=C)=c1c(C=C)ccc2c1ccc1ccc3cccc(=CC=C)c3c12'), min:(-99999, '')
[0.6020989418029785] Updated in round 33! max:(0.5945945945945946, 'C=CC=CC=CC(=C)C(=C)C(C=C)=c1c(C=C)ccc2c1ccc1ccc3cccc(=CC=C)c3c12'), min:(-99999, '')
[0.6140422821044922] Updated in round 34! max:(0.6216216216216216, 'C=CC=CC=CC(=C)C(=C)c1c(=C)ccc2ccc3c(ccc4ccc5cccc(=CC=C)c5c43)c12'), min:(-99999, '')
[0.6861867904663086] Updated in round 35! max:(0.6216216216216216, 'C=CC=CC=CC(=C)C(=C)c1c(=C)ccc2ccc3c(ccc4ccc5cccc(=CC=C)c5c43)c12'), min:(-99999, '')
[0.7060377597808838] Updated in round 36! max:(0.6216216216216216, 'C=CC=CC=CC(=C)C(=C)c1c(=C)ccc2ccc3c(ccc4ccc5cccc(=CC=C)c5c43)c12'), min:(-99999, '')
[0.71628737449646] Updated in round 37! max:(0.6216216216216216, 'C=CC=CC=CC(=C)C(=C)c1c(=C)ccc2ccc3c(ccc4ccc5cccc(=CC=C)c5c43)c12'), min:(-99999, '')
[0.7278292179107666] Updated in round 38! max:(0.6216216216216216, 'C=CC=CC=CC(=C)C(=C)c1c(=C)ccc2ccc3c(ccc4ccc5cccc(=CC=C)c5c43)c12'), min:(-99999, '')
[0.7424619197845459] Updated in round 39! max:(0.6216216216216216, 'C=CC=CC=CC(=C)C(=C)c1c(=C)ccc2ccc3c(ccc4ccc5cccc(=CC=C)c5c43)c12'), min:(-99999, '')
[0.7592642307281494] Updated in round 40! max:(0.6486486486486487, 'C=CC=CC=CC(=C)C(=C)c1c(=C)ccc2ccc3c(ccc4ccc5cccc(=CC(=C)C=C)c5c43)c12'), min:(-99999, '')
[0.8425989151000977] Updated in round 41! max:(0.6486486486486487, 'C=CC=CC=CC(=C)C(=C)c1c(=C)ccc2ccc3c(ccc4ccc5cccc(=CC(=C)C=C)c5c43)c12'), min:(-99999, '')
[0.8610622882843018] Updated in round 42! max:(0.6756756756756757, 'C=CC=CC=Cc1ccc2ccc3ccc4c(ccc5ccc6cccc(=CC(=C)C=C)c6c54)c3c2c1=C'), min:(-99999, '')
