[9.608268737792969e-05]Start running EvoMol from [H][H]...
[0.00525665283203125] Updated in round 1! max:(0.0136986301369863, 'C=C'), min:(-99999, '')
[0.006197214126586914] Updated in round 2! max:(0.0273972602739726, 'C=CC=C'), min:(-99999, '')
[0.009397029876708984] Updated in round 3! max:(0.0410958904109589, 'C=CC=CC=C'), min:(-99999, '')
[0.014529705047607422] Updated in round 4! max:(0.0547945205479452, 'c1ccccc1'), min:(-99999, '')
[0.02018141746520996] Updated in round 5! max:(0.0684931506849315, 'C=c1ccccc1=C'), min:(-99999, '')
[0.029416561126708984] Updated in round 6! max:(0.0821917808219178, 'C=Cc1cccc(=C)c1=C'), min:(-99999, '')
[0.053311824798583984] Updated in round 7! max:(0.0958904109589041, 'C=CC=Cc1cccc(=C)c1=C'), min:(-99999, '')
[0.06077980995178223] Updated in round 8! max:(0.1095890410958904, 'C=CC=Cc1cccc(=C)c1=CC=C'), min:(-99999, '')
[0.07148575782775879] Updated in round 9! max:(0.1232876712328767, 'C=CC=Cc1cccc(=C)c1=CC(=C)C=C'), min:(-99999, '')
[0.08387541770935059] Updated in round 10! max:(0.136986301369863, 'C=CC=Cc1cccc2cc(=C)c(=C)cc12'), min:(-99999, '')
[0.09555816650390625] Updated in round 11! max:(0.1506849315068493, 'C=CC(=C)C=Cc1cccc2cc(=C)c(=C)cc12'), min:(-99999, '')
[0.1089029312133789] Updated in round 12! max:(0.1506849315068493, 'C=CC(=C)C=Cc1cccc2cc(=C)c(=C)cc12'), min:(-99999, '')
[0.11277961730957031] Updated in round 13! max:(0.1643835616438356, 'C=CC=c1cc2cccc(C=CC(=C)C=C)c2cc1=C'), min:(-99999, '')
[0.1328139305114746] Updated in round 14! max:(0.1780821917808219, 'C=CC(=C)C=Cc1cccc2cc(=C(C=C)C=C)c(=C)cc12'), min:(-99999, '')
[0.1566624641418457] Updated in round 15! max:(0.1917808219178082, 'C=CC(=C)C=Cc1cccc2cc3c(C=C)cccc3cc12'), min:(-99999, '')
