[6.29425048828125e-05]Start running EvoMol from [H][H]...
[0.0013511180877685547] Updated in round 1! max:(0.1, 'c1ccccc1'), min:(-99999, '')
[0.007669210433959961] Updated in round 2! max:(0.125, 'C#Cc1ccccc1'), min:(-99999, '')
[0.013926506042480469] Updated in round 3! max:(0.15, 'C#Cc1ccc(C#C)cc1'), min:(-99999, '')
[0.02105545997619629] Updated in round 4! max:(0.175, 'C#Cc1ccc(C#CC=C)cc1'), min:(-99999, '')
[0.030162572860717773] Updated in round 5! max:(0.2, 'C#Cc1ccc(C#CC=CC=C)cc1'), min:(-99999, '')
[0.041709184646606445] Updated in round 6! max:(0.225, 'C#CC(C=C)=CC#Cc1ccc(C#C)cc1'), min:(-99999, '')
[0.05489850044250488] Updated in round 7! max:(0.325, 'C#Cc1ccc(C#CC=C(C#Cc2ccccc2)C=C)cc1'), min:(-99999, '')
[0.08620929718017578] Updated in round 8! max:(0.375, 'C#Cc1ccc(C#Cc2ccccc2C#Cc2ccccc2)cc1'), min:(-99999, '')
[0.12655854225158691] Updated in round 9! max:(0.4, 'C#Cc1ccc(C#Cc2ccccc2C#Cc2ccccc2)cc1C#C'), min:(-99999, '')
[0.16749954223632812] Updated in round 10! max:(0.425, 'C#Cc1ccc(C#Cc2ccccc2C#Cc2ccccc2)cc1C#CC=C'), min:(-99999, '')
[0.21700167655944824] Updated in round 11! max:(0.525, 'C=CC#Cc1cc(C#Cc2ccccc2C#Cc2ccccc2)ccc1C#Cc1ccccc1'), min:(-99999, '')
[0.3067643642425537] Updated in round 12! max:(0.55, 'C=CC(=C)C#Cc1cc(C#Cc2ccccc2C#Cc2ccccc2)ccc1C#Cc1ccccc1'), min:(-99999, '')
[0.40595006942749023] Updated in round 13! max:(0.575, 'C=CC=CC(=C)C#Cc1cc(C#Cc2ccccc2C#Cc2ccccc2)ccc1C#Cc1ccccc1'), min:(-99999, '')
[0.5185692310333252] Updated in round 14! max:(0.6, 'C#Cc1ccccc1C#Cc1ccccc1C#Cc1ccc(C#Cc2ccccc2)c(C#CC(=C)C=CC=C)c1'), min:(-99999, '')
[0.632404088973999] Updated in round 15! max:(0.6, 'C#Cc1ccccc1C#Cc1ccccc1C#Cc1ccc(C#Cc2ccccc2)c(C#CC(=C)C=CC=C)c1'), min:(-99999, '')
[0.6351845264434814] Updated in round 16! max:(0.6, 'C#Cc1ccccc1C#Cc1ccccc1C#Cc1ccc(C#Cc2ccccc2)c(C#CC(=C)C=CC=C)c1'), min:(-99999, '')
[0.6395032405853271] Updated in round 17! max:(0.6, 'C#Cc1ccccc1C#Cc1ccccc1C#Cc1ccc(C#Cc2ccccc2)c(C#CC(=C)C=CC=C)c1'), min:(-99999, '')
[0.6431357860565186] Updated in round 18! max:(0.6, 'C#Cc1ccccc1C#Cc1ccccc1C#Cc1ccc(C#Cc2ccccc2)c(C#CC(=C)C=CC=C)c1'), min:(-99999, '')
