[7.772445678710938e-05]Start running EvoMol from [H][H]...
[0.0018622875213623047] Updated in round 1! max:(0.07547169811320754, 'c1ccccc1'), min:(-99999, '')
[0.009508848190307617] Updated in round 2! max:(0.1509433962264151, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.028169870376586914] Updated in round 3! max:(0.22641509433962265, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.06479620933532715] Updated in round 4! max:(0.22641509433962265, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.06979918479919434] Updated in round 5! max:(0.3018867924528302, 'c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.13752484321594238] Updated in round 6! max:(0.3584905660377358, 'c1ccc(-c2ccc(-c3ccc(-c4ccc5ccccc5c4)cc3)cc2)cc1'), min:(-99999, '')
[0.2289581298828125] Updated in round 7! max:(0.37735849056603776, 'C=Cc1cc(-c2ccc(-c3ccc4ccccc4c3)cc2)ccc1-c1ccccc1'), min:(-99999, '')
[0.3331937789916992] Updated in round 8! max:(0.37735849056603776, 'C=Cc1cc(-c2ccc(-c3ccc4ccccc4c3)cc2)ccc1-c1ccccc1'), min:(-99999, '')
[0.33960413932800293] Updated in round 9! max:(0.37735849056603776, 'C=Cc1cc(-c2ccc(-c3ccc4ccccc4c3)cc2)ccc1-c1ccccc1'), min:(-99999, '')
[0.3431274890899658] Updated in round 10! max:(0.37735849056603776, 'C=Cc1cc(-c2ccc(-c3ccc4ccccc4c3)cc2)ccc1-c1ccccc1'), min:(-99999, '')
[0.3491554260253906] Updated in round 11! max:(0.39622641509433965, 'C=Cc1cccc(-c2ccc(-c3ccc(-c4ccc5ccccc5c4)cc3)cc2C=C)c1'), min:(-99999, '')
[0.4598710536956787] Updated in round 12! max:(0.39622641509433965, 'C=Cc1cccc(-c2ccc(-c3ccc(-c4ccc5ccccc5c4)cc3)cc2C=C)c1'), min:(-99999, '')
[0.46477222442626953] Updated in round 13! max:(0.39622641509433965, 'C=Cc1cccc(-c2ccc(-c3ccc(-c4ccc5ccccc5c4)cc3)cc2C=C)c1'), min:(-99999, '')
[0.46881818771362305] Updated in round 14! max:(0.39622641509433965, 'C=Cc1cccc(-c2ccc(-c3ccc(-c4ccc5ccccc5c4)cc3)cc2C=C)c1'), min:(-99999, '')
[0.47446537017822266] Updated in round 15! max:(0.41509433962264153, 'C=Cc1cccc2c1ccc1cc(-c3ccc(-c4ccc5ccccc5c4)cc3)ccc12'), min:(-99999, '')
[0.5922853946685791] Updated in round 16! max:(0.41509433962264153, 'C=Cc1cccc2c1ccc1cc(-c3ccc(-c4ccc5ccccc5c4)cc3)ccc12'), min:(-99999, '')
[0.5970237255096436] Updated in round 17! max:(0.41509433962264153, 'C=Cc1cccc2c1ccc1cc(-c3ccc(-c4ccc5ccccc5c4)cc3)ccc12'), min:(-99999, '')
