[5.316734313964844e-05]Start running EvoMol from [H][H]...
[0.0007259845733642578] Updated in round 1! max:(0.18181818181818182, 'c1ccccc1'), min:(-99999, '')
[0.005356550216674805] Updated in round 2! max:(0.36363636363636365, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.015047788619995117] Updated in round 3! max:(0.4090909090909091, 'C=Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.027496337890625] Updated in round 4! max:(0.5909090909090909, 'C=Cc1cccc(-c2ccccc2)c1-c1ccccc1'), min:(-99999, '')
[0.05075812339782715] Updated in round 5! max:(0.6363636363636364, 'C=Cc1ccccc1-c1c(C=C)cccc1-c1ccccc1'), min:(-99999, '')
[0.07802653312683105] Updated in round 6! max:(0.6363636363636364, 'C=Cc1ccccc1-c1c(C=C)cccc1-c1ccccc1'), min:(-99999, '')
[0.08057403564453125] Updated in round 7! max:(0.6363636363636364, 'C=Cc1ccccc1-c1c(C=C)cccc1-c1ccccc1'), min:(-99999, '')
[0.08322882652282715] Updated in round 8! max:(0.7272727272727273, 'C=Cc1cccc(-c2ccccc2)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.11698603630065918] Updated in round 9! max:(0.7272727272727273, 'C=Cc1cccc(-c2ccccc2)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.11959481239318848] Updated in round 10! max:(0.7272727272727273, 'C=Cc1cccc(-c2ccccc2)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.12234807014465332] Updated in round 11! max:(0.7727272727272727, 'C=Cc1cccc(-c2cccc(C=C)c2-c2cccc3ccccc23)c1'), min:(-99999, '')
[0.160811185836792] Updated in round 12! max:(0.7727272727272727, 'C=Cc1cccc(-c2cccc(C=C)c2-c2cccc3ccccc23)c1'), min:(-99999, '')
[0.16353511810302734] Updated in round 13! max:(0.7727272727272727, 'C=Cc1cccc(-c2cccc(C=C)c2-c2cccc3ccccc23)c1'), min:(-99999, '')
[0.16606879234313965] Updated in round 14! max:(0.7727272727272727, 'C=Cc1cccc(-c2cccc(C=C)c2-c2cccc3ccccc23)c1'), min:(-99999, '')
[0.168853759765625] Updated in round 15! max:(0.7727272727272727, 'C=Cc1cccc(-c2cccc(C=C)c2-c2cccc3ccccc23)c1'), min:(-99999, '')
[0.17147135734558105] Updated in round 16! max:(0.7727272727272727, 'C=Cc1cccc(-c2cccc(C=C)c2-c2cccc3ccccc23)c1'), min:(-99999, '')
[0.1743786334991455] Updated in round 17! max:(0.8181818181818182, 'C=Cc1cccc(-c2cccc3ccc4ccc5ccccc5c4c23)c1'), min:(-99999, '')
[0.21365928649902344] Updated in round 18! max:(0.8181818181818182, 'C=Cc1cccc(-c2cccc3ccc4ccc5ccccc5c4c23)c1'), min:(-99999, '')
[0.21660494804382324] Updated in round 19! max:(0.8181818181818182, 'C=Cc1cccc(-c2cccc3ccc4ccc5ccccc5c4c23)c1'), min:(-99999, '')
[0.21975207328796387] Updated in round 20! max:(0.8181818181818182, 'C=Cc1cccc(-c2cccc3ccc4ccc5ccccc5c4c23)c1'), min:(-99999, '')
[0.22301316261291504] Updated in round 21! max:(0.8636363636363636, 'C=Cc1cccc(-c2c(C=C)ccc3ccc4ccc5ccccc5c4c23)c1'), min:(-99999, '')
[0.26868700981140137] Updated in round 22! max:(0.9090909090909091, 'C=Cc1ccc2ccc3ccc4ccc5ccc6cccc(c6)c1c2c3c4c5'), min:(-99999, '')
[0.320267915725708] Updated in round 23! max:(0.9090909090909091, 'C=Cc1ccc2ccc3ccc4ccc5ccc6cccc(c6)c1c2c3c4c5'), min:(-99999, '')
[0.3240940570831299] Updated in round 24! max:(0.9090909090909091, 'C=Cc1ccc2ccc3ccc4ccc5ccc6cccc(c6)c1c2c3c4c5'), min:(-99999, '')
[0.32760024070739746] Updated in round 25! max:(0.9090909090909091, 'C=Cc1ccc2ccc3ccc4ccc5ccc6cccc(c6)c1c2c3c4c5'), min:(-99999, '')
[0.33112645149230957] Updated in round 26! max:(0.9090909090909091, 'C=Cc1ccc2ccc3ccc4ccc5ccc6cccc(c6)c1c2c3c4c5'), min:(-99999, '')
[0.3357369899749756] Updated in round 27! max:(0.9545454545454546, 'C=Cc1ccc2ccc3ccc4ccc5ccc6cccc7c6c5c4c3c2c1-7'), min:(-99999, '')
[0.38103151321411133] Updated in round 28! max:(0.9545454545454546, 'C=Cc1ccc2ccc3ccc4ccc5ccc6cccc7c6c5c4c3c2c1-7'), min:(-99999, '')
[0.3834247589111328] Reproduced in round 29!!
