[0.00010204315185546875]Start running EvoMol from [H][H]...
[0.0037577152252197266] Updated in round 1! max:(0.14705882352941177, 'c1ccccc1'), min:(-99999, '')
[0.009233951568603516] Updated in round 2! max:(0.36363636363636365, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.020967721939086914] Updated in round 3! max:(0.45714285714285713, 'c1ccc2c(c1)ccc1ccccc12'), min:(-99999, '')
[0.04184556007385254] Updated in round 4! max:(0.59375, 'c1cc2ccc3c4cccc3c2c4c1'), min:(-99999, '')
[0.06083416938781738] Updated in round 5! max:(0.6056338028169014, 'c1ccc2c(c1)cc1c3ccc4cccc(c41)c23'), min:(-99999, '')
[0.0924079418182373] Updated in round 6! max:(0.6056338028169014, 'c1ccc2c(c1)cc1c3ccc4cccc(c41)c23'), min:(-99999, '')
[0.09359145164489746] Updated in round 7! max:(0.6056338028169014, 'c1ccc2c(c1)cc1c3ccc4cccc(c41)c23'), min:(-99999, '')
[0.09475922584533691] Updated in round 8! max:(0.6056338028169014, 'c1ccc2c(c1)cc1c3ccc4cccc(c41)c23'), min:(-99999, '')
[0.0959177017211914] Updated in round 9! max:(0.6056338028169014, 'c1ccc2c(c1)cc1c3ccc4cccc(c41)c23'), min:(-99999, '')
[0.09710335731506348] Updated in round 10! max:(0.6056338028169014, 'c1ccc2c(c1)cc1c3ccc4cccc(c41)c23'), min:(-99999, '')
[0.09825587272644043] Updated in round 11! max:(0.6056338028169014, 'c1ccc2c(c1)cc1c3ccc4cccc(c41)c23'), min:(-99999, '')
[0.09932899475097656] Updated in round 12! max:(0.6056338028169014, 'c1ccc2c(c1)cc1c3ccc4cccc(c41)c23'), min:(-99999, '')
[0.10040998458862305] Updated in round 13! max:(0.6056338028169014, 'c1ccc2c(c1)cc1c3ccc4cccc(c41)c23'), min:(-99999, '')
[0.10155749320983887] Updated in round 14! max:(0.6056338028169014, 'c1ccc2c(c1)cc1c3ccc4cccc(c41)c23'), min:(-99999, '')
[0.10276007652282715] Updated in round 15! max:(0.6153846153846154, 'c1ccc2c(c1)ccc1c2cc2c3ccc4cccc(c42)c13'), min:(-99999, '')
[0.14930486679077148] Updated in round 16! max:(0.6153846153846154, 'c1ccc2c(c1)ccc1c2cc2c3ccc4cccc(c42)c13'), min:(-99999, '')
[0.15077519416809082] Updated in round 17! max:(0.6153846153846154, 'c1ccc2c(c1)ccc1c2cc2c3ccc4cccc(c42)c13'), min:(-99999, '')
[0.15215516090393066] Updated in round 18! max:(0.6153846153846154, 'c1ccc2c(c1)ccc1c2cc2c3ccc4cccc(c42)c13'), min:(-99999, '')
[0.15355968475341797] Updated in round 19! max:(0.6153846153846154, 'c1ccc2c(c1)ccc1c2cc2c3ccc4cccc(c42)c13'), min:(-99999, '')
[0.15506863594055176] Updated in round 20! max:(0.6153846153846154, 'c1ccc2c(c1)ccc1c2cc2c3ccc4cccc(c42)c13'), min:(-99999, '')
[0.15647244453430176] Updated in round 21! max:(0.6153846153846154, 'c1ccc2c(c1)ccc1c2cc2c3ccc4cccc(c42)c13'), min:(-99999, '')
[0.15786075592041016] Updated in round 22! max:(0.6153846153846154, 'c1ccc2c(c1)ccc1c2cc2c3ccc4cccc(c42)c13'), min:(-99999, '')
[0.15927433967590332] Updated in round 23! max:(0.68, 'c1ccc2ccc3c4ccc5cccc(c4cccc2c1)c53'), min:(-99999, '')
[0.20990395545959473] Updated in round 24! max:(0.68, 'c1ccc2ccc3c4ccc5cccc(c4cccc2c1)c53'), min:(-99999, '')
[0.21133065223693848] Updated in round 25! max:(0.68, 'c1ccc2ccc3c4ccc5cccc(c4cccc2c1)c53'), min:(-99999, '')
[0.21268963813781738] Updated in round 26! max:(0.68, 'c1ccc2ccc3c4ccc5cccc(c4cccc2c1)c53'), min:(-99999, '')
[0.21403908729553223] Updated in round 27! max:(0.68, 'c1ccc2ccc3c4ccc5cccc(c4cccc2c1)c53'), min:(-99999, '')
[0.215346097946167] Updated in round 28! max:(0.75, 'c1cc2cccc3c(cc4c5ccc6cccc(c5c1)c64)c23'), min:(-99999, '')
[0.2632167339324951] Updated in round 29! max:(0.75, 'c1cc2cccc3c(cc4c5ccc6cccc(c5c1)c64)c23'), min:(-99999, '')
