[5.030632019042969e-05]Start running EvoMol from [H][H]...
[0.0004985332489013672] Updated in round 1! max:(0.04, 'C=C'), min:(-99999, '')
[0.001117706298828125] Updated in round 2! max:(0.08, 'C=CC=C'), min:(-99999, '')
[0.002706289291381836] Updated in round 3! max:(0.12, 'C=CC=CC=C'), min:(-99999, '')
[0.006205081939697266] Updated in round 4! max:(0.16, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.010459423065185547] Updated in round 5! max:(0.2, 'C=CC=CC=CC=CC=C'), min:(-99999, '')
[0.014142274856567383] Updated in round 6! max:(0.2, 'C=CC=CC=CC=CC=C'), min:(-99999, '')
[0.017455577850341797] Updated in round 7! max:(0.24, 'C=CC=CC=CC=CC(=C)C=C'), min:(-99999, '')
[0.02273106575012207] Updated in round 8! max:(0.28, 'C=CC=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.02809762954711914] Updated in round 9! max:(0.28, 'C=CC=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.029093027114868164] Updated in round 10! max:(0.28, 'C=CC=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.030443668365478516] Updated in round 11! max:(0.32, 'C=CC=CC=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.03799271583557129] Updated in round 12! max:(0.32, 'C=CC=CC=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.039412498474121094] Updated in round 13! max:(0.36, 'C=CC(C=C)=CC=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.048902273178100586] Updated in round 14! max:(0.36, 'C=CC(C=C)=CC=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.05052447319030762] Updated in round 15! max:(0.4, 'C=CC(C=C)=CC=CC(C=C)=c1ccc(=C)cc1'), min:(-99999, '')
[0.062245845794677734] Updated in round 16! max:(0.4, 'C=CC(C=C)=CC=CC(C=C)=c1ccc(=C)cc1'), min:(-99999, '')
[0.0637507438659668] Updated in round 17! max:(0.4, 'C=CC(C=C)=CC=CC(C=C)=c1ccc(=C)cc1'), min:(-99999, '')
[0.06535744667053223] Updated in round 18! max:(0.44, 'C=CC(C=C)=c1ccc(=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.07709074020385742] Updated in round 19! max:(0.44, 'C=CC(C=C)=c1ccc(=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.07896947860717773] Updated in round 20! max:(0.48, 'C=CC=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.09467911720275879] Updated in round 21! max:(0.48, 'C=CC=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.09629487991333008] Updated in round 22! max:(0.48, 'C=CC=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.09821343421936035] Updated in round 23! max:(0.52, 'C=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.11719655990600586] Updated in round 24! max:(0.52, 'C=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.11894750595092773] Updated in round 25! max:(0.52, 'C=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.12098360061645508] Updated in round 26! max:(0.56, 'C=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.14608550071716309] Updated in round 27! max:(0.6, 'C=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=CC=C)cc2)cc1'), min:(-99999, '')
[0.1784834861755371] Updated in round 28! max:(0.64, 'C=CC=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=CC=C)cc2)cc1'), min:(-99999, '')
[0.21865034103393555] Updated in round 29! max:(0.64, 'C=CC=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=CC=C)cc2)cc1'), min:(-99999, '')
[0.22115397453308105] Updated in round 30! max:(0.64, 'C=CC=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=CC=C)cc2)cc1'), min:(-99999, '')
[0.2233436107635498] Updated in round 31! max:(0.64, 'C=CC=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=CC=C)cc2)cc1'), min:(-99999, '')
[0.2272343635559082] Updated in round 32! max:(0.68, 'C=CC=CC=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.26715874671936035] Updated in round 33! max:(0.68, 'C=CC=CC=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.26981401443481445] Updated in round 34! max:(0.68, 'C=CC=CC=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.27281904220581055] Updated in round 35! max:(0.72, 'C=CC=CC=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.32343053817749023] Updated in round 36! max:(0.76, 'C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=CC=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.3755223751068115] Updated in round 37! max:(0.8, 'C=CC=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=CC=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4373204708099365] Updated in round 38! max:(0.8, 'C=CC=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=CC=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4534006118774414] Updated in round 39! max:(0.8, 'C=CC=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=CC=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4561436176300049] Updated in round 40! max:(0.8, 'C=CC=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=CC=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.45898914337158203] Updated in round 41! max:(0.8, 'C=CC=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=CC=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.46238136291503906] Updated in round 42! max:(0.8, 'C=CC=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=CC=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4681973457336426] Updated in round 43! max:(0.84, 'C=CC=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
