[0.05613303184509277]Start running EvoMol from [H][H]...
[0.06203436851501465] Updated in round 1! max:(0.08333333333333333, 'c1ccccc1'), min:(-99999, '')
[0.0672461986541748] Updated in round 2! max:(0.21621621621621623, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.07818818092346191] Updated in round 3! max:(0.3333333333333333, 'c1ccc2c3ccc(cc3)c2c1'), min:(-99999, '')
[0.09373617172241211] Updated in round 4! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.11308002471923828] Updated in round 5! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.13891911506652832] Updated in round 6! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.16195225715637207] Updated in round 7! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.16314005851745605] Updated in round 8! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.16437911987304688] Updated in round 9! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.19626355171203613] Updated in round 10! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.1978166103363037] Updated in round 11! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.23659682273864746] Updated in round 12! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.2731938362121582] Updated in round 13! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.2745206356048584] Updated in round 14! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.2758510112762451] Updated in round 15! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.3249955177307129] Updated in round 16! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.3263843059539795] Updated in round 17! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.32774853706359863] Updated in round 18! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.32903051376342773] Updated in round 19! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.3303709030151367] Updated in round 20! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.3316981792449951] Updated in round 21! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.33302998542785645] Updated in round 22! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.33429622650146484] Updated in round 23! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.33561086654663086] Updated in round 24! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.33687663078308105] Updated in round 25! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.338198184967041] Updated in round 26! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.3806731700897217] Updated in round 27! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.38217687606811523] Updated in round 28! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.38368892669677734] Updated in round 29! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.3851165771484375] Updated in round 30! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.38663387298583984] Updated in round 31! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.38808298110961914] Updated in round 32! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.3894503116607666] Updated in round 33! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.3907468318939209] Updated in round 34! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.39214515686035156] Updated in round 35! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.43578219413757324] Updated in round 36! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.43739891052246094] Updated in round 37! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
[0.43898844718933105] Updated in round 38! max:(0.6891891891891891, 'C#Cc1c2c3ccc(cc3)c2c2c3ccc4ccc(c3)c1c42'), min:(-99999, '')
