[0.01134181022644043]Start running EvoMol from [H][H]...
[0.018090248107910156] Updated in round 1! max:(0.08333333333333333, 'c1ccccc1'), min:(-99999, '')
[0.023624658584594727] Updated in round 2! max:(0.21621621621621623, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.03536081314086914] Updated in round 3! max:(0.3076923076923077, 'c1ccc2c(c1)ccc1ccccc12'), min:(-99999, '')
[0.05657052993774414] Updated in round 4! max:(0.3246753246753247, 'c1cc2c3ccc4ccc2c(c1)c4c3'), min:(-99999, '')
[0.07672524452209473] Updated in round 5! max:(0.4594594594594595, 'c1cc2cc3c1cc1ccc4ccc3c1c42'), min:(-99999, '')
[0.10082697868347168] Updated in round 6! max:(0.4594594594594595, 'c1cc2cc3c1cc1ccc4ccc3c1c42'), min:(-99999, '')
[0.10193514823913574] Updated in round 7! max:(0.4782608695652174, 'c1cc2ccc3ccc4c1ccc3c24'), min:(-99999, '')
[0.12131285667419434] Updated in round 8! max:(0.4782608695652174, 'c1cc2ccc3ccc4c1ccc3c24'), min:(-99999, '')
[0.12221288681030273] Updated in round 9! max:(0.4782608695652174, 'c1cc2ccc3ccc4c1ccc3c24'), min:(-99999, '')
[0.12312483787536621] Updated in round 10! max:(0.4782608695652174, 'c1cc2ccc3ccc4c1ccc3c24'), min:(-99999, '')
[0.12403726577758789] Updated in round 11! max:(0.4782608695652174, 'c1cc2ccc3ccc4c1ccc3c24'), min:(-99999, '')
[0.16362619400024414] Updated in round 12! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
[0.21105575561523438] Updated in round 13! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
[0.21299958229064941] Updated in round 14! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
[0.21506309509277344] Updated in round 15! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
[0.216902494430542] Updated in round 16! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
[0.25636959075927734] Updated in round 17! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
[0.25812387466430664] Updated in round 18! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
[0.25992441177368164] Updated in round 19! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
[0.2616901397705078] Updated in round 20! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
[0.31644201278686523] Updated in round 21! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
[0.31863951683044434] Updated in round 22! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
[0.3208427429199219] Updated in round 23! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
[0.32285046577453613] Updated in round 24! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
[0.3252530097961426] Updated in round 25! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
[0.3275022506713867] Updated in round 26! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
[0.3297569751739502] Updated in round 27! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
[0.33167314529418945] Updated in round 28! max:(0.6216216216216216, 'c1cc2ccc1c1cc3ccc4ccc5cc2c3c4c51'), min:(-99999, '')
