[8.392333984375e-05]Start running EvoMol from [H][H]...
[0.0010383129119873047] Updated in round 1! max:(0.018867924528301886, 'C=C'), min:(-99999, '')
[0.001935720443725586] Updated in round 2! max:(0.03773584905660377, 'C=CC=C'), min:(-99999, '')
[0.004362821578979492] Updated in round 3! max:(0.05660377358490566, 'C=CC=CC=C'), min:(-99999, '')
[0.008191347122192383] Updated in round 4! max:(0.07547169811320754, 'c1ccccc1'), min:(-99999, '')
[0.01496744155883789] Updated in round 5! max:(0.09433962264150944, 'C=c1ccccc1=C'), min:(-99999, '')
[0.01954483985900879] Updated in round 6! max:(0.11320754716981132, 'C=Cc1ccc(=C)c(=C)c1'), min:(-99999, '')
[0.02589726448059082] Updated in round 7! max:(0.1320754716981132, 'C=CC=Cc1ccc(=C)c(=C)c1'), min:(-99999, '')
[0.03436160087585449] Updated in round 8! max:(0.1509433962264151, 'C=CC=Cc1ccc(=C)c(=C)c1C=C'), min:(-99999, '')
[0.044384002685546875] Updated in round 9! max:(0.1509433962264151, 'C=CC=Cc1ccc(=C)c(=C)c1C=C'), min:(-99999, '')
[0.048386573791503906] Updated in round 10! max:(0.16981132075471697, 'C=CC=Cc1ccc(=CC=C)c(=C)c1C=C'), min:(-99999, '')
[0.0616755485534668] Updated in round 11! max:(0.16981132075471697, 'C=CC=Cc1ccc(=CC=C)c(=C)c1C=C'), min:(-99999, '')
[0.06369400024414062] Updated in round 12! max:(0.16981132075471697, 'C=CC=Cc1ccc(=CC=C)c(=C)c1C=C'), min:(-99999, '')
[0.06680727005004883] Updated in round 13! max:(0.18867924528301888, 'C=CC=Cc1ccc(=CC=C)c(=CC=C)c1C=C'), min:(-99999, '')
[0.08390045166015625] Updated in round 14! max:(0.20754716981132076, 'C=CC=CC=c1c(C=C)c(C=CC=C)ccc1=CC=C'), min:(-99999, '')
[0.10619258880615234] Updated in round 15! max:(0.22641509433962265, 'C=CC=CC=c1c(=CC=C)ccc2cc(C=C)ccc12'), min:(-99999, '')
[0.13044333457946777] Updated in round 16! max:(0.22641509433962265, 'C=CC=CC=c1c(=CC=C)ccc2cc(C=C)ccc12'), min:(-99999, '')
[0.13322138786315918] Updated in round 17! max:(0.22641509433962265, 'C=CC=CC=c1c(=CC=C)ccc2cc(C=C)ccc12'), min:(-99999, '')
[0.13648056983947754] Updated in round 18! max:(0.22641509433962265, 'C=CC=CC=c1c(=CC=C)ccc2cc(C=C)ccc12'), min:(-99999, '')
[0.13961124420166016] Updated in round 19! max:(0.22641509433962265, 'C=CC=CC=c1c(=CC=C)ccc2cc(C=C)ccc12'), min:(-99999, '')
[0.14321613311767578] Updated in round 20! max:(0.22641509433962265, 'C=CC=CC=c1c(=CC=C)ccc2cc(C=C)ccc12'), min:(-99999, '')
[0.1478891372680664] Updated in round 21! max:(0.24528301886792453, 'C=Cc1ccc2c(ccc3c(C=C)c(C=C)ccc32)c1'), min:(-99999, '')
[0.17542409896850586] Updated in round 22! max:(0.24528301886792453, 'C=Cc1ccc2c(ccc3c(C=C)c(C=C)ccc32)c1'), min:(-99999, '')
[0.17896199226379395] Updated in round 23! max:(0.24528301886792453, 'C=Cc1ccc2c(ccc3c(C=C)c(C=C)ccc32)c1'), min:(-99999, '')
[0.18233585357666016] Updated in round 24! max:(0.2641509433962264, 'C=CC=Cc1ccc2c(ccc3cc(C=C)ccc32)c1C=C'), min:(-99999, '')
[0.2149362564086914] Updated in round 25! max:(0.2641509433962264, 'C=CC=Cc1ccc2c(ccc3cc(C=C)ccc32)c1C=C'), min:(-99999, '')
[0.2189924716949463] Updated in round 26! max:(0.2830188679245283, 'C=CC=Cc1ccc2c(ccc3cc(C(=C)C=C)ccc32)c1C=C'), min:(-99999, '')
[0.2577226161956787] Updated in round 27! max:(0.2830188679245283, 'C=CC=Cc1ccc2c(ccc3cc(C(=C)C=C)ccc32)c1C=C'), min:(-99999, '')
[0.2621891498565674] Updated in round 28! max:(0.3018867924528302, 'C=CC=CC(=C)c1ccc2c(ccc3c(C=C)c(C=CC=C)ccc32)c1'), min:(-99999, '')
[0.3077061176300049] Updated in round 29! max:(0.3018867924528302, 'C=CC=CC(=C)c1ccc2c(ccc3c(C=C)c(C=CC=C)ccc32)c1'), min:(-99999, '')
[0.3135371208190918] Updated in round 30! max:(0.32075471698113206, 'C=CC=CC=Cc1ccc2c(ccc3cc(C(=C)C=CC=C)ccc32)c1C=C'), min:(-99999, '')
[0.369246244430542] Updated in round 31! max:(0.32075471698113206, 'C=CC=CC=Cc1ccc2c(ccc3cc(C(=C)C=CC=C)ccc32)c1C=C'), min:(-99999, '')
[0.37517523765563965] Updated in round 32! max:(0.32075471698113206, 'C=CC=CC=Cc1ccc2c(ccc3cc(C(=C)C=CC=C)ccc32)c1C=C'), min:(-99999, '')
[0.3827381134033203] Updated in round 33! max:(0.33962264150943394, 'C=CC=CC=Cc1ccc2c(ccc3cc(C(=C)C=C(C=C)C=C)ccc32)c1C=C'), min:(-99999, '')
[0.4455747604370117] Updated in round 34! max:(0.33962264150943394, 'C=CC=CC=Cc1ccc2c(ccc3cc(C(=C)C=C(C=C)C=C)ccc32)c1C=C'), min:(-99999, '')
[0.4510152339935303] Updated in round 35! max:(0.33962264150943394, 'C=CC=CC=Cc1ccc2c(ccc3cc(C(=C)C=C(C=C)C=C)ccc32)c1C=C'), min:(-99999, '')
[0.4593839645385742] Updated in round 36! max:(0.33962264150943394, 'C=CC=CC=Cc1ccc2c(ccc3cc(C(=C)C=C(C=C)C=C)ccc32)c1C=C'), min:(-99999, '')
[0.4646599292755127] Updated in round 37! max:(0.3584905660377358, 'C=CC=C(C=C)C=Cc1ccc2c(ccc3cc(C(=C)C=C(C=C)C=C)ccc32)c1C=C'), min:(-99999, '')
[0.5364840030670166] Updated in round 38! max:(0.37735849056603776, 'C=CC=C(C=C)c1ccc2c(ccc3c4ccc(C(=C)C=C(C=C)C=C)cc4ccc23)c1'), min:(-99999, '')
[0.6120944023132324] Updated in round 39! max:(0.37735849056603776, 'C=CC=C(C=C)c1ccc2c(ccc3c4ccc(C(=C)C=C(C=C)C=C)cc4ccc23)c1'), min:(-99999, '')
