rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_mean,rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_med,rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_min,rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_max,rediscovery_C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00025200843811035156,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0005445480346679688,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.002173185348510742,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.003922939300537109,0,0,0,0,0,0,0,0
0.009389671361502348,0.0,0.0,0.028169014084507043,0.013279000585662865,0.009389671361502348,0.0,0.0,0.028169014084507043,0.013279000585662865,2,1,0.006130218505859375,0,0,0,0,0,0,0,0
0.005633802816901409,0.0,0.0,0.028169014084507043,0.011267605633802818,0.005633802816901409,0.0,0.0,0.028169014084507043,0.011267605633802818,4,2,0.008466482162475586,0,0,1,0,0,0,0,0
0.008658113061933244,0.0,0.0,0.0410958904109589,0.01534055975517577,0.008658113061933244,0.0,0.0,0.0410958904109589,0.01534055975517577,7,3,0.012554407119750977,0,0,6,0,0,0,0,0
0.009061549058832689,0.0,0.0,0.0410958904109589,0.015956182845967774,0.009061549058832689,0.0,0.0,0.0410958904109589,0.015956182845967774,11,4,0.01862955093383789,0,0,13,0,0,0,0,0
0.00823401516202881,0.0,0.0,0.0410958904109589,0.015596165752221927,0.00823401516202881,0.0,0.0,0.0410958904109589,0.015596165752221927,17,6,0.02984309196472168,0,0,34,0,0,0,0,0
0.0076984740332527125,0.0,0.0,0.0410958904109589,0.01442097836301316,0.0076984740332527125,0.0,0.0,0.0410958904109589,0.01442097836301316,25,8,0.048719167709350586,0,0,36,0,0,0,0,0
