step,error
0,No more individual to be mutated
1, (Mutation error)
1,No more individual to be mutated
2, (Mutation error)
2,C (Mutation error)
2,No more individual to be mutated
3, (Mutation error)
3,C (Mutation error)
3,No more individual to be mutated
4,CCCC (Mutation error)
4,CCC (Mutation error)
4, (Mutation error)
4,No more individual to be mutated
5,C#CCC (Mutation error)
5,CCC (Mutation error)
5, (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
6,CCC1=CC#C1 (Mutation error)
6,CC1CC1C (Mutation error)
6,C#C (Mutation error)
6,CC (Mutation error)
6,CCC1CC1C (Mutation error)
6,CCC (Mutation error)
6, (Mutation error)
6,C (Mutation error)
6,No more individual to be mutated
7, (Mutation error)
7,CCC (Mutation error)
7,CCCC (Mutation error)
7,CCCCC (Mutation error)
7,C#C (Mutation error)
7,CCC#CCC (Mutation error)
8,C1#CC=C1 (Mutation error)
8, (Mutation error)
9,C1#CC=C1 (Mutation error)
9,CCC1=CC#C1 (Mutation error)
9,CCCC1=CC#C1 (Mutation error)
9,C=CCC (Mutation error)
9,CC (Mutation error)
9,C1CCC1 (Mutation error)
9,C#C (Mutation error)
9,CCC1CC1C (Mutation error)
11,CC1=CC1 (Mutation error)
11,C1#CC=C1 (Mutation error)
11,CCC1C=C1 (Mutation error)
12,C1=CC1C1=CC1 (Mutation error)
12,C=CC1=CC1 (Mutation error)
13,C1=CC1C1=CC1 (Mutation error)
13,CC=CC1C=C1 (Mutation error)
14,CC=CC1C=C1 (Mutation error)
14,C1=CC1C1=CC1 (Mutation error)
14,CC1=CC1C1=CC#C1 (Mutation error)
15,CC1(C2=CC#C2)C=C1 (Mutation error)
15,C1#CC(CC2C=C2)=C1 (Mutation error)
16,C1=CC1C1=CC1 (Mutation error)
16,CC1=CC1C1=CC1 (Mutation error)
16,CC=CC1C=C1C (Mutation error)
16,CC1=CC1C1=CC#C1 (Mutation error)
17,CC=CC1C=C1 (Mutation error)
17,C1=CC2C=C2C1 (Mutation error)
18,C1=CC1C1=CC1 (Mutation error)
18,C1=CC12C1=CC12 (Mutation error)
18,CC=CC1C=C1C (Mutation error)
18,CC1=CC1C1C=C1 (Mutation error)
18,C1#CC(C2C=C2)=C1 (Mutation error)
19,C1=CC1C1=CC1 (Mutation error)
19,C1=CC12C1=CC12 (Mutation error)
19,C1=C(C2=CC2)C1 (Mutation error)
19,CC=CC1C=C1C (Mutation error)
20,C1=CC1C1=CC1 (Mutation error)
21,CC=CC1=C=CC1 (Mutation error)
21,C1=CC12C1=CC12 (Mutation error)
21,C1=C2C13C1=CC213 (Mutation error)
21,CC1=CC1C1=CC1 (Mutation error)
21,CC1=CC1C1C=C1 (Mutation error)
21,C1#CC(C2C=C2)=C1 (Mutation error)
21,C1=CC(C2=CC2)C=1 (Mutation error)
22,C1=CC12C1=CC12 (Mutation error)
22,C1=C2C13C1=CC213 (Mutation error)
22,CC1=CC1C1=CC1 (Mutation error)
22,CC1=CC1C1C=C1 (Mutation error)
22,C1=CCC=1C1C=C1 (Mutation error)
23,CC=CC1=C=CC1 (Mutation error)
23,CC=CC1C=C1 (Mutation error)
23,C1=CC1C1=CC1 (Mutation error)
23,C1=C(C2=CC2)C1 (Mutation error)
23,C1=C2C13C1=CC213 (Mutation error)
23,CC1=CC1C1=CC1 (Mutation error)
23,CC=CC1C=C1C (Mutation error)
23,C1=CC2C=C2C1 (Mutation error)
23,C#CC=CC1C=C1 (Mutation error)
24,CC=CC1=C=C1C (Mutation error)
24,C=C=C1C=CC2C=C12 (Mutation error)
24,C1=CC12C=C2 (Mutation error)
24,C1=CC12C1=CC12 (Mutation error)
24,C1=CC1C1=CC1 (Mutation error)
25,C1=CC2=CC2=CCC1 (Mutation error)
25,C1=CCC=CC2=CC=12 (Mutation error)
25,CC=CC1C=C1 (Mutation error)
26,C=C=C1C=CC2C=C12 (Mutation error)
26,C1=C2C=C2C2=CC2C1 (Mutation error)
26,C1=CC12C=C2 (Mutation error)
26,CC=C1C=C1 (Mutation error)
27,CC=CC1=C=C1C (Mutation error)
27,C1=C2C=C2C2=CC2C1 (Mutation error)
28,C1=CC2=CC2=CCC1 (Mutation error)
29,C1=CC(=CC2C=C2)C=1 (Mutation error)
31,C1=CCC=CC2=CC=12 (Mutation error)
31,C1=CC2=CC3C=C3C2C1 (Mutation error)
31,CC1C=CC2=CC3C=C3C21 (Mutation error)
32,C1=CC1=CC1C=C1 (Mutation error)
32,C1=CC2=CC2=CCC1 (Mutation error)
32,CC1C=CC2=CC3C=C3C21 (Mutation error)
32,CC=CCC1C=CC2C=C21 (Mutation error)
33,C1=CCCC=CC2=CC=12 (Mutation error)
34,C1=CCCC=CC2=CC=12 (Mutation error)
34,C1=CC2=CC3C=C3C2C1 (Mutation error)
35,C=C1C=C1C=CC (Mutation error)
35,C1=CC2=CC2=CCC1 (Mutation error)
35,C1=CC2=CCC2=CCC1 (Mutation error)
36,C1=CC1=CC1C=C1 (Mutation error)
36,C1=CC(=CC2C=C2)C=1 (Mutation error)
36,C1=CCC=CC2=CC=12 (Mutation error)
36,C1=CC2C=CC2=CC1 (Mutation error)
36,C1=CCC(=CC2C=C2)C=1 (Mutation error)
36,C1=CC2C1=CC1C=C2C1 (Mutation error)
36,C1=CC2=CCC2=CCC1 (Mutation error)
37,C=C1C=C(C=CC)C1 (Mutation error)
37,C1=CC(=C=C2C=C2)C=1 (Mutation error)
37,C1=CC(=CC2=CC2)C1 (Mutation error)
38,C=C1C=C1C=CC (Mutation error)
38,C1=CC(=CC2=CC2)C1 (Mutation error)
38,C1=CC(=CC2C=C2)C=1 (Mutation error)
38,C1=CC2C1=CC1C=C12 (Mutation error)
39,C1=CC=1C=C1C=C1 (Mutation error)
39,C=C1C=C(C=CC)C1 (Mutation error)
39,C1=CC(=CC2C=C2)C=1 (Mutation error)
39,C1=CC2C=CC2=CC1 (Mutation error)
40,C=C1C=C(C=CC)C1 (Mutation error)
40,C1=CC(C=C2C=C2)C1 (Mutation error)
40,C1=CC(=CC2C=C2)C=1 (Mutation error)
40,C1=CC1=CC1=CCC1 (Mutation error)
40,C1=CC2C=CC2=CC1 (Mutation error)
40,C1=CC2=CC2=CCC1 (Mutation error)
42,C1=CC1=CC1C=C1 (Mutation error)
42,C=C1C=C(C=CC)C1 (Mutation error)
42,C1=CC(=CC2=CC2)C1 (Mutation error)
42,C1=CC(=CC2C=C2)C=1 (Mutation error)
42,C1=CC(=C=C2C=C2)C=1 (Mutation error)
43,C1=CC=1C=C1C=C1 (Mutation error)
43,C(=C1C=C1)=C1C=C1 (Mutation error)
44,C1=CC1=CC1C=C1 (Mutation error)
44,C(=C1C=C1)=C1C=C1 (Mutation error)
45,C1=CC1=CC1C=C1 (Mutation error)
45,C(=C1C=C1)=C1C=C1 (Mutation error)
45,CC1=CC1C=C1C=C1 (Mutation error)
45,C1=CC1=CC1=CCC1 (Mutation error)
46,C1=CC=1C=C1C=C1 (Mutation error)
46,C1=CC1=CC1=CC1 (Mutation error)
46,C1=CC=CC2=CC=12 (Mutation error)
46,CC1(C=C2C=C2)C=C1 (Mutation error)
46,CC1=CC1C=C1C=C1 (Mutation error)
46,C=C1C=C(C=CC)C1 (Mutation error)
46,C1=CCC=1C=C1C=C1 (Mutation error)
47,C1=CC1=CC1=CC1 (Mutation error)
47,C1=CC1=CC1C=C1 (Mutation error)
47,C=C1C=C(C=CC)C1 (Mutation error)
47,C1=CCC=1C=C1C=C1 (Mutation error)
48,C1=CC1=CC1C=C1 (Mutation error)
48,C(=C1C=C1)=C1C=C1 (Mutation error)
48,C1=CC=1C=C1C=C1 (Mutation error)
48,C=C1CC=C1C=CC (Mutation error)
49,C1=CC1=CC1=CC1 (Mutation error)
49,C(=C1C=C1)=C1C=C1 (Mutation error)
49,C1=CC(C=C2C=C2)C1 (Mutation error)
50,C=C1C=C1C=CC (Mutation error)
50,C1=CC=1C=C1C=C1 (Mutation error)
50,C1=CC1=CC1=CC1 (Mutation error)
50,C(=C1C=C1)=C1C=C1 (Mutation error)
50,C1=CC(=CC2C=C2)C=1 (Mutation error)
50,C1=CC(=C=C2C=C2)C=1 (Mutation error)
51,CC1=CC1C=C1C=C1 (Mutation error)
52,C1=CC1=CC1=CC1 (Mutation error)
52,C1=CC=1C=C1C=C1 (Mutation error)
52,C1=CC1=CC12C=C1C2 (Mutation error)
52,C1=CC=CC2=CC=12 (Mutation error)
52,CC1=CC1=CC1C=C1 (Mutation error)
52,C=C1C=C(C=CC)C1 (Mutation error)
52,C1=CCC=1C=C1C=C1 (Mutation error)
53,C1=CC1=CC1=CC1 (Mutation error)
53,CC1=CC1C=C1C=C1 (Mutation error)
53,C(=C1C=C1)=C1C=CC1 (Mutation error)
53,C1=CC(=CC2C=C2)C=1 (Mutation error)
53,C1=CC(=CC2=CC2)C1 (Mutation error)
54,C1=CC1=CC1=CC1 (Mutation error)
54,C1=CC=1C=C1C=C1 (Mutation error)
55,C1=CC1=CC1C=C1 (Mutation error)
55,C(=C1C=C1)=C1C=C1 (Mutation error)
55,C1=CC1=CC1=CC1 (Mutation error)
55,C1=CC=1C=C1C=C1 (Mutation error)
55,CC1=CC1=CC1C=C1 (Mutation error)
55,CC1(C=C2C=C2)C=C1 (Mutation error)
55,CC1=CC1C=C1C=C1 (Mutation error)
56,C1=CC1=CC1=CC1 (Mutation error)
56,C1=CC1=CC1C=C1 (Mutation error)
56,CC1(C=C2C=C2)C=C1 (Mutation error)
56,C1=CC1=CC12C=C1C2 (Mutation error)
57,C(=C1C=C1)=C1C=C1 (Mutation error)
57,C1=CC1=CC1=CC1 (Mutation error)
57,C1=CC1=CC1C=C1 (Mutation error)
57,CC1=CC1=CC1C=C1 (Mutation error)
57,C1=CC=CC2=CC=12 (Mutation error)
57,C1=CC(=CC2=C=C2)C=1 (Mutation error)
57,C1=CC(=C=C2C=C2)C=1 (Mutation error)
57,C(=C1C=C1)=C1C=CC1 (Mutation error)
58,C(=C1C=C1)=C1C=C1 (Mutation error)
58,CC1=CC1C=C1C=C1 (Mutation error)
59,C=C1C=C1C=CC (Mutation error)
59,C(=C1C=C1)=C1C=C1 (Mutation error)
59,C1=CC=1C=C1C=C1 (Mutation error)
59,CC1=CC1C=C1C=C1 (Mutation error)
59,C1=CC=CC2=CC=12 (Mutation error)
59,C=C1C=C1C=CCC (Mutation error)
59,C1=CCC=1C=C1C=C1 (Mutation error)
59,C(=C1C=C1)=C1C=CC1 (Mutation error)
59,C1=CC(=CC2=C=C2)C=1 (Mutation error)
60,C1=CC=1C=C1C=C1 (Mutation error)
60,C(=C1C=C1)=C1C=C1 (Mutation error)
60,C=C1C=C1C=CCC (Mutation error)
60,CC1(C=C2C=C2)C=C1 (Mutation error)
61,c1cc2cc-2c1 (Mutation error)
61,C(=CC1C=C1)C1=CC1 (Mutation error)
61,C1=CC1=CC1=CC1 (Mutation error)
61,C(=C1C=C1)=C1C=C1 (Mutation error)
61,C1=CC=1C=C1C=C1 (Mutation error)
61,C1=CC1=CC1C=C1 (Mutation error)
61,CC1=CC1C=C1C=C1 (Mutation error)
61,C=C1C=C1C=CCC (Mutation error)
61,C1=CC(=CC2=CC2)C1 (Mutation error)
62,C1=CC1=CC1C=C1 (Mutation error)
62,C1=CC=1C=C1C=C1 (Mutation error)
62,C1=CC1=CC1=CC1 (Mutation error)
62,CC1=CC1C=C1C=C1 (Mutation error)
63,c1cc2cc-2c1 (Mutation error)
63,C(=C1C=C1)=C1C=C1 (Mutation error)
63,C1=CC=1C=C1C=C1 (Mutation error)
63,C1=CC1=CC1C=C1 (Mutation error)
63,CC1=CC1C=C1C=C1 (Mutation error)
63,C1=CC=CC=CC=1 (Mutation error)
63,C(=C1C=C1)=C1C=CC1 (Mutation error)
64,c1cc2cc-2c1 (Mutation error)
64,C=C1C=C1C=CC (Mutation error)
64,C1=CC1=CC1C=C1 (Mutation error)
64,C(=C1C=C1)=C1C=C1 (Mutation error)
64,C=C1C=C(C=CC)C1 (Mutation error)
64,C1=CC1=CC12C=C1C2 (Mutation error)
64,C1=CC=CC2=CC=12 (Mutation error)
64,C1=CC1C=CC1C=C1 (Mutation error)
64,C1=CC1=CC1=CCC1 (Mutation error)
65,C(=C1C=C1)=C1C=C1 (Mutation error)
65,CC1=CC1=CC1C=C1 (Mutation error)
65,C=C1C=C(C=CC)C1 (Mutation error)
65,C1=CC1=CC12C=C1C2 (Mutation error)
66,C=C1C=C1C=CC (Mutation error)
66,C1=CC1=CC1C=C1 (Mutation error)
66,CC1=CC1=CC1C=C1 (Mutation error)
66,C=C1C=C(C=CC)C1 (Mutation error)
66,CC1(C=C2C=C2)C=C1 (Mutation error)
66,C1=CC=CC2=CC=12 (Mutation error)
66,C=C1C=C1C=CCC (Mutation error)
67,C=C1C=C1C=CC (Mutation error)
67,C1=CC1=CC1=CC1 (Mutation error)
67,C(=C1C=C1)=C1C=C1 (Mutation error)
