rediscovery_C(=Cc1ccccc1)c1ccccc1_mean,rediscovery_C(=Cc1ccccc1)c1ccccc1_med,rediscovery_C(=Cc1ccccc1)c1ccccc1_min,rediscovery_C(=Cc1ccccc1)c1ccccc1_max,rediscovery_C(=Cc1ccccc1)c1ccccc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0003485679626464844,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0008268356323242188,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.004642009735107422,0,0,13,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0073282718658447266,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.012382268905639648,0,0,7,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,0.017864704132080078,0,0,12,0,0,0,0,0
0.002551020408163265,0.0,0.0,0.03571428571428571,0.009197834886387726,0.002551020408163265,0.0,0.0,0.03571428571428571,0.009197834886387726,13,5,0.0275421142578125,0,0,22,0,0,0,0,0
0.0017857142857142857,0.0,0.0,0.03571428571428571,0.007783748113465489,0.0017857142857142857,0.0,0.0,0.03571428571428571,0.007783748113465489,19,6,0.03652000427246094,0,0,14,0,0,0,0,0
0.006124769595947541,0.0,0.0,0.07017543859649122,0.01644428262560644,0.006124769595947541,0.0,0.0,0.07017543859649122,0.01644428262560644,29,10,0.04981088638305664,0,0,9,0,0,0,0,0
0.009111597165665803,0.0,0.0,0.07017543859649122,0.018185087208861608,0.009111597165665803,0.0,0.0,0.07017543859649122,0.018185087208861608,39,10,0.06210637092590332,0,0,11,0,0,0,0,0
0.01183198370381004,0.0,0.0,0.07407407407407407,0.020454283634863055,0.01183198370381004,0.0,0.0,0.07407407407407407,0.020454283634863055,49,10,0.0774393081665039,0,0,20,0,0,0,0,0
0.01622979160094651,0.0,0.0,0.07407407407407407,0.02298928338180181,0.01622979160094651,0.0,0.0,0.07407407407407407,0.02298928338180181,59,10,0.08916497230529785,0,0,5,0,0,0,0,0
0.020735836848922617,0.0,0.0,0.07407407407407407,0.02518952341070658,0.020735836848922617,0.0,0.0,0.07407407407407407,0.02518952341070658,69,10,0.10120391845703125,0,0,4,0,0,0,0,0
0.023882264879326265,0.019615384615384618,0.0,0.07407407407407407,0.025538681353219815,0.023882264879326265,0.019615384615384618,0.0,0.07407407407407407,0.025538681353219815,79,10,0.11370587348937988,0,0,1,0,0,0,0,0
0.02658407590483152,0.03252247488101534,0.0,0.07407407407407407,0.025754048721251893,0.02658407590483152,0.03252247488101534,0.0,0.07407407407407407,0.025754048721251893,89,10,0.13061857223510742,0,0,4,0,0,0,0,0
0.028814085003495696,0.03389830508474576,0.0,0.07407407407407407,0.025719931401225218,0.028814085003495696,0.03389830508474576,0.0,0.07407407407407407,0.025719931401225218,99,10,0.14767765998840332,0,0,2,0,0,0,0,0
0.030475888791968518,0.034482758620689655,0.0,0.07407407407407407,0.025418937271638072,0.030475888791968518,0.034482758620689655,0.0,0.07407407407407407,0.025418937271638072,109,10,0.16176414489746094,0,0,3,0,0,0,0,0
0.032170112303739,0.03478523895946763,0.0,0.07407407407407407,0.025559737439611516,0.032170112303739,0.03478523895946763,0.0,0.07407407407407407,0.025559737439611516,119,10,0.17909669876098633,0,0,5,0,0,0,0,0
0.033860739409255845,0.03571428571428571,0.0,0.07407407407407407,0.025966716500288704,0.033860739409255845,0.03571428571428571,0.0,0.07407407407407407,0.025966716500288704,129,10,0.19470763206481934,0,0,6,0,0,0,0,0
