rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_mean,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_med,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_min,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_max,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0002627372741699219,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0008249282836914062,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0030655860900878906,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0055806636810302734,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.009094476699829102,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.015424013137817383,0,0,18,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,0.021318912506103516,0,0,17,0,0,0,0,0
0.0022197558268590455,0.0,0.0,0.03773584905660377,0.008879023307436182,0.0022197558268590455,0.0,0.0,0.03773584905660377,0.008879023307436182,16,6,0.03283262252807617,0,0,25,0,0,0,0,0
0.0030662058392393657,0.0,0.0,0.03773584905660377,0.009962400898930456,0.0030662058392393657,0.0,0.0,0.03773584905660377,0.009962400898930456,22,6,0.04753470420837402,0,0,32,0,0,0,0,0
0.0022749269129840456,0.0,0.0,0.03773584905660377,0.008685434752259956,0.0022749269129840456,0.0,0.0,0.03773584905660377,0.008685434752259956,30,8,0.07010817527770996,0,0,36,0,0,0,0,0
0.0026069846503937017,0.0,0.0,0.03773584905660377,0.009295471058367106,0.0026069846503937017,0.0,0.0,0.03773584905660377,0.009295471058367106,40,10,0.09915041923522949,0,0,67,0,0,0,0,0
0.00478213990688907,0.0,0.0,0.03773584905660377,0.012009823378580912,0.00478213990688907,0.0,0.0,0.03773584905660377,0.012009823378580912,50,10,0.24570703506469727,0,0,33,0,0,0,0,0
0.005724889981251775,0.0,0.0,0.03773584905660377,0.012946003721631863,0.005724889981251775,0.0,0.0,0.03773584905660377,0.012946003721631863,60,10,0.26450228691101074,0,0,23,0,0,0,0,0
0.008238948358569222,0.0,0.0,0.03773584905660377,0.014712335170581457,0.008238948358569222,0.0,0.0,0.03773584905660377,0.014712335170581457,70,10,0.27951979637145996,0,0,14,0,0,0,0,0
0.011717148832848098,0.0,0.0,0.06666666666666667,0.0169851924390249,0.011717148832848098,0.0,0.0,0.06666666666666667,0.0169851924390249,80,10,0.29746031761169434,0,0,19,0,0,0,0,0
0.01332804392314568,0.0,0.0,0.06666666666666667,0.017235633058164834,0.01332804392314568,0.0,0.0,0.06666666666666667,0.017235633058164834,90,10,0.3136627674102783,0,0,15,0,0,0,0,0
0.01471561297569523,0.0,0.0,0.06666666666666667,0.017431400536890868,0.01471561297569523,0.0,0.0,0.06666666666666667,0.017431400536890868,100,10,0.332568883895874,0,0,20,0,0,0,0,0
0.016294510953206942,0.0,0.0,0.06666666666666667,0.01787525606856682,0.016294510953206942,0.0,0.0,0.06666666666666667,0.01787525606856682,110,10,0.3542594909667969,0,0,29,0,0,0,0,0
0.017969798953021563,0.03076923076923077,0.0,0.07272727272727272,0.01871721252553719,0.017969798953021563,0.03076923076923077,0.0,0.07272727272727272,0.01871721252553719,120,10,0.38108038902282715,0,0,38,0,0,0,0,0
0.018733355777451777,0.03076923076923077,0.0,0.07272727272727272,0.018637153598318423,0.018733355777451777,0.03076923076923077,0.0,0.07272727272727272,0.018637153598318423,130,10,0.40415358543395996,0,0,46,0,0,0,0,0
0.019855455475373266,0.03076923076923077,0.0,0.09859154929577464,0.020616376600455146,0.019855455475373266,0.03076923076923077,0.0,0.09859154929577464,0.020616376600455146,140,10,0.4344658851623535,0,0,41,0,0,0,0,0
