rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_mean,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_med,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_min,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_max,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00024962425231933594,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0006527900695800781,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.002355337142944336,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.004420042037963867,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.009073257446289062,0,0,35,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0.013323783874511719,0,0,15,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,0.01997828483581543,0,0,12,0,0,0,0,0
0.006603888956830133,0.0,0.0,0.058823529411764705,0.01669573934772337,0.006603888956830133,0.0,0.0,0.058823529411764705,0.01669573934772337,12,4,0.02815985679626465,0,0,16,0,0,0,0,0
0.010648895555598071,0.0,0.0,0.058823529411764705,0.01635510073372539,0.010648895555598071,0.0,0.0,0.058823529411764705,0.01635510073372539,20,8,0.038915395736694336,0,0,12,0,0,0,0,0
0.011873231752367956,0.0,0.0,0.058823529411764705,0.017043600384452774,0.011873231752367956,0.0,0.0,0.058823529411764705,0.017043600384452774,29,9,0.05496644973754883,0,0,44,0,0,0,0,0
0.013552319981318405,0.0,0.0,0.058823529411764705,0.016241725055179488,0.013552319981318405,0.0,0.0,0.058823529411764705,0.016241725055179488,39,10,0.07013177871704102,0,0,24,0,0,0,0,0
0.01620211644382272,0.024691358024691357,0.0,0.058823529411764705,0.017277419512720472,0.01620211644382272,0.024691358024691357,0.0,0.058823529411764705,0.017277419512720472,49,10,0.08367753028869629,0,0,7,0,0,0,0,0
0.018455977516021557,0.025478740668614087,0.0,0.058823529411764705,0.01759578735729991,0.018455977516021557,0.025478740668614087,0.0,0.058823529411764705,0.01759578735729991,59,10,0.09661984443664551,0,0,7,0,0,0,0,0
0.02004563078978252,0.02564102564102564,0.0,0.058823529411764705,0.01876929973363632,0.02004563078978252,0.02564102564102564,0.0,0.058823529411764705,0.01876929973363632,69,10,0.1097419261932373,0,0,7,0,0,0,0,0
0.02251963089278331,0.025974025974025976,0.0,0.06153846153846154,0.019821990528009505,0.02251963089278331,0.025974025974025976,0.0,0.06153846153846154,0.019821990528009505,79,10,0.12140750885009766,0,0,2,0,0,0,0,0
0.023222654648498507,0.025974025974025976,0.0,0.06153846153846154,0.019714736182622747,0.023222654648498507,0.025974025974025976,0.0,0.06153846153846154,0.019714736182622747,89,10,0.13297104835510254,0,0,4,0,0,0,0,0
0.024821131026464344,0.02631578947368421,0.0,0.06153846153846154,0.019671964265151987,0.024821131026464344,0.02631578947368421,0.0,0.06153846153846154,0.019671964265151987,99,10,0.1462388038635254,0,0,8,0,0,0,0,0
0.026884100084421342,0.02666666666666667,0.0,0.07894736842105263,0.020441504521786762,0.026884100084421342,0.02666666666666667,0.0,0.07894736842105263,0.020441504521786762,109,10,0.1604599952697754,0,0,6,0,0,0,0,0
0.027692211698837024,0.02666666666666667,0.0,0.07894736842105263,0.020666788652138467,0.027692211698837024,0.02666666666666667,0.0,0.07894736842105263,0.020666788652138467,119,10,0.17226457595825195,0,0,5,0,0,0,0,0
0.029105917794065957,0.02702702702702703,0.0,0.07894736842105263,0.020764196969010346,0.029105917794065957,0.02702702702702703,0.0,0.07894736842105263,0.020764196969010346,129,10,0.18480825424194336,0,0,4,0,0,0,0,0
0.029959263200997656,0.0273972602739726,0.0,0.07894736842105263,0.021095840607517857,0.029959263200997656,0.0273972602739726,0.0,0.07894736842105263,0.021095840607517857,139,10,0.19918227195739746,0,0,9,0,0,0,0,0
0.029840746417881623,0.0273972602739726,0.0,0.07894736842105263,0.02146455005373394,0.029840746417881623,0.0273972602739726,0.0,0.07894736842105263,0.02146455005373394,149,10,0.21478652954101562,0,0,7,0,0,0,0,0
0.03081349386807517,0.0273972602739726,0.0,0.07894736842105263,0.021551351008668566,0.03081349386807517,0.0273972602739726,0.0,0.07894736842105263,0.021551351008668566,159,10,0.22950506210327148,0,0,6,0,0,0,0,0
0.031247050537498117,0.0273972602739726,0.0,0.08536585365853659,0.0216820992741422,0.031247050537498117,0.0273972602739726,0.0,0.08536585365853659,0.0216820992741422,169,10,0.24410367012023926,0,0,7,0,0,0,0,0
0.03182997696836024,0.0273972602739726,0.0,0.08536585365853659,0.021674623347147697,0.03182997696836024,0.0273972602739726,0.0,0.08536585365853659,0.021674623347147697,179,10,0.2587878704071045,0,0,4,0,0,0,0,0
0.0329325701060753,0.02797339593114241,0.0,0.08536585365853659,0.022241648724935184,0.0329325701060753,0.02797339593114241,0.0,0.08536585365853659,0.022241648724935184,189,10,0.27710700035095215,0,0,8,0,0,0,0,0
0.03364731717607986,0.028370221327967807,0.0,0.08536585365853659,0.02236267977235003,0.03364731717607986,0.028370221327967807,0.0,0.08536585365853659,0.02236267977235003,199,10,0.290820837020874,0,0,3,0,0,0,0,0
0.03460299336888622,0.02857142857142857,0.0,0.08536585365853659,0.0227187233088133,0.03460299336888622,0.02857142857142857,0.0,0.08536585365853659,0.0227187233088133,209,10,0.3062164783477783,0,0,5,0,0,0,0,0
0.03538960533114739,0.029418126757516764,0.0,0.08536585365853659,0.023171597979371742,0.03538960533114739,0.029418126757516764,0.0,0.08536585365853659,0.023171597979371742,219,10,0.3206467628479004,0,0,2,0,0,0,0,0
0.03686424815444112,0.03076923076923077,0.0,0.12857142857142856,0.02415383884093292,0.03686424815444112,0.03076923076923077,0.0,0.12857142857142856,0.02415383884093292,229,10,0.3349311351776123,0,0,0,0,0,0,0,0
0.03768774370465016,0.037712130735386554,0.0,0.12857142857142856,0.024609053221086252,0.03768774370465016,0.037712130735386554,0.0,0.12857142857142856,0.024609053221086252,239,10,0.3517184257507324,0,0,7,0,0,0,0,0
0.03897273635681881,0.04421104054714216,0.0,0.12857142857142856,0.025100375086483485,0.03897273635681881,0.04421104054714216,0.0,0.12857142857142856,0.025100375086483485,249,10,0.3685891628265381,0,0,3,0,0,0,0,0
0.040022325514981354,0.047905909351692484,0.0,0.12857142857142856,0.025338574161961974,0.040022325514981354,0.047905909351692484,0.0,0.12857142857142856,0.025338574161961974,259,10,0.38843417167663574,0,0,7,0,0,0,0,0
0.04131367470254171,0.04908160192713038,0.0,0.14925373134328357,0.02633986070673498,0.04131367470254171,0.04908160192713038,0.0,0.14925373134328357,0.02633986070673498,269,10,0.40653038024902344,0,0,4,0,0,0,0,0
0.041939898035721006,0.04969135802469136,0.0,0.14925373134328357,0.026462989737624894,0.041939898035721006,0.04969135802469136,0.0,0.14925373134328357,0.026462989737624894,279,10,0.4255995750427246,0,0,4,0,0,0,0,0
0.042984579889296624,0.050316455696202536,0.0,0.14925373134328357,0.026853354999428505,0.042984579889296624,0.050316455696202536,0.0,0.14925373134328357,0.026853354999428505,289,10,0.44008874893188477,0,0,1,0,0,0,0,0
0.044138974164089524,0.05063291139240506,0.0,0.14925373134328357,0.027278477174107918,0.044138974164089524,0.05063291139240506,0.0,0.14925373134328357,0.027278477174107918,299,10,0.45787954330444336,0,0,2,0,0,0,0,0
0.04495339832041719,0.05128205128205128,0.0,0.14925373134328357,0.027601663905120588,0.04495339832041719,0.05128205128205128,0.0,0.14925373134328357,0.027601663905120588,309,10,0.48090624809265137,0,0,2,0,0,0,0,0
0.04629208787262847,0.051615051615051616,0.0,0.14925373134328357,0.02849064124341582,0.04629208787262847,0.051615051615051616,0.0,0.14925373134328357,0.02849064124341582,319,10,0.5010402202606201,0,0,1,0,0,0,0,0
