step,error
0,No more individual to be mutated
1,No more individual to be mutated
2, (Mutation error)
2,CC (Mutation error)
2,C (Mutation error)
2,No more individual to be mutated
3, (Mutation error)
3,C (Mutation error)
3,No more individual to be mutated
4, (Mutation error)
4,CC (Mutation error)
4,C (Mutation error)
4,No more individual to be mutated
5,C=C (Mutation error)
5,C#CCC (Mutation error)
5, (Mutation error)
5,CC (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
6,C=C (Mutation error)
6,CC (Mutation error)
6,CCC (Mutation error)
6, (Mutation error)
6,CCCC (Mutation error)
6,CC(C)(C)C (Mutation error)
6,C#CCC (Mutation error)
7,C=CC (Mutation error)
7,C=C(C)CC (Mutation error)
7,C=C(CC)CCC (Mutation error)
7,C=C (Mutation error)
7,CC=CC (Mutation error)
7, (Mutation error)
7,CCC (Mutation error)
7,C1=CC1 (Mutation error)
7,CCCCC (Mutation error)
7,CC (Mutation error)
7,CCC(C)C (Mutation error)
7,C#CCC (Mutation error)
7,CCC(C)CC (Mutation error)
7,CC1=C(C)C1 (Mutation error)
7,CC1=CC1C (Mutation error)
7,CCC(C)(C)C (Mutation error)
7,C1#CC1 (Mutation error)
8,C=CC (Mutation error)
8,C=C(C)C (Mutation error)
8,C=CCC (Mutation error)
8,C=CCC(C)C (Mutation error)
8,C#CC(=C)CC (Mutation error)
8,C=C(CC)CC(C)C (Mutation error)
8,CCCC (Mutation error)
8, (Mutation error)
8,CCCCC (Mutation error)
8,CCC(C)C (Mutation error)
9,C=CCC (Mutation error)
9,C=CCC(C)C (Mutation error)
9,C=C(CC)C(C)C (Mutation error)
9,C=C(CC)CC(C)C (Mutation error)
9,C=C(C)CC(C)CC (Mutation error)
9,C=C (Mutation error)
9,CC=CC (Mutation error)
10,C=CCC(=C)C (Mutation error)
10,C=CC (Mutation error)
10,C=C(C)C (Mutation error)
10,C=CCC (Mutation error)
10,C=C(C)CC (Mutation error)
10,C=CCCC (Mutation error)
11,C=CCC(=C)C (Mutation error)
12,C=C(C)CCC(=C)CCC (Mutation error)
12,C=C(C)C=C(CC)CC (Mutation error)
12,C=CC1CCC(=C)C1 (Mutation error)
12,C=CC (Mutation error)
12,C=C(C)C (Mutation error)
12,C=CCC (Mutation error)
12,C=C(C)CC (Mutation error)
12,C=C(C)C(C)C (Mutation error)
12,C#CC(=C)CC (Mutation error)
13,C=CCC(=C)C (Mutation error)
13,C=C(C)C=C(CC)CC (Mutation error)
13,C=CC1=CCC(=C)C1 (Mutation error)
13,C=CC (Mutation error)
13,C=CCC (Mutation error)
13,C=C(C)CC (Mutation error)
13,C=C(C)C(C)C (Mutation error)
13,C=CCCC (Mutation error)
13,C=C(C)CCC (Mutation error)
14,C=CCC(=C)C (Mutation error)
14,C=C(C)C(=C)CC (Mutation error)
14,C=C(C)C=C(CC)CC (Mutation error)
14,C=C(CCC)CCC(C)=CC (Mutation error)
14,C=CC (Mutation error)
15,C=CCCC(=C)CC (Mutation error)
15,C=C(C)C=C(CC)CC (Mutation error)
15,C=C(CC)CC(C)=CC (Mutation error)
15,C=CC1C=CC1=C (Mutation error)
16,C#CC(=C)C(=C)C (Mutation error)
16,C=C(C)CC(=C)CC (Mutation error)
16,C=C(C)CC(=C)CCC (Mutation error)
16,C=C(CC)CC(C)=CC (Mutation error)
