rediscovery_C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C_mean,rediscovery_C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C_med,rediscovery_C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C_min,rediscovery_C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C_max,rediscovery_C=CC(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C(=C)C=C_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.06490477898244564,0.06172839506172839,0.0,0.18461538461538463,0.04210988803307195,0.06490477898244564,0.06172839506172839,0.0,0.18461538461538463,0.04210988803307195,730,10,1.6464989185333252,0,0,9,0,0,0,0,0
0.06523020163258617,0.0625,0.0,0.18461538461538463,0.04216392021411218,0.06523020163258617,0.0625,0.0,0.18461538461538463,0.04216392021411218,740,10,1.679703712463379,0,0,15,0,0,0,0,0
0.0658131557825901,0.06329113924050633,0.0,0.2903225806451613,0.042794958349992016,0.0658131557825901,0.06329113924050633,0.0,0.2903225806451613,0.042794958349992016,750,10,1.7069168090820312,0,0,15,0,0,0,0,0
0.0664624605741214,0.0641025641025641,0.0,0.2903225806451613,0.04302709485078408,0.0664624605741214,0.0641025641025641,0.0,0.2903225806451613,0.04302709485078408,760,10,1.7336769104003906,0,0,15,0,0,0,0,0
0.0667255092767207,0.0641025641025641,0.0,0.2903225806451613,0.04337440826370714,0.0667255092767207,0.0641025641025641,0.0,0.2903225806451613,0.04337440826370714,770,10,1.756150484085083,0,0,10,0,0,0,0,0
0.06695665484090263,0.0641025641025641,0.0,0.2903225806451613,0.04332982510683109,0.06695665484090263,0.0641025641025641,0.0,0.2903225806451613,0.04332982510683109,780,10,1.7850370407104492,0,0,13,0,0,0,0,0
0.06727744028795299,0.0641025641025641,0.0,0.2903225806451613,0.04378699397307336,0.06727744028795299,0.0641025641025641,0.0,0.2903225806451613,0.04378699397307336,790,10,1.8093626499176025,0,0,12,0,0,0,0,0
0.06746864815815942,0.0641025641025641,0.0,0.2903225806451613,0.043861845728645876,0.06746864815815942,0.0641025641025641,0.0,0.2903225806451613,0.043861845728645876,800,10,1.8343441486358643,0,0,8,0,0,0,0,0
0.0677619595686674,0.0641025641025641,0.0,0.2903225806451613,0.0439006867048856,0.0677619595686674,0.0641025641025641,0.0,0.2903225806451613,0.0439006867048856,810,10,1.865067481994629,0,0,23,0,0,0,0,0
0.06764253147319076,0.0641025641025641,0.0,0.2903225806451613,0.043888218135142806,0.06764253147319076,0.0641025641025641,0.0,0.2903225806451613,0.043888218135142806,820,10,1.9038217067718506,0,0,33,0,0,0,0,0
0.06792588254490588,0.06578947368421052,0.0,0.2903225806451613,0.04376099251874691,0.06792588254490588,0.06578947368421052,0.0,0.2903225806451613,0.04376099251874691,830,10,1.930821180343628,0,0,18,0,0,0,0,0
0.06795329500074966,0.06578947368421052,0.0,0.2903225806451613,0.04395820417053456,0.06795329500074966,0.06578947368421052,0.0,0.2903225806451613,0.04395820417053456,840,10,1.9568161964416504,0,0,9,0,0,0,0,0
0.06807773000964203,0.06578947368421052,0.0,0.2903225806451613,0.044022683348928296,0.06807773000964203,0.06578947368421052,0.0,0.2903225806451613,0.044022683348928296,850,10,1.9850358963012695,0,0,9,0,0,0,0,0
0.0684157912273588,0.06578947368421052,0.0,0.2903225806451613,0.044417995857929944,0.0684157912273588,0.06578947368421052,0.0,0.2903225806451613,0.044417995857929944,860,10,2.011002540588379,0,0,11,0,0,0,0,0
0.06874154911587554,0.06578947368421052,0.0,0.2903225806451613,0.04470369269469754,0.06874154911587554,0.06578947368421052,0.0,0.2903225806451613,0.04470369269469754,870,10,2.0399622917175293,0,0,14,0,0,0,0,0
0.06911961259512413,0.06578947368421052,0.0,0.2903225806451613,0.04513163471355856,0.06911961259512413,0.06578947368421052,0.0,0.2903225806451613,0.04513163471355856,880,10,2.0622785091400146,0,0,7,0,0,0,0,0
0.0695633595488501,0.06578947368421052,0.0,0.2903225806451613,0.04530684297337472,0.0695633595488501,0.06578947368421052,0.0,0.2903225806451613,0.04530684297337472,890,10,2.0933706760406494,0,0,29,0,0,0,0,0
0.07001512384713461,0.06578947368421052,0.0,0.2903225806451613,0.04548105510363375,0.07001512384713461,0.06578947368421052,0.0,0.2903225806451613,0.04548105510363375,900,10,2.1223278045654297,0,0,16,0,0,0,0,0
0.07044865114929251,0.06578947368421052,0.0,0.2903225806451613,0.04595192120839798,0.07044865114929251,0.06578947368421052,0.0,0.2903225806451613,0.04595192120839798,910,10,2.1576616764068604,0,0,27,0,0,0,0,0
0.07088944624104558,0.06666666666666667,0.0,0.2903225806451613,0.046397633320367886,0.07088944624104558,0.06666666666666667,0.0,0.2903225806451613,0.046397633320367886,920,10,2.183115005493164,0,0,9,0,0,0,0,0
0.07140293242094073,0.06666666666666667,0.0,0.2903225806451613,0.046661492249591686,0.07140293242094073,0.06666666666666667,0.0,0.2903225806451613,0.046661492249591686,930,10,2.2137274742126465,0,0,15,0,0,0,0,0
0.07181999588336194,0.06666666666666667,0.0,0.2903225806451613,0.046844727898974176,0.07181999588336194,0.06666666666666667,0.0,0.2903225806451613,0.046844727898974176,940,10,2.2431833744049072,0,0,19,0,0,0,0,0
0.07193540009303528,0.06756756756756757,0.0,0.2903225806451613,0.046859960021095805,0.07193540009303528,0.06756756756756757,0.0,0.2903225806451613,0.046859960021095805,950,10,2.269780158996582,0,0,7,0,0,0,0,0
0.0725240457494221,0.0684931506849315,0.0,0.2903225806451613,0.047230005563692855,0.0725240457494221,0.0684931506849315,0.0,0.2903225806451613,0.047230005563692855,960,10,2.3047685623168945,0,0,24,0,0,0,0,0
0.07332367044989242,0.0684931506849315,0.0,0.2903225806451613,0.048009776007425356,0.07332367044989242,0.0684931506849315,0.0,0.2903225806451613,0.048009776007425356,970,10,2.328061103820801,0,0,6,0,0,0,0,0
0.07360572543096275,0.0684931506849315,0.0,0.2903225806451613,0.04817355874425832,0.07360572543096275,0.0684931506849315,0.0,0.2903225806451613,0.04817355874425832,980,10,2.357149600982666,0,0,12,0,0,0,0,0
0.0741757336062964,0.07142857142857142,0.0,0.2903225806451613,0.0483335030016554,0.0741757336062964,0.07142857142857142,0.0,0.2903225806451613,0.0483335030016554,990,10,2.382713794708252,0,0,7,0,0,0,0,0
0.074886943850465,0.07228915662650602,0.0,0.2903225806451613,0.04874530753558863,0.074886943850465,0.07228915662650602,0.0,0.2903225806451613,0.04874530753558863,1000,10,2.405643939971924,0,0,7,0,0,0,0,0
0.0761983739827514,0.07407407407407407,0.0,0.2903225806451613,0.04868965205680136,0.0761983739827514,0.07407407407407407,0.0,0.2903225806451613,0.04868965205680136,1010,10,2.431222438812256,0,0,5,0,0,0,0,0
0.07704871691293733,0.075,0.0,0.2903225806451613,0.04845514221979254,0.07704871691293733,0.075,0.0,0.2903225806451613,0.04845514221979254,1020,10,2.4547998905181885,0,0,5,0,0,0,0,0
0.07824543432427396,0.0754746835443038,0.0,0.2903225806451613,0.04822439545208519,0.07824543432427396,0.0754746835443038,0.0,0.2903225806451613,0.04822439545208519,1030,10,2.478959798812866,0,0,7,0,0,0,0,0
0.07938348256725368,0.0759493670886076,0.0,0.2903225806451613,0.047970760009314745,0.07938348256725368,0.0759493670886076,0.0,0.2903225806451613,0.047970760009314745,1040,10,2.5073258876800537,0,0,11,0,0,0,0,0
0.08063420862768296,0.07692307692307693,0.0,0.2903225806451613,0.04777655278249137,0.08063420862768296,0.07692307692307693,0.0,0.2903225806451613,0.04777655278249137,1050,10,2.5326077938079834,0,0,3,0,0,0,0,0
0.08173976303172913,0.07692307692307693,0.011363636363636364,0.2903225806451613,0.0473147818149268,0.08173976303172913,0.07692307692307693,0.011363636363636364,0.2903225806451613,0.0473147818149268,1060,10,2.5568339824676514,0,0,7,0,0,0,0,0
0.08273393618475543,0.07792207792207792,0.011904761904761904,0.2903225806451613,0.04720560562546299,0.08273393618475543,0.07792207792207792,0.011904761904761904,0.2903225806451613,0.04720560562546299,1071,10,2.5797922611236572,0,1,1,0,0,0,0,0
0.08405181368861817,0.07792207792207792,0.0125,0.2903225806451613,0.047325021042842065,0.08405181368861817,0.07792207792207792,0.0125,0.2903225806451613,0.047325021042842065,1082,10,2.605267286300659,0,1,4,0,0,0,0,0
0.08507289025429049,0.07894736842105263,0.012658227848101266,0.2903225806451613,0.04719989675026843,0.08507289025429049,0.07894736842105263,0.012658227848101266,0.2903225806451613,0.04719989675026843,1092,10,2.6291136741638184,0,0,10,0,0,0,0,0
0.08616877195641526,0.08,0.012987012987012988,0.2903225806451613,0.04693747603002016,0.08616877195641526,0.08,0.012987012987012988,0.2903225806451613,0.04693747603002016,1102,10,2.653183698654175,0,0,6,0,0,0,0,0
0.0872894625004765,0.08,0.013513513513513514,0.2903225806451613,0.0468030810398688,0.0872894625004765,0.08,0.013513513513513514,0.2903225806451613,0.0468030810398688,1112,10,2.6762852668762207,0,0,3,0,0,0,0,0
0.08851887683799578,0.08108108108108109,0.022988505747126436,0.2903225806451613,0.04692616394674304,0.08851887683799578,0.08108108108108109,0.022988505747126436,0.2903225806451613,0.04692616394674304,1123,10,2.7062854766845703,0,1,6,0,0,0,0,0
0.08972935449564082,0.08108108108108109,0.023529411764705882,0.2903225806451613,0.046999617363618955,0.08972935449564082,0.08108108108108109,0.023529411764705882,0.2903225806451613,0.046999617363618955,1133,10,2.732787847518921,0,0,9,0,0,0,0,0
0.09079012029913375,0.0821917808219178,0.024390243902439025,0.2903225806451613,0.046930294604034375,0.09079012029913375,0.0821917808219178,0.024390243902439025,0.2903225806451613,0.046930294604034375,1143,10,2.7595949172973633,0,0,7,0,0,0,0,0
