step,error
0,No more individual to be mutated
1,No more individual to be mutated
2, (Mutation error)
2,CC (Mutation error)
2,C (Mutation error)
2,No more individual to be mutated
3, (Mutation error)
3,C (Mutation error)
3,No more individual to be mutated
4, (Mutation error)
4,CC (Mutation error)
4,C (Mutation error)
4,No more individual to be mutated
5,CCC(C)C (Mutation error)
5, (Mutation error)
5,CC (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
6,C=CC (Mutation error)
6,C=CCC (Mutation error)
6,CC (Mutation error)
6,CCC (Mutation error)
6, (Mutation error)
6,CC(C)(C)C (Mutation error)
7,CC1=CC1 (Mutation error)
7,CC1C=C1 (Mutation error)
7,C=CC (Mutation error)
7,CCC (Mutation error)
7, (Mutation error)
7,CCC(C)CC (Mutation error)
7,CC (Mutation error)
7,CCCCC (Mutation error)
7,C=C (Mutation error)
7,CCC(C)C (Mutation error)
7,C#CCCCC (Mutation error)
7,C#CC (Mutation error)
7,C1CCC1 (Mutation error)
8,C1=CC1 (Mutation error)
8,CC1=CC1 (Mutation error)
8,C=CCC (Mutation error)
8,C=C(CC)CCC (Mutation error)
8,C#CC (Mutation error)
8,C#CCC (Mutation error)
8,CCC(C)C (Mutation error)
8,C=C (Mutation error)
8,CCCCC (Mutation error)
9,CC1C=C1 (Mutation error)
9,CCC=CCCC (Mutation error)
10,C1=CC1 (Mutation error)
10,CCC1C=C1 (Mutation error)
10,CCC1C=C1C (Mutation error)
10,CCCC1C=C1 (Mutation error)
10,CCC1C=CC1 (Mutation error)
10,CC1=CCCC1 (Mutation error)
10,CCC=CCCC (Mutation error)
11,C1=CC1 (Mutation error)
11,C1=CCC1 (Mutation error)
11,CC=CC (Mutation error)
12,C=C1C=C1 (Mutation error)
12,CC1=C2CCC=C1C2 (Mutation error)
12,C1=CC1 (Mutation error)
12,CC=CC (Mutation error)
13,CCC1=C2CCC=C1C2 (Mutation error)
13,C1=CC1 (Mutation error)
13,C1=CCC1 (Mutation error)
13,CC1=C=C1 (Mutation error)
13,CC1C=C1 (Mutation error)
13,CC=CC (Mutation error)
13,CC1=CC1 (Mutation error)
13,CC1=C(C)C1 (Mutation error)
14,CC1=CC2C=C12 (Mutation error)
14,C=CC1C=C1C (Mutation error)
14,CCC1=C2CCC=C1C2 (Mutation error)
14,C1=CC1 (Mutation error)
14,C1=CC=1 (Mutation error)
14,CC1=CC1 (Mutation error)
14,C1#CC=C1 (Mutation error)
14,C1=CCC1 (Mutation error)
14,C1=CCC=1 (Mutation error)
14,CC1=C=C1 (Mutation error)
14,CC1C=C1 (Mutation error)
15,CC12C=CCC1=C2 (Mutation error)
15,C=C1C=C1 (Mutation error)
15,CC1=C2CC1=CCC2C (Mutation error)
16,CC=CC1C=C1 (Mutation error)
16,CC1=CC2=CC12C (Mutation error)
16,CC12C=CCC1=C2 (Mutation error)
16,C=CC1C=C1C (Mutation error)
17,CC12C=CC1=C2 (Mutation error)
17,CC1C=C2C=C2C1C (Mutation error)
17,C=C1C=C1 (Mutation error)
17,CC1CC2=CC1=CCC2C (Mutation error)
17,C=C1C=C1C (Mutation error)
18,C1=C2C=C12 (Mutation error)
18,CC12C=CC1=C2 (Mutation error)
18,C1=CC2CC=C12 (Mutation error)
18,C1=C2C3=CC23C1 (Mutation error)
18,CC1C2=CC3=CC321 (Mutation error)
