step,error
0,C (Mutation error)
0,No more individual to be mutated
0,No replacement occured
1,C (Mutation error)
1,No more individual to be mutated
1,No replacement occured
2,No more individual to be mutated
3,C (Mutation error)
3,No more individual to be mutated
4,C=C (Mutation error)
4,No more individual to be mutated
5, (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
6,C#C (Mutation error)
6, (Mutation error)
6,CC (Mutation error)
6,C (Mutation error)
6,No more individual to be mutated
7,C#CC (Mutation error)
7,CCCC (Mutation error)
7,C#C (Mutation error)
7,CC(C)C (Mutation error)
7,C1#CC1 (Mutation error)
7, (Mutation error)
7,CCC (Mutation error)
7,CC (Mutation error)
7,C (Mutation error)
7,No more individual to be mutated
8,C=CC (Mutation error)
8,C#CC (Mutation error)
8,C#C (Mutation error)
8, (Mutation error)
8,C=C (Mutation error)
8,CC (Mutation error)
8,C (Mutation error)
8,No more individual to be mutated
9,C=CC (Mutation error)
9,C=C1C#C1 (Mutation error)
9,CC1C#C1 (Mutation error)
9,CC (Mutation error)
9,C=C (Mutation error)
9, (Mutation error)
9,C1#CC1 (Mutation error)
9,C#C (Mutation error)
9,CCCC (Mutation error)
9,CCC1CC1C (Mutation error)
10,C1=CCC1 (Mutation error)
10,CCC1C=CC1 (Mutation error)
10,C=C1C#C1 (Mutation error)
10,C1CCCCC1 (Mutation error)
10,CC(C)C (Mutation error)
10,CC1C#C1 (Mutation error)
10,C#C (Mutation error)
10, (Mutation error)
10,C1#CC1 (Mutation error)
10,C=C (Mutation error)
10,CC (Mutation error)
11,C1=CC1 (Mutation error)
11,C1=CC=1 (Mutation error)
11,C1=CCC1 (Mutation error)
11,CCC1C=CC1 (Mutation error)
11,C=CC (Mutation error)
11,C=C1C#C1 (Mutation error)
12,C1=CC=1 (Mutation error)
12,C1=CC1 (Mutation error)
12,C1=CCC1 (Mutation error)
12,CC1=CC1 (Mutation error)
12,CC1C=CC1 (Mutation error)
12,CC1=CCC1 (Mutation error)
12,C1=C2CC2C1 (Mutation error)
12,CC=CCCC (Mutation error)
13,C1=CC1 (Mutation error)
13,CC=CC (Mutation error)
13,CC1=CC1 (Mutation error)
14,CC=C1C=C1 (Mutation error)
14,C1=C2C=C2CC1 (Mutation error)
14,CC=C1C2=C1C2 (Mutation error)
14,C1=CC1 (Mutation error)
14,CC=CC (Mutation error)
14,CC1=CC1C (Mutation error)
15,CC=C1C=C1 (Mutation error)
15,CC1=C(C)C=C1 (Mutation error)
15,C1=CC=1 (Mutation error)
15,C1=CC1 (Mutation error)
15,CC=CC (Mutation error)
16,c1cc2cc-2c1 (Mutation error)
16,C1=CC2=CCC2=C1 (Mutation error)
16,C1=CCC2=CCC2=C1 (Mutation error)
16,C1=CC=C1 (Mutation error)
16,C1=CC2CC2=C1 (Mutation error)
16,C1=CC2=CCC=1C2 (Mutation error)
16,C1=CC1 (Mutation error)
16,C1=CC=1 (Mutation error)
16,CC1=C=C1 (Mutation error)
16,CC1=CC1 (Mutation error)
17,c1cc2cc-2c1 (Mutation error)
17,C1=CC2=CCC2=C1 (Mutation error)
17,CC=C1C=CC1 (Mutation error)
17,C1=CC2=CCC=12 (Mutation error)
18,CC=C1C=C1 (Mutation error)
18,C1=CCC=C1 (Mutation error)
18,C1=CC2=CCC=12 (Mutation error)
19,C1=CC2=CCC2=C1 (Mutation error)
19,C1=CC=C1 (Mutation error)
19,C=C1CC=CC=C1C (Mutation error)
19,CC1=C2CC=C2CC=C1 (Mutation error)
19,C1=CCC=C1 (Mutation error)
19,CCC1=CC=C1 (Mutation error)
20,c1cc2cc-2c1 (Mutation error)
20,C1=CC=C1 (Mutation error)
20,CC1=C2CC=C2CC=C1 (Mutation error)
20,CC=C1C=C1 (Mutation error)
21,C=CC1=CC=C1 (Mutation error)
21,C1=CC=C1 (Mutation error)
21,C=C1CC=CC=C1C (Mutation error)
21,C=C1C2=CC=CC1C2 (Mutation error)
21,CC1=CC=C1 (Mutation error)
22,C1=CC=C2CC=C2C=1 (Mutation error)
22,C1=CCC2=CCC2=C1 (Mutation error)
22,C=CC1=CC=C1 (Mutation error)
22,C=C1C2=CC=CC1C2 (Mutation error)
22,CC1=CC=C2CC=C12 (Mutation error)
22,CC1=CC=C1 (Mutation error)
23,C1=c2c3cccc2c31 (Mutation error)
23,Cc1ccc2cc1-2 (Mutation error)
23,C1=CC2=CCC2=C1 (Mutation error)
