rediscovery_C(=Cc1ccccc1)c1ccccc1_mean,rediscovery_C(=Cc1ccccc1)c1ccccc1_med,rediscovery_C(=Cc1ccccc1)c1ccccc1_min,rediscovery_C(=Cc1ccccc1)c1ccccc1_max,rediscovery_C(=Cc1ccccc1)c1ccccc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0002262592315673828,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0005123615264892578,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0023686885833740234,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.004138469696044922,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.006333589553833008,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.008652687072753906,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.01476144790649414,0,0,18,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,0.02454400062561035,0,0,26,0,0,0,0,0
0.00275177304964539,0.0,0.0,0.02127659574468085,0.007019542733118974,0.00275177304964539,0.0,0.0,0.02127659574468085,0.007019542733118974,14,3,0.034502506256103516,0,0,26,0,0,0,0,0
0.00679429332396162,0.0,0.0,0.04081632653061224,0.013532136439327918,0.00679429332396162,0.0,0.0,0.04081632653061224,0.013532136439327918,22,8,0.04824423789978027,0,0,22,0,0,0,0,0
0.010519618847886325,0.0,0.0,0.0425531914893617,0.016481638537431988,0.010519618847886325,0.0,0.0,0.0425531914893617,0.016481638537431988,32,10,0.06470751762390137,0,0,25,0,0,0,0,0
0.013442725089883707,0.0,0.0,0.0425531914893617,0.01738383782870107,0.013442725089883707,0.0,0.0,0.0425531914893617,0.01738383782870107,42,10,0.09113955497741699,0,0,60,0,0,0,0,0
0.017160292883789674,0.0,0.0,0.07272727272727272,0.019417253812813104,0.017160292883789674,0.0,0.0,0.07272727272727272,0.019417253812813104,52,10,0.10492348670959473,0,0,15,0,0,0,0,0
0.0208041314940973,0.02,0.0,0.0784313725490196,0.02035240370922024,0.0208041314940973,0.02,0.0,0.0784313725490196,0.02035240370922024,62,10,0.118377685546875,0,0,6,0,0,0,0,0
0.026112513316321556,0.03333333333333333,0.0,0.17647058823529413,0.028593744047789398,0.026112513316321556,0.03333333333333333,0.0,0.17647058823529413,0.028593744047789398,72,10,0.13085222244262695,0,0,8,0,0,0,0,0
0.028171804689385887,0.034482758620689655,0.0,0.17647058823529413,0.028979164551784526,0.028171804689385887,0.034482758620689655,0.0,0.17647058823529413,0.028979164551784526,82,10,0.14530372619628906,0,0,8,0,0,0,0,0
0.03118683910814959,0.03571428571428571,0.0,0.17647058823529413,0.029512428112722155,0.03118683910814959,0.03571428571428571,0.0,0.17647058823529413,0.029512428112722155,92,10,0.16820168495178223,0,0,37,0,0,0,0,0
0.032533013564155486,0.03571428571428571,0.0,0.17647058823529413,0.028986510371093538,0.032533013564155486,0.03571428571428571,0.0,0.17647058823529413,0.028986510371093538,102,10,0.18861961364746094,0,0,26,0,0,0,0,0
0.035526197058008815,0.03636363636363636,0.0,0.17647058823529413,0.029398988520598635,0.035526197058008815,0.03636363636363636,0.0,0.17647058823529413,0.029398988520598635,112,10,0.20115923881530762,0,0,2,0,0,0,0,0
0.0371922845147912,0.03636363636363636,0.0,0.17647058823529413,0.030220646795112053,0.0371922845147912,0.03636363636363636,0.0,0.17647058823529413,0.030220646795112053,122,10,0.21538567543029785,0,0,7,0,0,0,0,0
0.03898082659496213,0.03773584905660377,0.0,0.17647058823529413,0.03137871288748923,0.03898082659496213,0.03773584905660377,0.0,0.17647058823529413,0.03137871288748923,132,10,0.2286512851715088,0,0,2,0,0,0,0,0
0.04211192684751293,0.03773584905660377,0.0,0.2692307692307692,0.03689409981460315,0.04211192684751293,0.03773584905660377,0.0,0.2692307692307692,0.03689409981460315,142,10,0.24237990379333496,0,0,1,0,0,0,0,0
0.043637734686385335,0.038461538461538464,0.0,0.2692307692307692,0.03682716970999064,0.043637734686385335,0.038461538461538464,0.0,0.2692307692307692,0.03682716970999064,152,10,0.25619053840637207,0,0,9,0,0,0,0,0
0.045248758462906664,0.038461538461538464,0.0,0.2692307692307692,0.036728383042315745,0.045248758462906664,0.038461538461538464,0.0,0.2692307692307692,0.036728383042315745,162,10,0.2719848155975342,0,0,15,0,0,0,0,0
0.04644608427292914,0.038461538461538464,0.0,0.2692307692307692,0.036871865916493905,0.04644608427292914,0.038461538461538464,0.0,0.2692307692307692,0.036871865916493905,172,10,0.2878124713897705,0,0,9,0,0,0,0,0
0.048944250641171576,0.0392156862745098,0.0,0.2692307692307692,0.038806500654512764,0.048944250641171576,0.0392156862745098,0.0,0.2692307692307692,0.038806500654512764,182,10,0.3004443645477295,0,0,2,0,0,0,0,0
0.05020005062257756,0.04081632653061224,0.0,0.2692307692307692,0.03858417941774439,0.05020005062257756,0.04081632653061224,0.0,0.2692307692307692,0.03858417941774439,192,10,0.31755805015563965,0,0,5,0,0,0,0,0
0.05209191236005548,0.04081632653061224,0.0,0.2692307692307692,0.03948110394518589,0.05209191236005548,0.04081632653061224,0.0,0.2692307692307692,0.03948110394518589,202,10,0.33107709884643555,0,0,1,0,0,0,0,0
0.053545496792390374,0.04081632653061224,0.0,0.2692307692307692,0.03954750827145798,0.053545496792390374,0.04081632653061224,0.0,0.2692307692307692,0.03954750827145798,212,10,0.34489011764526367,0,0,2,0,0,0,0,0
