rediscovery_c1ccc2ccccc2c1_mean,rediscovery_c1ccc2ccccc2c1_med,rediscovery_c1ccc2ccccc2c1_min,rediscovery_c1ccc2ccccc2c1_max,rediscovery_c1ccc2ccccc2c1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.07295214731603988,0.08163265306122448,0.0,0.35135135135135137,0.04435136637390947,0.07295214731603988,0.08163265306122448,0.0,0.35135135135135137,0.04435136637390947,599,10,1.1458001136779785,0,0,9,0,0,0,0,0
0.07310703790805281,0.08163265306122448,0.0,0.35135135135135137,0.044164189632836456,0.07310703790805281,0.08163265306122448,0.0,0.35135135135135137,0.044164189632836456,609,10,1.1765799522399902,0,0,26,0,0,0,0,0
0.07361079658549426,0.08163265306122448,0.0,0.35135135135135137,0.0443599050223395,0.07361079658549426,0.08163265306122448,0.0,0.35135135135135137,0.0443599050223395,619,10,1.2119064331054688,0,0,28,0,0,0,0,0
0.07394346367613035,0.08163265306122448,0.0,0.35135135135135137,0.04449267418970581,0.07394346367613035,0.08163265306122448,0.0,0.35135135135135137,0.04449267418970581,629,10,1.2328438758850098,0,0,12,0,0,0,0,0
0.07419582825363245,0.08163265306122448,0.0,0.35135135135135137,0.04429302758474849,0.07419582825363245,0.08163265306122448,0.0,0.35135135135135137,0.04429302758474849,639,10,1.2554762363433838,0,0,12,0,0,0,0,0
0.07420483380467463,0.08163265306122448,0.0,0.35135135135135137,0.04441493330354343,0.07420483380467463,0.08163265306122448,0.0,0.35135135135135137,0.04441493330354343,649,10,1.2766900062561035,0,0,12,0,0,0,0,0
0.0747961808668957,0.08163265306122448,0.0,0.35135135135135137,0.045492936101325,0.0747961808668957,0.08163265306122448,0.0,0.35135135135135137,0.045492936101325,659,10,1.297128438949585,0,0,6,0,0,0,0,0
0.07518785996835296,0.0824829931972789,0.0,0.35135135135135137,0.04564756914182441,0.07518785996835296,0.0824829931972789,0.0,0.35135135135135137,0.04564756914182441,669,10,1.3206188678741455,0,0,13,0,0,0,0,0
0.0753706632252173,0.08333333333333333,0.0,0.35135135135135137,0.045766260088959565,0.0753706632252173,0.08333333333333333,0.0,0.35135135135135137,0.045766260088959565,679,10,1.3402342796325684,0,0,7,0,0,0,0,0
0.07603136794152873,0.08333333333333333,0.0,0.36585365853658536,0.046943329256681265,0.07603136794152873,0.08333333333333333,0.0,0.36585365853658536,0.046943329256681265,689,10,1.3684539794921875,0,0,19,0,0,0,0,0
0.07620096707059441,0.08333333333333333,0.0,0.36585365853658536,0.04817141709817265,0.07620096707059441,0.08333333333333333,0.0,0.36585365853658536,0.04817141709817265,699,10,1.388962984085083,0,0,6,0,0,0,0,0
0.07646408561662349,0.08333333333333333,0.0,0.36585365853658536,0.04826210823375735,0.07646408561662349,0.08333333333333333,0.0,0.36585365853658536,0.04826210823375735,709,10,1.4132945537567139,0,0,9,0,0,0,0,0
0.07749104110233702,0.08333333333333333,0.0,0.36585365853658536,0.049769414508222254,0.07749104110233702,0.08333333333333333,0.0,0.36585365853658536,0.049769414508222254,719,10,1.4360053539276123,0,0,17,0,0,0,0,0
0.07823401364330897,0.08333333333333333,0.0,0.36585365853658536,0.051224630253819556,0.07823401364330897,0.08333333333333333,0.0,0.36585365853658536,0.051224630253819556,729,10,1.4605145454406738,0,0,15,0,0,0,0,0
0.07922276182480378,0.08333333333333333,0.0,0.36585365853658536,0.052618113886932064,0.07922276182480378,0.08333333333333333,0.0,0.36585365853658536,0.052618113886932064,739,10,1.484811782836914,0,0,13,0,0,0,0,0
0.08002973133339289,0.08333333333333333,0.0,0.36585365853658536,0.05341544640365216,0.08002973133339289,0.08333333333333333,0.0,0.36585365853658536,0.05341544640365216,749,10,1.5223052501678467,0,0,32,0,0,0,0,0
0.08050837580402888,0.08333333333333333,0.0,0.36585365853658536,0.05411360216999996,0.08050837580402888,0.08333333333333333,0.0,0.36585365853658536,0.05411360216999996,759,10,1.5397999286651611,0,0,6,0,0,0,0,0
0.08172096775216522,0.08333333333333333,0.0,0.36585365853658536,0.0564495203677042,0.08172096775216522,0.08333333333333333,0.0,0.36585365853658536,0.0564495203677042,769,10,1.563143014907837,0,0,8,0,0,0,0,0
0.0828827406104497,0.08333333333333333,0.0,0.36585365853658536,0.05846175003552893,0.0828827406104497,0.08333333333333333,0.0,0.36585365853658536,0.05846175003552893,779,10,1.5874171257019043,0,0,8,0,0,0,0,0
0.08401050040865499,0.08333333333333333,0.0,0.36585365853658536,0.06034097734199325,0.08401050040865499,0.08333333333333333,0.0,0.36585365853658536,0.06034097734199325,789,10,1.6116316318511963,0,0,8,0,0,0,0,0
0.08505123604513859,0.08333333333333333,0.0,0.36585365853658536,0.0616444617448368,0.08505123604513859,0.08333333333333333,0.0,0.36585365853658536,0.0616444617448368,799,10,1.631272792816162,0,0,5,0,0,0,0,0
0.08634281587890066,0.08333333333333333,0.0,0.36585365853658536,0.06324455743982198,0.08634281587890066,0.08333333333333333,0.0,0.36585365853658536,0.06324455743982198,809,10,1.6538302898406982,0,0,5,0,0,0,0,0
0.087283995947409,0.08333333333333333,0.0,0.36585365853658536,0.0646571611893594,0.087283995947409,0.08333333333333333,0.0,0.36585365853658536,0.0646571611893594,819,10,1.6797492504119873,0,0,6,0,0,0,0,0
0.08815529403618713,0.08403954802259886,0.0,0.36585365853658536,0.06586187135652323,0.08815529403618713,0.08403954802259886,0.0,0.36585365853658536,0.06586187135652323,829,10,1.7007875442504883,0,0,4,0,0,0,0,0
0.08912699936995847,0.0851063829787234,0.0,0.36585365853658536,0.06693693546783067,0.08912699936995847,0.0851063829787234,0.0,0.36585365853658536,0.06693693546783067,839,10,1.7220866680145264,0,0,3,0,0,0,0,0
0.0895750713668834,0.0851063829787234,0.0,0.36585365853658536,0.06757361951394832,0.0895750713668834,0.0851063829787234,0.0,0.36585365853658536,0.06757361951394832,849,10,1.7465269565582275,0,0,4,0,0,0,0,0
0.08963972530641033,0.0851063829787234,0.0,0.36585365853658536,0.06779192590244253,0.08963972530641033,0.0851063829787234,0.0,0.36585365853658536,0.06779192590244253,859,10,1.7742338180541992,0,0,10,0,0,0,0,0
0.09004983400130649,0.0851063829787234,0.0,0.36585365853658536,0.06821126039332735,0.09004983400130649,0.0851063829787234,0.0,0.36585365853658536,0.06821126039332735,869,10,1.7941100597381592,0,0,3,0,0,0,0,0
0.0907935777652363,0.0851063829787234,0.0,0.36585365853658536,0.06868589601225639,0.0907935777652363,0.0851063829787234,0.0,0.36585365853658536,0.06868589601225639,879,10,1.8226137161254883,0,0,13,0,0,0,0,0
0.09160466354206032,0.0851063829787234,0.0,0.36585365853658536,0.06945954435782227,0.09160466354206032,0.0851063829787234,0.0,0.36585365853658536,0.06945954435782227,889,10,1.8455371856689453,0,0,5,0,0,0,0,0
0.09209123626840882,0.0851063829787234,0.0,0.36585365853658536,0.0702442523719294,0.09209123626840882,0.0851063829787234,0.0,0.36585365853658536,0.0702442523719294,899,10,1.8661975860595703,0,0,5,0,0,0,0,0
0.09243924448319227,0.0851063829787234,0.0,0.36585365853658536,0.0706527790324162,0.09243924448319227,0.0851063829787234,0.0,0.36585365853658536,0.0706527790324162,909,10,1.8921380043029785,0,0,7,0,0,0,0,0
0.09310545711546458,0.0851063829787234,0.0,0.36585365853658536,0.07169122539644414,0.09310545711546458,0.0851063829787234,0.0,0.36585365853658536,0.07169122539644414,919,10,1.9162917137145996,0,0,7,0,0,0,0,0
0.09374294242085503,0.0851063829787234,0.0,0.36585365853658536,0.07240487030959196,0.09374294242085503,0.0851063829787234,0.0,0.36585365853658536,0.07240487030959196,929,10,1.9358603954315186,0,0,5,0,0,0,0,0
0.09464577870845485,0.0851063829787234,0.0,0.36585365853658536,0.07341915623021747,0.09464577870845485,0.0851063829787234,0.0,0.36585365853658536,0.07341915623021747,939,10,1.9650306701660156,0,0,11,0,0,0,0,0
0.09508345936878772,0.0851063829787234,0.0,0.36585365853658536,0.07398709327355063,0.09508345936878772,0.0851063829787234,0.0,0.36585365853658536,0.07398709327355063,949,10,1.993645191192627,0,0,12,0,0,0,0,0
0.0950958478394251,0.0851063829787234,0.0,0.36585365853658536,0.07373602410905244,0.0950958478394251,0.0851063829787234,0.0,0.36585365853658536,0.07373602410905244,959,10,2.022690534591675,0,0,12,0,0,0,0,0
0.09551167300761235,0.0851063829787234,0.0,0.3695652173913043,0.07444845682641774,0.09551167300761235,0.0851063829787234,0.0,0.3695652173913043,0.07444845682641774,969,10,2.0520317554473877,0,0,9,0,0,0,0,0
0.09591387195681464,0.0851063829787234,0.0,0.3695652173913043,0.07445337444292015,0.09591387195681464,0.0851063829787234,0.0,0.3695652173913043,0.07445337444292015,979,10,2.0845651626586914,0,0,22,0,0,0,0,0
0.09662418317628384,0.0851063829787234,0.0,0.3695652173913043,0.0747669306024934,0.09662418317628384,0.0851063829787234,0.0,0.3695652173913043,0.0747669306024934,989,10,2.1142148971557617,0,0,11,0,0,0,0,0
0.0971877803056789,0.0851063829787234,0.0,0.3695652173913043,0.07531533389162895,0.0971877803056789,0.0851063829787234,0.0,0.3695652173913043,0.07531533389162895,999,10,2.1432621479034424,0,0,8,0,0,0,0,0
0.09871662660510011,0.08658170914542729,0.0,0.3695652173913043,0.07540449726255964,0.09871662660510011,0.08658170914542729,0.0,0.3695652173913043,0.07540449726255964,1009,10,2.1736574172973633,0,0,13,0,0,0,0,0
0.10018319635825228,0.08695652173913043,0.0,0.3695652173913043,0.07555501383720996,0.10018319635825228,0.08695652173913043,0.0,0.3695652173913043,0.07555501383720996,1019,10,2.197190284729004,0,0,4,0,0,0,0,0
0.10165391529431975,0.08695652173913043,0.0,0.3695652173913043,0.07561234900940002,0.10165391529431975,0.08695652173913043,0.0,0.3695652173913043,0.07561234900940002,1029,10,2.23921799659729,0,0,6,0,0,0,0,0
0.10309063815978646,0.08695652173913043,0.0,0.3695652173913043,0.07538759638144654,0.10309063815978646,0.08695652173913043,0.0,0.3695652173913043,0.07538759638144654,1039,10,2.269045114517212,0,0,14,0,0,0,0,0
0.10521783614165893,0.08695652173913043,0.0,0.37209302325581395,0.07607162889892553,0.10521783614165893,0.08695652173913043,0.0,0.37209302325581395,0.07607162889892553,1049,10,2.295074224472046,0,0,4,0,0,0,0,0
0.10668658868541148,0.08888888888888889,0.0,0.37209302325581395,0.07615192234904127,0.10668658868541148,0.08888888888888889,0.0,0.37209302325581395,0.07615192234904127,1059,10,2.3263614177703857,0,0,15,0,0,0,0,0
0.10830447291948338,0.08888888888888889,0.0,0.37209302325581395,0.07612536565183002,0.10830447291948338,0.08888888888888889,0.0,0.37209302325581395,0.07612536565183002,1069,10,2.36342191696167,0,0,21,0,0,0,0,0
0.1099279567155154,0.08888888888888889,0.0,0.37209302325581395,0.07635648053504668,0.1099279567155154,0.08888888888888889,0.0,0.37209302325581395,0.07635648053504668,1079,10,2.389103889465332,0,0,5,0,0,0,0,0
0.11145444666159866,0.09009740259740259,0.0,0.37209302325581395,0.07632816706985508,0.11145444666159866,0.09009740259740259,0.0,0.37209302325581395,0.07632816706985508,1089,10,2.4129557609558105,0,0,4,0,0,0,0,0
0.11346963803567886,0.09090909090909091,0.0,0.37209302325581395,0.07684395707375531,0.11346963803567886,0.09090909090909091,0.0,0.37209302325581395,0.07684395707375531,1099,10,2.4367151260375977,0,0,5,0,0,0,0,0
0.11534322181261189,0.09090909090909091,0.0,0.37209302325581395,0.07725217453359842,0.11534322181261189,0.09090909090909091,0.0,0.37209302325581395,0.07725217453359842,1109,10,2.4639880657196045,0,0,3,0,0,0,0,0
0.11685045369241046,0.09090909090909091,0.022222222222222223,0.37209302325581395,0.0775057686799995,0.11685045369241046,0.09090909090909091,0.022222222222222223,0.37209302325581395,0.0775057686799995,1119,10,2.493137836456299,0,0,12,0,0,0,0,0
0.11827910721426192,0.09175084175084175,0.03636363636363636,0.37209302325581395,0.07783323233792905,0.11827910721426192,0.09175084175084175,0.03636363636363636,0.37209302325581395,0.07783323233792905,1132,10,2.5305402278900146,0,3,18,0,0,0,0,0
0.11943577165749439,0.09302325581395349,0.03773584905660377,0.37209302325581395,0.07813408971300914,0.11943577165749439,0.09302325581395349,0.03773584905660377,0.37209302325581395,0.07813408971300914,1142,10,2.5532710552215576,0,0,2,0,0,0,0,0
0.12139873505578593,0.09302325581395349,0.038461538461538464,0.37209302325581395,0.0789676674426839,0.12139873505578593,0.09302325581395349,0.038461538461538464,0.37209302325581395,0.0789676674426839,1152,10,2.5850977897644043,0,0,10,0,0,0,0,0
0.12265239263352139,0.09433962264150944,0.038461538461538464,0.37209302325581395,0.0793077809726856,0.12265239263352139,0.09433962264150944,0.038461538461538464,0.37209302325581395,0.0793077809726856,1162,10,2.6190412044525146,0,0,19,0,0,0,0,0
0.12385092981963276,0.09523809523809523,0.0392156862745098,0.37209302325581395,0.0794708414472905,0.12385092981963276,0.09523809523809523,0.0392156862745098,0.37209302325581395,0.0794708414472905,1172,10,2.645104169845581,0,0,6,0,0,0,0,0
0.12488815226676285,0.09523809523809523,0.04,0.37209302325581395,0.07946506078565893,0.12488815226676285,0.09523809523809523,0.04,0.37209302325581395,0.07946506078565893,1183,10,2.670931577682495,0,1,6,0,0,0,0,0
