rediscovery_c1ccc2ccccc2c1_mean,rediscovery_c1ccc2ccccc2c1_med,rediscovery_c1ccc2ccccc2c1_min,rediscovery_c1ccc2ccccc2c1_max,rediscovery_c1ccc2ccccc2c1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0003299713134765625,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.00089263916015625,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0042574405670166016,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.022701025009155273,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.03428363800048828,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.03746294975280762,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,0.04163026809692383,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,6,0.0490412712097168,0,0,12,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,5,0.0608365535736084,0,0,47,0,0,0,0,0
0.0067587739416800656,0.0,0.0,0.05714285714285714,0.016388443578287105,0.0067587739416800656,0.0,0.0,0.05714285714285714,0.016388443578287105,30,10,0.07579231262207031,0,0,32,0,0,0,0,0
0.009930037207704903,0.0,0.0,0.07692307692307693,0.020401017118085944,0.009930037207704903,0.0,0.0,0.07692307692307693,0.020401017118085944,40,10,0.09697103500366211,0,0,39,0,0,0,0,0
0.010052687864146207,0.0,0.0,0.08333333333333333,0.021416266990075063,0.010052687864146207,0.0,0.0,0.08333333333333333,0.021416266990075063,50,10,0.11977577209472656,0,0,68,0,0,0,0,0
0.013015083316841657,0.0,0.0,0.08333333333333333,0.02324701743616658,0.013015083316841657,0.0,0.0,0.08333333333333333,0.02324701743616658,60,10,0.1331472396850586,0,0,17,0,0,0,0,0
0.01612519556125266,0.0,0.0,0.08333333333333333,0.023620732815090684,0.01612519556125266,0.0,0.0,0.08333333333333333,0.023620732815090684,70,10,0.14439845085144043,0,0,7,0,0,0,0,0
0.01829722797512003,0.0,0.0,0.08333333333333333,0.02381262579292654,0.01829722797512003,0.0,0.0,0.08333333333333333,0.02381262579292654,80,10,0.16002416610717773,0,0,9,0,0,0,0,0
0.020846037377125235,0.0,0.0,0.11428571428571428,0.026030260325379487,0.020846037377125235,0.0,0.0,0.11428571428571428,0.026030260325379487,90,10,0.17363286018371582,0,0,12,0,0,0,0,0
0.023246125385292346,0.0,0.0,0.11428571428571428,0.026291651140803146,0.023246125385292346,0.0,0.0,0.11428571428571428,0.026291651140803146,100,10,0.19034314155578613,0,0,17,0,0,0,0,0
0.024790242560256588,0.022222222222222223,0.0,0.11428571428571428,0.02636056839089068,0.024790242560256588,0.022222222222222223,0.0,0.11428571428571428,0.02636056839089068,110,10,0.20793366432189941,0,0,23,0,0,0,0,0
0.02633551862771101,0.02631578947368421,0.0,0.11428571428571428,0.026194492016358095,0.02633551862771101,0.02631578947368421,0.0,0.11428571428571428,0.026194492016358095,120,10,0.232499361038208,0,0,34,0,0,0,0,0
0.026646611701794054,0.02631578947368421,0.0,0.11428571428571428,0.026157765005000687,0.026646611701794054,0.02631578947368421,0.0,0.11428571428571428,0.026157765005000687,130,10,0.25917696952819824,0,0,39,0,0,0,0,0
0.027619332872764583,0.037037037037037035,0.0,0.11428571428571428,0.02613430651715474,0.027619332872764583,0.037037037037037035,0.0,0.11428571428571428,0.02613430651715474,140,10,0.29100704193115234,0,0,57,0,0,0,0,0
0.029122395055144846,0.04,0.0,0.11428571428571428,0.026977135161702477,0.029122395055144846,0.04,0.0,0.11428571428571428,0.026977135161702477,150,10,0.3126552104949951,0,0,33,0,0,0,0,0
