rediscovery_c1ccccc1_mean,rediscovery_c1ccccc1_med,rediscovery_c1ccccc1_min,rediscovery_c1ccccc1_max,rediscovery_c1ccccc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0009348392486572266,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0016946792602539062,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.005697727203369141,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.007822513580322266,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.01030731201171875,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.013291597366333008,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,0.017241954803466797,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,6,0.02422022819519043,0,0,12,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,5,0.03604578971862793,0,0,47,0,0,0,0,0
0.005086326603767675,0.0,0.0,0.08695652173913043,0.01730123720375359,0.005086326603767675,0.0,0.0,0.08695652173913043,0.01730123720375359,30,10,0.05019259452819824,0,0,32,0,0,0,0,0
0.010301878228248391,0.0,0.0,0.08695652173913043,0.024932118138044,0.010301878228248391,0.0,0.0,0.08695652173913043,0.024932118138044,40,10,0.07372426986694336,0,0,41,0,0,0,0,0
0.010228344213776344,0.0,0.0,0.08695652173913043,0.024324704429950827,0.010228344213776344,0.0,0.0,0.08695652173913043,0.024324704429950827,50,10,0.29977941513061523,0,0,66,0,0,0,0,0
0.011796585264337736,0.0,0.0,0.08695652173913043,0.024305503256819853,0.011796585264337736,0.0,0.0,0.08695652173913043,0.024305503256819853,60,10,0.3166680335998535,0,0,21,0,0,0,0,0
0.012945924232447436,0.0,0.0,0.08695652173913043,0.025094299031117717,0.012945924232447436,0.0,0.0,0.08695652173913043,0.025094299031117717,70,10,0.3394205570220947,0,0,43,0,0,0,0,0
0.01494282837931488,0.0,0.0,0.08695652173913043,0.026089431753258428,0.01494282837931488,0.0,0.0,0.08695652173913043,0.026089431753258428,80,10,0.3583195209503174,0,0,24,0,0,0,0,0
0.015698277119853724,0.0,0.0,0.08695652173913043,0.025572633307871104,0.015698277119853724,0.0,0.0,0.08695652173913043,0.025572633307871104,90,10,0.37531065940856934,0,0,23,0,0,0,0,0
0.01795292672137693,0.0,0.0,0.08695652173913043,0.026995052148136824,0.01795292672137693,0.0,0.0,0.08695652173913043,0.026995052148136824,100,10,0.39263296127319336,0,0,21,0,0,0,0,0
0.019175264680722035,0.0,0.0,0.08695652173913043,0.027024380480656602,0.019175264680722035,0.0,0.0,0.08695652173913043,0.027024380480656602,110,10,0.4111499786376953,0,0,29,0,0,0,0,0
0.020942539758427896,0.0,0.0,0.08695652173913043,0.027479390288056238,0.020942539758427896,0.0,0.0,0.08695652173913043,0.027479390288056238,120,10,0.4271399974822998,0,0,16,0,0,0,0,0
0.02306321014862083,0.0,0.0,0.13793103448275862,0.029655545359891494,0.02306321014862083,0.0,0.0,0.13793103448275862,0.029655545359891494,130,10,0.446674108505249,0,0,25,0,0,0,0,0
0.02501249660782163,0.0,0.0,0.13793103448275862,0.030247018442088682,0.02501249660782163,0.0,0.0,0.13793103448275862,0.030247018442088682,140,10,0.4689621925354004,0,0,37,0,0,0,0,0
0.025995717235233754,0.0,0.0,0.13793103448275862,0.03045180034491506,0.025995717235233754,0.0,0.0,0.13793103448275862,0.03045180034491506,150,10,0.49320244789123535,0,0,34,0,0,0,0,0
0.026799543800124326,0.02631578947368421,0.0,0.13793103448275862,0.03033416125023107,0.026799543800124326,0.02631578947368421,0.0,0.13793103448275862,0.03033416125023107,160,10,0.5189921855926514,0,0,48,0,0,0,0,0
0.02811225915715919,0.02702702702702703,0.0,0.16129032258064516,0.03258589720053012,0.02811225915715919,0.02702702702702703,0.0,0.16129032258064516,0.03258589720053012,170,10,0.5500283241271973,0,0,60,0,0,0,0,0
0.029003029879703383,0.02702702702702703,0.0,0.16129032258064516,0.032682686187586574,0.029003029879703383,0.02702702702702703,0.0,0.16129032258064516,0.032682686187586574,180,10,0.5677087306976318,0,0,17,0,0,0,0,0
0.030358383783860955,0.02857142857142857,0.0,0.16129032258064516,0.03316706941321936,0.030358383783860955,0.02857142857142857,0.0,0.16129032258064516,0.03316706941321936,190,10,0.5888814926147461,0,0,28,0,0,0,0,0
0.03179893722606385,0.029411764705882353,0.0,0.16129032258064516,0.03336075866330091,0.03179893722606385,0.029411764705882353,0.0,0.16129032258064516,0.03336075866330091,200,10,0.6075975894927979,0,0,24,0,0,0,0,0
0.033419149632943096,0.030303030303030304,0.0,0.16129032258064516,0.0348494951466749,0.033419149632943096,0.030303030303030304,0.0,0.16129032258064516,0.0348494951466749,210,10,0.6304707527160645,0,0,29,0,0,0,0,0
0.03464955335200934,0.030303030303030304,0.0,0.16129032258064516,0.03581718960948123,0.03464955335200934,0.030303030303030304,0.0,0.16129032258064516,0.03581718960948123,220,10,0.6461961269378662,0,0,9,0,0,0,0,0
0.037244953851734,0.030303030303030304,0.0,0.18181818181818182,0.038246498671591446,0.037244953851734,0.030303030303030304,0.0,0.18181818181818182,0.038246498671591446,230,10,0.6665675640106201,0,0,22,0,0,0,0,0
0.03947327486424089,0.03125,0.0,0.3103448275862069,0.04270881445222206,0.03947327486424089,0.03125,0.0,0.3103448275862069,0.04270881445222206,240,10,0.6795704364776611,0,0,1,0,0,0,0,0
0.03991937452138713,0.03125,0.0,0.3103448275862069,0.04264613983452139,0.03991937452138713,0.03125,0.0,0.3103448275862069,0.04264613983452139,250,10,0.7013108730316162,0,0,23,0,0,0,0,0
0.040821970328615696,0.03125,0.0,0.3103448275862069,0.04363999433594524,0.040821970328615696,0.03125,0.0,0.3103448275862069,0.04363999433594524,260,10,0.71917724609375,0,0,11,0,0,0,0,0
0.04189256086196353,0.03125,0.0,0.3103448275862069,0.043938971935161386,0.04189256086196353,0.03125,0.0,0.3103448275862069,0.043938971935161386,270,10,0.7401032447814941,0,0,18,0,0,0,0,0
0.042259342513286564,0.03125,0.0,0.3103448275862069,0.04409170953546329,0.042259342513286564,0.03125,0.0,0.3103448275862069,0.04409170953546329,280,10,0.7566466331481934,0,0,8,0,0,0,0,0
0.0425729280415132,0.03125,0.0,0.3103448275862069,0.04455756192337302,0.0425729280415132,0.03125,0.0,0.3103448275862069,0.04455756192337302,290,10,0.7749876976013184,0,0,18,0,0,0,0,0
0.04337277600187328,0.03225806451612903,0.0,0.3103448275862069,0.04456202746287243,0.04337277600187328,0.03225806451612903,0.0,0.3103448275862069,0.04456202746287243,300,10,0.7915475368499756,0,0,14,0,0,0,0,0
0.04447451755828533,0.03333333333333333,0.0,0.3103448275862069,0.04468770455891826,0.04447451755828533,0.03333333333333333,0.0,0.3103448275862069,0.04468770455891826,310,10,0.8152186870574951,0,0,36,0,0,0,0,0
0.0454130431570493,0.034482758620689655,0.0,0.3103448275862069,0.04510469343648171,0.0454130431570493,0.034482758620689655,0.0,0.3103448275862069,0.04510469343648171,320,10,0.8367142677307129,0,0,17,0,0,0,0,0
0.04670363577776602,0.03571428571428571,0.0,0.3103448275862069,0.04590964477438972,0.04670363577776602,0.03571428571428571,0.0,0.3103448275862069,0.04590964477438972,330,10,0.8603579998016357,0,0,18,0,0,0,0,0
0.047702061805250266,0.038461538461538464,0.0,0.3103448275862069,0.046319940579074195,0.047702061805250266,0.038461538461538464,0.0,0.3103448275862069,0.046319940579074195,340,10,0.8814916610717773,0,0,16,0,0,0,0,0
0.04883002402167581,0.04878048780487805,0.0,0.3103448275862069,0.046311673580876685,0.04883002402167581,0.04878048780487805,0.0,0.3103448275862069,0.046311673580876685,350,10,0.9014523029327393,0,0,15,0,0,0,0,0
0.050176489381444075,0.05,0.0,0.3103448275862069,0.04725704489322079,0.050176489381444075,0.05,0.0,0.3103448275862069,0.04725704489322079,360,10,0.9244041442871094,0,0,19,0,0,0,0,0
0.05080020232299615,0.05263157894736842,0.0,0.3103448275862069,0.04704941526347941,0.05080020232299615,0.05263157894736842,0.0,0.3103448275862069,0.04704941526347941,370,10,0.9453306198120117,0,0,13,0,0,0,0,0
0.051793406829965596,0.05405405405405406,0.0,0.3103448275862069,0.04821809391432012,0.051793406829965596,0.05405405405405406,0.0,0.3103448275862069,0.04821809391432012,380,10,0.9690983295440674,0,0,25,0,0,0,0,0
0.052020014967310076,0.05405405405405406,0.0,0.3103448275862069,0.048628974065318284,0.052020014967310076,0.05405405405405406,0.0,0.3103448275862069,0.048628974065318284,390,10,0.9885950088500977,0,0,10,0,0,0,0,0
0.05247031121298812,0.05405405405405406,0.0,0.3103448275862069,0.04877103891712411,0.05247031121298812,0.05405405405405406,0.0,0.3103448275862069,0.04877103891712411,400,10,1.0160644054412842,0,0,26,0,0,0,0,0
0.05299526758234089,0.05405405405405406,0.0,0.3103448275862069,0.048921831125644216,0.05299526758234089,0.05405405405405406,0.0,0.3103448275862069,0.048921831125644216,410,10,1.0477466583251953,0,0,37,0,0,0,0,0
0.053460647062678626,0.05555555555555555,0.0,0.3103448275862069,0.0491344241974724,0.053460647062678626,0.05555555555555555,0.0,0.3103448275862069,0.0491344241974724,420,10,1.0719044208526611,0,0,25,0,0,0,0,0
0.05387110244189008,0.05555555555555555,0.0,0.3103448275862069,0.049023789690299205,0.05387110244189008,0.05555555555555555,0.0,0.3103448275862069,0.049023789690299205,430,10,1.0922722816467285,0,0,10,0,0,0,0,0
0.05434696925282674,0.05555555555555555,0.0,0.3103448275862069,0.049134601616853006,0.05434696925282674,0.05555555555555555,0.0,0.3103448275862069,0.049134601616853006,440,10,1.1139616966247559,0,0,11,0,0,0,0,0
0.05450599433094333,0.05555555555555555,0.0,0.3103448275862069,0.049170691090424976,0.05450599433094333,0.05555555555555555,0.0,0.3103448275862069,0.049170691090424976,450,10,1.1308910846710205,0,0,13,0,0,0,0,0
0.05517664691410009,0.05555555555555555,0.0,0.3103448275862069,0.04933776352291949,0.05517664691410009,0.05555555555555555,0.0,0.3103448275862069,0.04933776352291949,460,10,1.1606459617614746,0,0,26,0,0,0,0,0
0.05525575052009538,0.05555555555555555,0.0,0.3103448275862069,0.049228082896108166,0.05525575052009538,0.05555555555555555,0.0,0.3103448275862069,0.049228082896108166,470,10,1.1954302787780762,0,0,35,0,0,0,0,0
0.05534149448465627,0.05555555555555555,0.0,0.3103448275862069,0.04925301513451362,0.05534149448465627,0.05555555555555555,0.0,0.3103448275862069,0.04925301513451362,480,10,1.2139782905578613,0,0,14,0,0,0,0,0
0.055990577954813735,0.05555555555555555,0.0,0.3103448275862069,0.04955290813153189,0.055990577954813735,0.05555555555555555,0.0,0.3103448275862069,0.04955290813153189,490,10,1.2399730682373047,0,0,26,0,0,0,0,0
0.05682632399118974,0.05555555555555555,0.0,0.3103448275862069,0.049764995622584914,0.05682632399118974,0.05555555555555555,0.0,0.3103448275862069,0.049764995622584914,500,10,1.263500690460205,0,0,18,0,0,0,0,0
0.057203316648128076,0.05555555555555555,0.0,0.3103448275862069,0.05011451241933934,0.057203316648128076,0.05555555555555555,0.0,0.3103448275862069,0.05011451241933934,510,10,1.2901453971862793,0,0,27,0,0,0,0,0
0.05779856480499197,0.05714285714285714,0.0,0.3103448275862069,0.05016178158488501,0.05779856480499197,0.05714285714285714,0.0,0.3103448275862069,0.05016178158488501,520,10,1.3264782428741455,0,0,39,0,0,0,0,0
0.058285489615379875,0.05714285714285714,0.0,0.3103448275862069,0.05058503752623951,0.058285489615379875,0.05714285714285714,0.0,0.3103448275862069,0.05058503752623951,530,10,1.3562302589416504,0,0,26,0,0,0,0,0
