smiles,n_success_mut,n_failures_mut,rediscovery_c1ccccc1,total,obj_computation_time,history_data
CC1CCC1,0,0,0.0,0.0,8.177757263183594e-05,
CCC(C)CC,0,0,0.0,0.0,7.700920104980469e-05,
C=C(CC)CC,0,0,0.0,0.0,7.605552673339844e-05,
C#CC,0,0,0.0,0.0,5.0067901611328125e-05,
CCCC1C#CC1,0,0,0.0,0.0,0.00010848045349121094,
CCC1C#CC1,0,0,0.0,0.0,9.870529174804688e-05,
CCC1CC1,1,0,0.0,0.0,9.655952453613281e-05,
CCC1C=C1,3,9,0.06896551724137931,0.06896551724137931,8.487701416015625e-05,
C1=C2CC12,3,1,0.038461538461538464,0.038461538461538464,7.987022399902344e-05,
C=C1C=C1C,3,1,0.03571428571428571,0.03571428571428571,8.797645568847656e-05,
CC1=C(C)C1,0,0,0.0,0.0,8.344650268554688e-05,
CC1C=C2C#CC21,1,1,0.02702702702702703,0.02702702702702703,0.00011277198791503906,
CC12C#CC1=CC2,2,0,0.027777777777777776,0.027777777777777776,0.00010967254638671875,
C#CCCC=CC,0,0,0.0,0.0,9.34600830078125e-05,
C1#CCCC1,0,0,0.0,0.0,8.392333984375e-05,
CCC1CCCC1,0,0,0.0,0.0,0.00010609626770019531,
CC1CC1C,0,0,0.0,0.0,8.320808410644531e-05,
C1=CCC1,1,12,0.08,0.08,7.390975952148438e-05,
C1CC2CC12,0,0,0.0,0.0,9.465217590332031e-05,
C=C1C2=C1C2,0,0,0.0,0.0,9.417533874511719e-05,
C#CC1=CCC(C)C1,1,0,0.02564102564102564,0.02564102564102564,0.0001251697540283203,
C1=C2CC(C1)C2,1,0,0.029411764705882353,0.029411764705882353,0.0001087188720703125,
C1=C2CC=12,0,0,0.0,0.0,8.225440979003906e-05,
C1C2CC12,0,0,0.0,0.0,8.058547973632812e-05,
CCCC1C#C1,0,0,0.0,0.0,9.34600830078125e-05,
C1=CCCC1,4,4,0.06451612903225806,0.06451612903225806,8.869171142578125e-05,
C#CCCC,0,0,0.0,0.0,7.486343383789062e-05,
CC1CCCC1,0,0,0.0,0.0,9.751319885253906e-05,
CC(C)=C1C=C1,4,4,0.06451612903225806,0.06451612903225806,9.655952453613281e-05,
CC1C=C1,5,7,0.08,0.08,6.794929504394531e-05,
C=C1C=C1CC,2,0,0.03125,0.03125,9.560585021972656e-05,
CC12CC=C1C2,1,0,0.030303030303030304,0.030303030303030304,0.00010418891906738281,
C1=C2CCC(C1)C2,0,0,0.02631578947368421,0.02631578947368421,0.00012493133544921875,
C#CC1(C)C=CC1,4,0,0.058823529411764705,0.058823529411764705,0.0001068115234375,
CC1=C2C#CC2(C)C1,0,0,0.0,0.0,0.00013208389282226562,
C#CC(=C)CCC,0,0,0.0,0.0,9.036064147949219e-05,
C=C1CC1C,0,0,0.0,0.0,8.20159912109375e-05,
CC1=C=C1,0,1,0.038461538461538464,0.038461538461538464,7.390975952148438e-05,
C=CC=CC,0,0,0.0,0.0,7.462501525878906e-05,
CC1C=CCC1,3,0,0.06060606060606061,0.06060606060606061,9.560585021972656e-05,
CC=C1C=C1C,0,0,0.03125,0.03125,9.5367431640625e-05,
C=CC(C)C=C,0,0,0.0,0.0,8.273124694824219e-05,
C1=C2CC2C1,0,1,0.03225806451612903,0.03225806451612903,9.226799011230469e-05,
C1=C2CCCC12,0,0,0.02857142857142857,0.02857142857142857,0.00010395050048828125,
C=CC(=C)CC,0,0,0.0,0.0,8.225440979003906e-05,
CC1=C2CC12C,0,0,0.0,0.0,0.00010251998901367188,
CC12CCC=C1C2,0,0,0.02702702702702703,0.02702702702702703,0.00010991096496582031,
C1=CCC=1,7,4,0.08,0.08,7.319450378417969e-05,
C1=C2C=C12,4,7,0.08,0.08,8.606910705566406e-05,
CCCC1C=C1,2,1,0.0625,0.0625,9.632110595703125e-05,
C=C=CC,0,0,0.0,0.0,6.175041198730469e-05,
CC(C)=C1CC1,0,0,0.0,0.0,9.989738464355469e-05,
CCC1CCC1,0,0,0.0,0.0,9.250640869140625e-05,
C#CC1C=C(C)C1,0,0,0.02857142857142857,0.02857142857142857,0.0001068115234375,
C1=C2CC1C2,0,0,0.03571428571428571,0.03571428571428571,0.000102996826171875,
C1=C2C=C2C1,3,5,0.06666666666666667,0.06666666666666667,9.322166442871094e-05,
C=C1CC=C1C,0,0,0.03125,0.03125,9.512901306152344e-05,
CCC1=C=C1,0,0,0.03333333333333333,0.03333333333333333,8.749961853027344e-05,
CCC1C=C1C,0,0,0.03125,0.03125,9.393692016601562e-05,
C1=CCCC=1,5,0,0.06451612903225806,0.06451612903225806,8.654594421386719e-05,
CC1=CCC1,0,0,0.034482758620689655,0.034482758620689655,8.368492126464844e-05,
CC=C1CC1,0,0,0.0,0.0,8.249282836914062e-05,
CC1=C2CC=C12,0,0,0.030303030303030304,0.030303030303030304,0.00010132789611816406,
CCC=C1C=C1,2,0,0.0625,0.0625,9.655952453613281e-05,
C1=CCCCC1,1,0,0.058823529411764705,0.058823529411764705,9.512901306152344e-05,
C=CC(C)CC,0,0,0.0,0.0,8.249282836914062e-05,
C#CC1(C)CC1,0,0,0.0,0.0,9.107589721679688e-05,
CC(C)C1C=C1,2,1,0.06451612903225806,0.06451612903225806,9.703636169433594e-05,
C1=C2CCC12,0,0,0.03225806451612903,0.03225806451612903,9.131431579589844e-05,
CC1C=CC1C,3,1,0.06451612903225806,0.06451612903225806,9.441375732421875e-05,
CC=C=CCC,0,0,0.0,0.0,8.535385131835938e-05,
C1#CCCCC1,0,0,0.0,0.0,9.775161743164062e-05,
CC1CC12C=C2,2,1,0.06451612903225806,0.06451612903225806,0.00010919570922851562,
CCC1=C2C=C21,0,0,0.030303030303030304,0.030303030303030304,0.00010967254638671875,
CC1=CCCC1,0,0,0.029411764705882353,0.029411764705882353,9.1552734375e-05,
CC1CC=CCC1,0,0,0.05555555555555555,0.05555555555555555,0.00010156631469726562,
C#CC1(C)C=C1,4,1,0.06451612903225806,0.06451612903225806,8.96453857421875e-05,
C=C1C=CC1,5,1,0.07142857142857142,0.07142857142857142,8.368492126464844e-05,
CCC1(C)C=C1,1,2,0.06451612903225806,0.06451612903225806,9.107589721679688e-05,
C=C=C,0,0,0.0,0.0,5.7220458984375e-05,
CC1CC=CC1,0,0,0.06060606060606061,0.06060606060606061,9.632110595703125e-05,
CC1=C2CCC12,0,0,0.0,0.0,0.00010347366333007812,
C1=C=CCC=1,2,2,0.06451612903225806,0.06451612903225806,8.678436279296875e-05,
C1=CCC=C1,9,21,0.13793103448275862,0.13793103448275862,8.511543273925781e-05,
CC1=CC12CC2C,0,0,0.029411764705882353,0.029411764705882353,0.00011587142944335938,
C#CCCC=C,0,0,0.0,0.0,8.20159912109375e-05,
CCC(C)C1C=C1,0,0,0.058823529411764705,0.058823529411764705,0.00010251998901367188,
CC1=CC=CC1,6,4,0.09375,0.09375,9.846687316894531e-05,
CC1=C2C=C12,0,0,0.034482758620689655,0.034482758620689655,9.5367431640625e-05,
CC=C1C=CC1,0,0,0.0625,0.0625,9.417533874511719e-05,
CCC1=CCC1,0,0,0.030303030303030304,0.030303030303030304,9.417533874511719e-05,
CC1=CCCCC1,0,0,0.02702702702702703,0.02702702702702703,0.00011324882507324219,
CC#CC1(C)C=C1,0,0,0.058823529411764705,0.058823529411764705,0.00010609626770019531,
CCC1C=CCC1,0,0,0.05555555555555555,0.05555555555555555,0.00010442733764648438,
CC1(C)C=C1,4,2,0.07407407407407407,0.07407407407407407,8.106231689453125e-05,
C1CCCC1,0,0,0.0,0.0,8.058547973632812e-05,
C1=CC12CC2,2,2,0.06896551724137931,0.06896551724137931,9.059906005859375e-05,
C1=CC2CC2=C1,6,2,0.09090909090909091,0.09090909090909091,0.00010752677917480469,
CC1=C=CC1,0,0,0.034482758620689655,0.034482758620689655,8.511543273925781e-05,
CC1=CC1C,0,0,0.03571428571428571,0.03571428571428571,8.368492126464844e-05,
C=C1CCCC1,0,0,0.0,0.0,9.632110595703125e-05,
C1CC12CC2,0,0,0.0,0.0,9.1552734375e-05,
CCC1C=CC1,0,0,0.0625,0.0625,9.274482727050781e-05,
C1=C2C=C2CC1,0,0,0.058823529411764705,0.058823529411764705,0.00010943412780761719,
C1=C2C=C(C1)C2,0,0,0.06060606060606061,0.06060606060606061,0.00010991096496582031,
CC1CC=C=CC1,0,0,0.05555555555555555,0.05555555555555555,0.00011014938354492188,
C=CC=C(C)C,0,0,0.0,0.0,8.678436279296875e-05,
CC12C=CC=C1C2,5,1,0.08571428571428572,0.08571428571428572,0.00011754035949707031,
CCC1=CC1,0,0,0.03333333333333333,0.03333333333333333,8.416175842285156e-05,
CC=CCC,0,0,0.0,0.0,7.295608520507812e-05,
CC1=CC12CC2,0,0,0.03125,0.03125,0.00010514259338378906,
CC1CC1(C)C,0,0,0.0,0.0,9.441375732421875e-05,
CC12C=C1C2,0,0,0.03571428571428571,0.03571428571428571,9.131431579589844e-05,
CC(C)CC1C=C1,0,0,0.058823529411764705,0.058823529411764705,0.00010466575622558594,
C1=C2CC3CC123,0,0,0.02857142857142857,0.02857142857142857,0.00011277198791503906,
C1=CCCCC=1,0,0,0.058823529411764705,0.058823529411764705,9.799003601074219e-05,
CCCC=C1C=C1,0,0,0.05714285714285714,0.05714285714285714,0.00010371208190917969,
C1=CCCC=C1,12,4,0.125,0.125,0.00010037422180175781,
c1cc2cc-2c1,16,23,0.16129032258064516,0.16129032258064516,0.00012421607971191406,
C1=C=C=1,0,0,0.0,0.0,6.365776062011719e-05,
CC12C=CCC1C2,0,0,0.05555555555555555,0.05555555555555555,0.00011968612670898438,
CC1C=C=CC1,0,0,0.06060606060606061,0.06060606060606061,0.00010013580322265625,
CC1(C)CC1,0,0,0.0,0.0,8.320808410644531e-05,
C1=CC2=CCC=12,0,0,0.06060606060606061,0.06060606060606061,0.00010967254638671875,
CC1=C2C(C)=C2C1,0,0,0.0,0.0,0.00012183189392089844,
CC1=C=C=CC1,0,0,0.029411764705882353,0.029411764705882353,9.5367431640625e-05,
C#CC(C)CC,0,0,0.0,0.0,8.344650268554688e-05,
CC1=CCC=C1,4,2,0.09375,0.09375,9.846687316894531e-05,
CC1=CCCC=C1,4,1,0.08571428571428572,0.08571428571428572,0.00010466575622558594,
C=CCCCC,0,0,0.0,0.0,7.987022399902344e-05,
CC1CC=C2CC2C1,0,0,0.025,0.025,0.0001285076141357422,
CC=C=CC,0,0,0.0,0.0,7.557868957519531e-05,
C1=C2C=C1CC2,0,0,0.06060606060606061,0.06060606060606061,0.000118255615234375,
CC1=CC1(C)C,0,0,0.03333333333333333,0.03333333333333333,9.822845458984375e-05,
C=C1C=CCCC1,0,0,0.05555555555555555,0.05555555555555555,0.00011444091796875,
CCCCC1C=C1,0,0,0.05714285714285714,0.05714285714285714,0.00010442733764648438,
CC1=CCC1C,0,0,0.03125,0.03125,9.584426879882812e-05,
Cc1cc2cc-2c1,2,1,0.08571428571428572,0.08571428571428572,0.00013899803161621094,
C1=CC2CC=C12,5,0,0.09375,0.09375,0.00010895729064941406,
CC1=CC=CCC1,1,1,0.08571428571428572,0.08571428571428572,0.0001068115234375,
C1=CC2=C(C1)C2,0,0,0.058823529411764705,0.058823529411764705,0.00010704994201660156,
C1=CC2CC12,0,0,0.06666666666666667,0.06666666666666667,9.274482727050781e-05,
CC=C1CC1C,0,0,0.0,0.0,9.799003601074219e-05,
CC1C=CCCC1,0,0,0.05555555555555555,0.05555555555555555,0.00010895729064941406,
CCC1=CC1C,0,0,0.03125,0.03125,9.942054748535156e-05,
CC1C=C=C1,1,0,0.07142857142857142,0.07142857142857142,8.678436279296875e-05,
CC1(C)CCC1,0,0,0.0,0.0,9.560585021972656e-05,
C1=CC2=CC2CC1,1,0,0.08333333333333333,0.08333333333333333,0.00012230873107910156,
CC1=CC=CCCC1,0,0,0.07894736842105263,0.07894736842105263,0.00012230873107910156,
CC1=CC2CC=C12,0,0,0.05555555555555555,0.05555555555555555,0.00011301040649414062,
CC1=CC=C(C)C1,0,0,0.05714285714285714,0.05714285714285714,0.00010633468627929688,
CC1=C(C)CC=C1,0,0,0.05714285714285714,0.05714285714285714,0.00010204315185546875,
CCC1=C(C)C=CCC1,0,0,0.04878048780487805,0.04878048780487805,0.00013709068298339844,
CC12C=CC1C2,0,0,0.0625,0.0625,0.00010132789611816406,
C1=CC2=CC2C1,2,1,0.09090909090909091,0.09090909090909091,0.000118255615234375,
C1=CC2CC2C1,0,0,0.058823529411764705,0.058823529411764705,0.00010800361633300781,
C=CCC=C,0,0,0.0,0.0,7.200241088867188e-05,
CC1C=CC=C1,11,10,0.12903225806451613,0.12903225806451613,0.00010037422180175781,
CC1=CC#CC1,0,0,0.029411764705882353,0.029411764705882353,9.703636169433594e-05,
C=C1C=C(C)C1,0,0,0.03125,0.03125,9.393692016601562e-05,
C1=CC2C=C12,2,4,0.10344827586206896,0.10344827586206896,9.465217590332031e-05,
CC1=CC=C2CCC12,0,0,0.05128205128205128,0.05128205128205128,0.00013113021850585938,
c1cc2cc(c1)C2,19,13,0.15151515151515152,0.15151515151515152,0.00015497207641601562,
CC12C=CCC=C1C2,0,0,0.07894736842105263,0.07894736842105263,0.0001308917999267578,
CC1=CC2=CC2C1,0,0,0.05555555555555555,0.05555555555555555,0.00011873245239257812,
C1=C2CCC=12,0,0,0.0,0.0,9.560585021972656e-05,
CC1=C2C=C2C1,0,0,0.029411764705882353,0.029411764705882353,0.00011205673217773438,
C1=CCC2=CC(=C1)C2,4,2,0.10810810810810811,0.10810810810810811,0.000148773193359375,
C=CC(C)=CC,0,0,0.0,0.0,8.845329284667969e-05,
C1=CCCCC=C1,5,3,0.11428571428571428,0.11428571428571428,0.00011038780212402344,
C1=CC2=CC=C2C1,3,4,0.11428571428571428,0.11428571428571428,0.00012063980102539062,
CC1=CC=CC1C,0,1,0.08823529411764706,0.08823529411764706,0.0001068115234375,
C1=CC2C=C1C2,0,2,0.09375,0.09375,0.00011706352233886719,
C1=C2CC2CC1,0,0,0.02857142857142857,0.02857142857142857,0.00010704994201660156,
CCC=CCC,0,0,0.0,0.0,8.273124694824219e-05,
C1=C=C2CC2C=1,0,0,0.02857142857142857,0.02857142857142857,0.0001049041748046875,
CC=CC1=CC1,0,0,0.030303030303030304,0.030303030303030304,9.34600830078125e-05,
C=CC1=CC1,0,0,0.03333333333333333,0.03333333333333333,8.916854858398438e-05,
C1=CC=CC=1,6,15,0.13793103448275862,0.13793103448275862,8.940696716308594e-05,
CCC1=CC=CC1C,0,0,0.08108108108108109,0.08108108108108109,0.00011849403381347656,
C1=CCCCCC=C1,3,1,0.10526315789473684,0.10526315789473684,0.00012421607971191406,
C1=CC2=CC=C(C1)C2,4,0,0.10526315789473684,0.10526315789473684,0.00013685226440429688,
C1=CC=CCC=C1,18,15,0.18181818181818182,0.18181818181818182,0.00011181831359863281,
CC12C=CC1=C2,1,1,0.0967741935483871,0.0967741935483871,0.00010323524475097656,
C1=CC2CC1C2,0,0,0.06060606060606061,0.06060606060606061,0.00011587142944335938,
C1=C2CCCCC12,0,0,0.02631578947368421,0.02631578947368421,0.00011610984802246094,
CC1C=CC=CC1,7,2,0.11764705882352941,0.11764705882352941,0.00011777877807617188,
Cc1ccc2cc1-2,0,0,0.08571428571428572,0.08571428571428572,0.0001437664031982422,
Cc1ccccc1,17,15,0.3103448275862069,0.3103448275862069,0.00011920928955078125,
CC1=C=CC=C1,1,0,0.09375,0.09375,9.822845458984375e-05,
C1=CC=C1,6,26,0.17391304347826086,0.17391304347826086,7.081031799316406e-05,
CC1=C2C=CC2C1,0,0,0.05555555555555555,0.05555555555555555,0.00012135505676269531,
C1=C2CC(CC1)C2,0,0,0.02702702702702703,0.02702702702702703,0.00013065338134765625,
CC=CCC1=CCC1,0,0,0.02564102564102564,0.02564102564102564,0.0001220703125,
CC#CC=CCC,0,0,0.0,0.0,9.584426879882812e-05,
C1=C2CC(=C1)C1C=C21,0,0,0.07692307692307693,0.07692307692307693,0.00014972686767578125,
CC1=CC2C=C12,0,0,0.06060606060606061,0.06060606060606061,0.00010228157043457031,
C=C(C)CCCC,0,0,0.0,0.0,0.00010061264038085938,
C=C1C=C(CC)C1,0,0,0.02857142857142857,0.02857142857142857,0.00010848045349121094,
CC1=CC(C)C=C1,0,0,0.08823529411764706,0.08823529411764706,0.00010967254638671875,
C=CC=CCC,0,0,0.0,0.0,8.440017700195312e-05,
CC1=CC(C)CC=C1,0,0,0.08108108108108109,0.08108108108108109,0.00011849403381347656,
C1#CCC=CC=C1,3,2,0.11428571428571428,0.11428571428571428,0.00010943412780761719,
C1=CC2CC=C2C1,0,0,0.08333333333333333,0.08333333333333333,0.000118255615234375,
C=CCC(C)=CC,0,0,0.0,0.0,9.34600830078125e-05,
C1=CC2CCCC12,0,0,0.05405405405405406,0.05405405405405406,0.00011944770812988281,
CC1=C=CC(C)=C1,0,0,0.05714285714285714,0.05714285714285714,0.000110626220703125,
Cc1ccccc1C,16,14,0.17647058823529413,0.17647058823529413,0.00013446807861328125,
C=CC=C,0,0,0.0,0.0,6.365776062011719e-05,
C1=CCCC=CC1,3,1,0.11428571428571428,0.11428571428571428,0.00011205673217773438,
CC12C=C1C=CC2,0,0,0.08571428571428572,0.08571428571428572,0.00011944770812988281,
CC=CCCC,0,0,0.0,0.0,8.225440979003906e-05,
CC1C=CC=CCC1,1,0,0.10810810810810811,0.10810810810810811,0.00011992454528808594,
CC=CCCCC,0,0,0.0,0.0,9.703636169433594e-05,
CC=CCCCCC,0,0,0.0,0.0,0.00010704994201660156,
C1=CC2=CC=C(CC1)C2,1,0,0.0975609756097561,0.0975609756097561,0.00015592575073242188,
CCC12C=C(C)C1=C2,0,0,0.05263157894736842,0.05263157894736842,0.00013184547424316406,
Cc1ccc2cc1C2C,0,0,0.075,0.075,0.0001838207244873047,
CCC1(C)C=CC=C1,1,1,0.1111111111111111,0.1111111111111111,0.00012254714965820312,
C1=CC=CCC=1,5,1,0.125,0.125,9.775161743164062e-05,
CC1C=CCC=CC1,1,0,0.10810810810810811,0.10810810810810811,0.0001201629638671875,
CC1=CC=CC#CC1,0,0,0.07894736842105263,0.07894736842105263,0.00011420249938964844,
CC1CCC=CCCC1,0,0,0.047619047619047616,0.047619047619047616,0.0001361370086669922,
CC1C=CC=C2C=C1C2,0,0,0.10256410256410256,0.10256410256410256,0.00015878677368164062,
C=CCCCCC,0,0,0.0,0.0,9.226799011230469e-05,
C1=C2CC3=CC(=C13)C2,0,0,0.05,0.05,0.00016069412231445312,
CC=C(C)C=CCC,0,0,0.0,0.0,0.00010752677917480469,
C=CC=CC=C,0,0,0.0,0.0,9.083747863769531e-05,
C1=CC=CCCC=1,1,1,0.11428571428571428,0.11428571428571428,0.00011086463928222656,
CC1C=CCC=C1,2,2,0.11764705882352941,0.11764705882352941,0.00010561943054199219,
C=C=C=CC,0,0,0.0,0.0,7.796287536621094e-05,
C=CCCC=C,0,0,0.0,0.0,8.392333984375e-05,
CC1CC=C2C=C21,0,0,0.05555555555555555,0.05555555555555555,0.00011944770812988281,
CC#CC=CC,0,0,0.0,0.0,8.034706115722656e-05,
CC1=C2CC=CC2=C1,0,0,0.07894736842105263,0.07894736842105263,0.00013065338134765625,
CC(C)C1(C)C=CC1,0,0,0.05555555555555555,0.05555555555555555,0.00011897087097167969,
CC1C2=CC=CCC1=C2,0,0,0.1,0.1,0.00016260147094726562,
CC=CC=CCC,0,0,0.0,0.0,9.942054748535156e-05,
CC1=CCC=CC=C1,14,4,0.1388888888888889,0.1388888888888889,0.00011968612670898438,
C1=CC2=CCC2=C1,1,0,0.11428571428571428,0.11428571428571428,0.00012111663818359375,
Cc1c2cccc1C2,0,0,0.10810810810810811,0.10810810810810811,0.00016188621520996094,
C=C=C(C)CC,0,0,0.0,0.0,8.630752563476562e-05,
CC=CCC(C)C,0,0,0.0,0.0,9.918212890625e-05,
C=CC=CC(C)C,0,0,0.0,0.0,9.417533874511719e-05,
C1#CCCCC=CC1,0,0,0.05,0.05,0.00012493133544921875,
C#CC=C=CC,0,0,0.0,0.0,8.630752563476562e-05,
CC1C=CCC(C)C=C1,0,0,0.10256410256410256,0.10256410256410256,0.00013208389282226562,
CC1CC=CC=CCC1,0,0,0.1,0.1,0.00014710426330566406,
Cc1ccc(C)c(C)c1,0,0,0.07692307692307693,0.07692307692307693,0.00014781951904296875,
CC1=CC=C1,0,0,0.1111111111111111,0.1111111111111111,8.58306884765625e-05,
C1=CC2CCC2=C1,0,0,0.08333333333333333,0.08333333333333333,0.00011849403381347656,
CC1=CC=CCC=C1C,0,0,0.10256410256410256,0.10256410256410256,0.0001380443572998047,
CC1C=C=CCC1,0,0,0.05555555555555555,0.05555555555555555,0.00011277198791503906,
CC12C=CCC1=C2,0,0,0.08571428571428572,0.08571428571428572,0.00011968612670898438,
C=C=CCC,0,0,0.0,0.0,7.343292236328125e-05,
CC1C=CCCCC1,0,0,0.05128205128205128,0.05128205128205128,0.0001220703125,
C=CCC(C)C,0,0,0.0,0.0,8.249282836914062e-05,
CC1=CCCCC=C1,0,0,0.07894736842105263,0.07894736842105263,0.00012755393981933594,
C=CCC=CCC,0,0,0.0,0.0,9.560585021972656e-05,
Cc1ccc(C)cc1,0,0,0.1111111111111111,0.1111111111111111,0.00013899803161621094,
C1=C=CC=1,0,0,0.08,0.08,8.106231689453125e-05,
CC1=CCC=C(C)C=C1,0,0,0.10256410256410256,0.10256410256410256,0.0001373291015625,
C1=CCC=CC1,1,1,0.125,0.125,9.751319885253906e-05,
C1=CCC2=CC=12,0,0,0.058823529411764705,0.058823529411764705,0.00011038780212402344,
C1=C2CCC2=C1,0,0,0.06060606060606061,0.06060606060606061,0.00010895729064941406,
C1#CCCCC=C1,0,0,0.05405405405405406,0.05405405405405406,0.00011277198791503906,
C1#CCCC=CC=C1,0,0,0.10526315789473684,0.10526315789473684,0.00012636184692382812,
C1=CC2=CC=C1C2,0,0,0.11428571428571428,0.11428571428571428,0.00014090538024902344,
CC1=CC=CC=C(C)C1,0,0,0.10256410256410256,0.10256410256410256,0.00013589859008789062,
C=CC1=C(CC)C1,0,0,0.0,0.0,0.00010967254638671875,
CCC1=CC=C1,0,0,0.0967741935483871,0.0967741935483871,9.751319885253906e-05,
c1cc2cc(c1)CC2,8,3,0.13513513513513514,0.13513513513513514,0.00015115737915039062,
CC1=CCC=CCC=C1,4,1,0.1282051282051282,0.1282051282051282,0.00013709068298339844,
CC1=CCC=CC1,0,0,0.08571428571428572,0.08571428571428572,0.00010848045349121094,
CCC1CC=CC1,0,0,0.05555555555555555,0.05555555555555555,0.00010824203491210938,
C=CCCC=CC,0,0,0.0,0.0,9.655952453613281e-05,
CC=C1CC=C1C,0,0,0.027777777777777776,0.027777777777777776,0.00011014938354492188,
CC1=CC=CC=CC1,7,6,0.1388888888888889,0.1388888888888889,0.00012540817260742188,
C1=C=CCC=CC=1,0,0,0.11428571428571428,0.11428571428571428,0.0001125335693359375,
CC1=CCCC(C)C(C)=C1,0,0,0.046511627906976744,0.046511627906976744,0.0001537799835205078,
C1=C2C=C(CC1)CC2,0,0,0.05,0.05,0.00014400482177734375,
CC1(C)C=CC1,0,0,0.06666666666666667,0.06666666666666667,9.72747802734375e-05,
CC1=CC=CCC=CC1,3,0,0.1282051282051282,0.1282051282051282,0.0001366138458251953,
C1#CC2C=C2C1,0,0,0.02857142857142857,0.02857142857142857,0.00010895729064941406,
c1ccccc#1,13,10,0.2,0.2,0.00011610984802246094,
CC1C2=C=CC=C21,0,0,0.05555555555555555,0.05555555555555555,0.00012230873107910156,
CC1=CC(C)C2=CC12,0,0,0.05263157894736842,0.05263157894736842,0.00013446807861328125,
CC1=CC=CCC=C1,8,4,0.1388888888888889,0.1388888888888889,0.00012993812561035156,
Cc1c#cccc1,0,0,0.11764705882352941,0.11764705882352941,0.00012421607971191406,
C=CC=C(C)CCC,0,0,0.0,0.0,0.00010919570922851562,
C1#CC=C1,0,0,0.08,0.08,7.724761962890625e-05,
CC1C=C2C=C21,0,0,0.06060606060606061,0.06060606060606061,0.0001087188720703125,
CC1=CCC=C2C=C1C2,0,0,0.075,0.075,0.0001583099365234375,
CC1=CCC2=CC2=C1,0,0,0.07894736842105263,0.07894736842105263,0.0001404285430908203,
CC1Cc2cccc1c2,5,0,0.1282051282051282,0.1282051282051282,0.00017070770263671875,
C=CC=CCCC,0,0,0.0,0.0,9.846687316894531e-05,
CC1=CCC=CC=CC1,1,1,0.1282051282051282,0.1282051282051282,0.0001373291015625,
Cc1cc#ccc1,0,0,0.08571428571428572,0.08571428571428572,0.0001277923583984375,
C1=C2C=C2CCC1,0,0,0.05405405405405406,0.05405405405405406,0.00012111663818359375,
