step,error
0,No more individual to be mutated
1,C (Mutation error)
1,No more individual to be mutated
2,CCC (Mutation error)
2,C (Mutation error)
2,No more individual to be mutated
3,C=C (Mutation error)
3,CCC (Mutation error)
3,CC (Mutation error)
3,C (Mutation error)
3,No more individual to be mutated
3,No replacement occured
4,CC (Mutation error)
4,C (Mutation error)
4,No more individual to be mutated
5,C=C (Mutation error)
5,CC (Mutation error)
5,No more individual to be mutated
6, (Mutation error)
6,C1CC1 (Mutation error)
6,C=C (Mutation error)
6,C (Mutation error)
6,No more individual to be mutated
7,C#C (Mutation error)
7,CCCCC (Mutation error)
7,C=C(C)CC (Mutation error)
7,CCCC(C)C (Mutation error)
7, (Mutation error)
7,C=CCC (Mutation error)
7,C=CC (Mutation error)
7,C=C (Mutation error)
7,CCC (Mutation error)
7,CC (Mutation error)
7,C (Mutation error)
7,No more individual to be mutated
8, (Mutation error)
8,CC (Mutation error)
8,CCC (Mutation error)
8,C=C (Mutation error)
8,C1CC1 (Mutation error)
8,C1#CC1 (Mutation error)
8,CC1C#C1 (Mutation error)
8,C#C (Mutation error)
9,CC1=CC1 (Mutation error)
9,C1#CC1 (Mutation error)
9,CCCC(C)C (Mutation error)
9, (Mutation error)
9,C1CC1 (Mutation error)
9,C=CC (Mutation error)
9,C=C (Mutation error)
9,CCC (Mutation error)
9,CC (Mutation error)
9,C1#CCC1 (Mutation error)
9,C#C (Mutation error)
9,CCCCC (Mutation error)
9,CC(C)C (Mutation error)
9,C=CCCC (Mutation error)
9,C1CCC1 (Mutation error)
9,CC1CC1 (Mutation error)
9,C=C1CC1 (Mutation error)
9,CC=CC (Mutation error)
9,CCC(C)C (Mutation error)
10,C1=CC=1 (Mutation error)
10,C1=CC1 (Mutation error)
10,CC1C=CC1 (Mutation error)
10,CC1=CC1 (Mutation error)
10,C1#CC2CC=C1C2 (Mutation error)
10,C=C(C)C (Mutation error)
10, (Mutation error)
10,C=CCC (Mutation error)
10,C1#CC1 (Mutation error)
10,C1CC1 (Mutation error)
10,C=CC (Mutation error)
10,C=C (Mutation error)
10,CCC (Mutation error)
10,CC (Mutation error)
10,C#C (Mutation error)
11,C1=CC1 (Mutation error)
11,C1=CC=1 (Mutation error)
11,C1CCC1 (Mutation error)
11,C=CCCC (Mutation error)
11,C#C (Mutation error)
11,CCCCC (Mutation error)
11,C=C(C)CC (Mutation error)
12,C1=CC=1 (Mutation error)
12,C=C1C=C1 (Mutation error)
12,CC1C=CC1 (Mutation error)
12,CC=C1C=C1 (Mutation error)
12,CCC1C=C1 (Mutation error)
12,CC1=CC1 (Mutation error)
12,C1#CC2C=C12 (Mutation error)
12,CC12C#CC1=C2 (Mutation error)
12,CC1C=C2C#CC21 (Mutation error)
12,C1CC1 (Mutation error)
12,C1#CC1 (Mutation error)
12,CC (Mutation error)
12,CCC (Mutation error)
12,C1CCC1 (Mutation error)
12,C=CCCC (Mutation error)
12,C=C (Mutation error)
12,CC1C#CC1 (Mutation error)
12,C#C (Mutation error)
12,C=C(C)CC (Mutation error)
13,C1=CC=1 (Mutation error)
13,C1=CC1 (Mutation error)
13,C1=CCC1 (Mutation error)
13,C=C1C=C1 (Mutation error)
13,C1=CCCC1 (Mutation error)
13,C1=C2CC12 (Mutation error)
13,CC1=CC1 (Mutation error)
13,C1#CC2C=C12 (Mutation error)
13,C1#CC2CC=C1C2 (Mutation error)
13,CC=CC (Mutation error)
13,CC1C#C1 (Mutation error)
13,CC1CC1 (Mutation error)
14,C1=CC1 (Mutation error)
14,C=C1C=C1 (Mutation error)
14,C1=CCC1 (Mutation error)
14,CC1C=C1 (Mutation error)
14,CC1C=CC1 (Mutation error)
14,CCC1C=C1 (Mutation error)
14,CC1=CC1 (Mutation error)
14,C=C1C=C1C (Mutation error)
15,C1=CC1 (Mutation error)
15,C1=CCC1 (Mutation error)
15,CC1C=C1 (Mutation error)
15,CC1C=CC1 (Mutation error)
15,C1=CCCC1 (Mutation error)
15,CC1=CC1 (Mutation error)
15,CC1=C=C1 (Mutation error)
15,C1#CC2C=C12 (Mutation error)
15,C1=C2CC2C1 (Mutation error)
16,C1=CC1 (Mutation error)
16,C1=CC=1 (Mutation error)
16,C1=C2C=C12 (Mutation error)
16,CC1C=CC1 (Mutation error)
16,CCC1C=C1 (Mutation error)
16,CCCC1C=C1 (Mutation error)
17,C1=CC=1 (Mutation error)
17,C1=CC1 (Mutation error)
17,C1=CCC1 (Mutation error)
17,C=C1C=C1 (Mutation error)
17,C1=CCC=1 (Mutation error)
17,CCC1C=C1 (Mutation error)
17,CC=C1C=C1 (Mutation error)
17,C1=C2C=C2C1 (Mutation error)
17,CC(C)=C1C=C1 (Mutation error)
18,C1=CC1 (Mutation error)
18,C1=CC=1 (Mutation error)
18,C1=CCC1 (Mutation error)
18,C1=C2C=C12 (Mutation error)
18,CCC1C=C1 (Mutation error)
18,C1=C2C=C2C1 (Mutation error)
18,CC1C=CC1C (Mutation error)
18,CC(C)=C1C=C1 (Mutation error)
19,C1=CC=1 (Mutation error)
19,C1=CC1 (Mutation error)
19,C1=CCC=1 (Mutation error)
19,C1=CCC1 (Mutation error)
19,CC1C=C1 (Mutation error)
19,C=C1C=C1 (Mutation error)
19,CCC1C=C1 (Mutation error)
19,CC=C1C=C1 (Mutation error)
19,C1=C2C=C2C1 (Mutation error)
19,CC1CC12C=C2 (Mutation error)
19,CC(C)=C1C=C1 (Mutation error)
19,CC(C)C1C=C1 (Mutation error)
19,C1=CCCC1 (Mutation error)
20,C1=CCC=C1 (Mutation error)
20,C1=CC=1 (Mutation error)
20,C1=CC1 (Mutation error)
20,C=C1C=C1 (Mutation error)
20,C1=CCC1 (Mutation error)
20,CC1C=C1 (Mutation error)
20,C1=C2C=C12 (Mutation error)
20,CC1C=CC1 (Mutation error)
20,CCC1(C)C=C1 (Mutation error)
20,C1=C=CCC=1 (Mutation error)
20,C#CC1(C)C=C1 (Mutation error)
21,C1=CCC=C1 (Mutation error)
21,CC1=CC=CC1 (Mutation error)
21,C1=CC1 (Mutation error)
21,C1=CC=1 (Mutation error)
21,C=C1C=C1 (Mutation error)
21,C1=CCC=1 (Mutation error)
21,C1=C2C=C12 (Mutation error)
21,C1=CCC1 (Mutation error)
21,CC1(C)C=C1 (Mutation error)
21,C=C1C=CC1 (Mutation error)
21,CC1C=CC1 (Mutation error)
21,CCC1C=C1 (Mutation error)
21,C1=C2C=C2C1 (Mutation error)
21,C1=C=CCC=1 (Mutation error)
21,CC(C)=C1C=C1 (Mutation error)
21,C1=CCCC1 (Mutation error)
21,CCC1(C)C=C1 (Mutation error)
22,CC1=CC=CC1 (Mutation error)
22,C1=CC1 (Mutation error)
22,C=C1C=C1 (Mutation error)
22,C1=CCC1 (Mutation error)
22,CC1C=C1 (Mutation error)
22,C1=C2C=C12 (Mutation error)
22,CC1C=CC1 (Mutation error)
22,CCC1C=C1 (Mutation error)
22,CC=C1C=C1 (Mutation error)
22,C1=CC12CC2 (Mutation error)
23,c1cc2cc-2c1 (Mutation error)
23,C1=CC1 (Mutation error)
23,C1=CC=1 (Mutation error)
23,CC12C=CC=C1C2 (Mutation error)
23,CC1C=C1 (Mutation error)
23,C=C1C=C1 (Mutation error)
23,C1=CCC1 (Mutation error)
23,CC1C=CC1 (Mutation error)
23,CCC1C=C1 (Mutation error)
23,C1=CC12CC2 (Mutation error)
23,C1=C2C=C2C1 (Mutation error)
24,C1=CCC=C1 (Mutation error)
24,C1=CC1 (Mutation error)
24,C1=CC=1 (Mutation error)
24,C1=CCC1 (Mutation error)
24,C1=C2C=C12 (Mutation error)
24,C=C1C=C1 (Mutation error)
25,C1=CCC=C1 (Mutation error)
25,C1=CC2CC2=C1 (Mutation error)
25,C1=CC1 (Mutation error)
25,C1=CC=1 (Mutation error)
25,CC1=CC=CCC1 (Mutation error)
25,C=C1C=C1 (Mutation error)
25,C1=CCC1 (Mutation error)
25,C1=CCC=1 (Mutation error)
25,C1=C2C=C12 (Mutation error)
25,CC1C=C1 (Mutation error)
25,CC1(C)C=C1 (Mutation error)
25,CC1C=CC1 (Mutation error)
26,c1cc2cc-2c1 (Mutation error)
26,C1=CCC=C1 (Mutation error)
26,C1=CCCC=C1 (Mutation error)
26,C1=CC=1 (Mutation error)
26,C1=CC1 (Mutation error)
26,CC1=CCCC=C1 (Mutation error)
26,Cc1cc2cc-2c1 (Mutation error)
27,c1cc2cc-2c1 (Mutation error)
27,CC1C=CC=C1 (Mutation error)
27,C1=CC2C=C12 (Mutation error)
27,C1=CC2=CC2C1 (Mutation error)
27,C1=CC=1 (Mutation error)
27,C1=CC1 (Mutation error)
28,c1cc2cc(c1)C2 (Mutation error)
28,C1=CCCC=C1 (Mutation error)
28,C1=CC2C=C1C2 (Mutation error)
28,CC1=CC=CC1 (Mutation error)
28,CC1=CCC=C1 (Mutation error)
28,C1=CC2CC2=C1 (Mutation error)
28,CC1=CC=CC1C (Mutation error)
28,C1=CC=1 (Mutation error)
28,C1=CC1 (Mutation error)
29,C1=CC=CCC=C1 (Mutation error)
29,CC1C=CC=C1 (Mutation error)
29,C1=CCCCC=C1 (Mutation error)
29,C1=CC2=CC=C2C1 (Mutation error)
30,C1=CC=CCC=C1 (Mutation error)
30,C1=CC=C1 (Mutation error)
30,c1cc2cc-2c1 (Mutation error)
30,C1=CCC=C1 (Mutation error)
30,C1=CC=CC=1 (Mutation error)
30,C1=CCC2=CC(=C1)C2 (Mutation error)
30,C1=CCCCCC=C1 (Mutation error)
30,C1=CC2C=C12 (Mutation error)
30,CC12C=CC1=C2 (Mutation error)
30,C1=CC2C=C1C2 (Mutation error)
30,CC1=CC=CC1 (Mutation error)
30,CC1=CCC=C1 (Mutation error)
31,C1=CC=CCC=C1 (Mutation error)
31,c1cc2cc-2c1 (Mutation error)
31,c1cc2cc(c1)C2 (Mutation error)
31,C1=CC=CC=1 (Mutation error)
31,C1#CCC=CC=C1 (Mutation error)
31,C1=CC2=CC=C2C1 (Mutation error)
31,C1=CCC2=CC(=C1)C2 (Mutation error)
31,C1=CC2C=C12 (Mutation error)
32,Cc1ccccc1 (Mutation error)
32,C1=CC=CCC=C1 (Mutation error)
32,Cc1ccccc1C (Mutation error)
32,C1=CC=C1 (Mutation error)
32,c1cc2cc-2c1 (Mutation error)
32,C1=CCC=C1 (Mutation error)
32,C1=CC=CC=1 (Mutation error)
32,CC1C=CC=CC1 (Mutation error)
32,C1=CC2=CC=C2C1 (Mutation error)
32,C1=CCCCC=C1 (Mutation error)
32,C1=CC2C=C12 (Mutation error)
33,Cc1ccccc1 (Mutation error)
33,C1=CC=CCC=C1 (Mutation error)
33,Cc1ccccc1C (Mutation error)
33,C1=CC=C1 (Mutation error)
33,c1cc2cc-2c1 (Mutation error)
33,C1=CCC=C1 (Mutation error)
33,C1=CCCCC=C1 (Mutation error)
33,C1=CCCC=CC1 (Mutation error)
34,Cc1ccccc1C (Mutation error)
34,C1=CC=C1 (Mutation error)
34,C1=CCC=C1 (Mutation error)
34,C1=CC=CC=1 (Mutation error)
34,CC1C=CC=C1 (Mutation error)
34,C1=CCCC=C1 (Mutation error)
34,CC1C=CCC=C1 (Mutation error)
34,C1#CCC=CC=C1 (Mutation error)
