step,error
0,No more individual to be mutated
1,CC (Mutation error)
1,C (Mutation error)
1,No more individual to be mutated
1,No replacement occured
2,C (Mutation error)
2,No more individual to be mutated
3,CCC (Mutation error)
3,No more individual to be mutated
4, (Mutation error)
4,C#C (Mutation error)
4,CCC (Mutation error)
4,CC (Mutation error)
4,C (Mutation error)
4,No more individual to be mutated
4,No replacement occured
5, (Mutation error)
5,C#C (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
6, (Mutation error)
6,CC (Mutation error)
6,C (Mutation error)
6,No more individual to be mutated
7,CCCC (Mutation error)
7,C#CC (Mutation error)
7,C=CCC (Mutation error)
7,C=C (Mutation error)
7, (Mutation error)
7,C#C (Mutation error)
7,CCC (Mutation error)
7,CC (Mutation error)
7,C (Mutation error)
7,No more individual to be mutated
8,CCCC (Mutation error)
8,CC(C)C (Mutation error)
8,C=C (Mutation error)
8, (Mutation error)
8,C#C (Mutation error)
8,CCC (Mutation error)
8,CC (Mutation error)
8,C (Mutation error)
8,No more individual to be mutated
9,CCC1=CC1 (Mutation error)
9,CC (Mutation error)
9,CCC (Mutation error)
9,C#C (Mutation error)
9, (Mutation error)
9,C=C (Mutation error)
9,CC(C)C (Mutation error)
9,C=CCCC (Mutation error)
9,C#CC (Mutation error)
9,CCCCC (Mutation error)
9,CCCCCC (Mutation error)
9,C (Mutation error)
9,No more individual to be mutated
10,CCC1=CC1 (Mutation error)
10,C#CC (Mutation error)
10,CC (Mutation error)
10,CCC (Mutation error)
10,C#C (Mutation error)
10, (Mutation error)
10,C=C (Mutation error)
10,C=CCC (Mutation error)
10,CCCCC (Mutation error)
10,CCCC (Mutation error)
10,CCCC(C)C (Mutation error)
10,C=CCCC (Mutation error)
10,CCC(C)CC (Mutation error)
11,C1=CC=1 (Mutation error)
11,C1=CC1 (Mutation error)
11,CCC(C)C (Mutation error)
11,CCCC (Mutation error)
11,C#CC (Mutation error)
11,C=CCC (Mutation error)
11,CC=CC (Mutation error)
11,CC(C)C (Mutation error)
11,CCCCC (Mutation error)
11, (Mutation error)
11,C#C (Mutation error)
11,CCC (Mutation error)
11,CC (Mutation error)
11,C=C (Mutation error)
11,CCCCCC (Mutation error)
11,C1#CCC1 (Mutation error)
12,C1=CC1 (Mutation error)
12,C1=CC=1 (Mutation error)
12,CC1C=C1 (Mutation error)
12,CC1=CC1C (Mutation error)
12,C1CC2=C1C2 (Mutation error)
12,CC1C=CC1C (Mutation error)
12,CC (Mutation error)
12,CCCCC (Mutation error)
12,CCCC (Mutation error)
12,C#CC (Mutation error)
13,C1=CC1 (Mutation error)
13,C1=CC=1 (Mutation error)
13,CC1=CC1 (Mutation error)
14,C1=C2C=C12 (Mutation error)
14,CC1=C2C=C12 (Mutation error)
14,C1=CC1 (Mutation error)
14,C1=CC=1 (Mutation error)
14,C1=CCC=1 (Mutation error)
14,CC1=CC(C)C1 (Mutation error)
15,C1=CC1 (Mutation error)
15,C1#CC=C1 (Mutation error)
15,CC1=CC1 (Mutation error)
15,CC1=C=C1 (Mutation error)
16,C1=C2C=C12 (Mutation error)
16,C1=CC1 (Mutation error)
16,C1=CC=1 (Mutation error)
16,CC1C=C1 (Mutation error)
16,C1=CCC1 (Mutation error)
16,CC1=CC1 (Mutation error)
16,CC1=C=C1 (Mutation error)
16,C1=CCC=1 (Mutation error)
16,CC1=CC1C (Mutation error)
16,CC1C2=CC21 (Mutation error)
16,CC1C2=C1C2 (Mutation error)
17,CCC1=C2C=C2C1 (Mutation error)
17,C1=CC1 (Mutation error)
17,C1#CC=C1 (Mutation error)
18,C=C1C=C1 (Mutation error)
18,CC1=C2C=C12 (Mutation error)
18,CC1=C2CC=C12 (Mutation error)
18,CCC1=C2C=C21 (Mutation error)
18,CC1=C2C=C2C1 (Mutation error)
18,C1=CC1 (Mutation error)
18,C1=CC=1 (Mutation error)
18,CC1=C=C1 (Mutation error)
18,C1C2=C1C2 (Mutation error)
18,CC1C=C1 (Mutation error)
18,C1=CCC1 (Mutation error)
18,CC1=CC1 (Mutation error)
18,C1=CCC=1 (Mutation error)
18,CC1=CC1C (Mutation error)
19,C1=C2C=C12 (Mutation error)
19,C1=CC2=CC=12 (Mutation error)
19,C=C1C=C1 (Mutation error)
19,C=C1C=C1C (Mutation error)
19,CC1=C2CC=C12 (Mutation error)
19,CC1=C2C=C2C1 (Mutation error)
19,CCC1=C2C=C2C1 (Mutation error)
19,C1=CC=1 (Mutation error)
19,C1=CC1 (Mutation error)
19,C1C2=C1C2 (Mutation error)
19,CC1=C=C1 (Mutation error)
19,C12=C3C1=C23 (Mutation error)
20,C1=C2C=C12 (Mutation error)
20,CC1=CC=C1 (Mutation error)
20,C1=CCC=C1 (Mutation error)
20,C=C1C=C1CC (Mutation error)
20,CCC1=C2C=C21 (Mutation error)
21,C1=C2C=C12 (Mutation error)
21,C1=CC=C1 (Mutation error)
21,C1=CCC=C1 (Mutation error)
21,CCC1C=C2C=C21 (Mutation error)
21,C=C1C=C1 (Mutation error)
21,CC1=C2C=C12 (Mutation error)
21,CC=C1C=C1 (Mutation error)
21,CC1=C2CC=C12 (Mutation error)
21,CC1=C2C=C=C12 (Mutation error)
21,CCC1=C2C=C21 (Mutation error)
22,C1=CC=C1 (Mutation error)
22,C1=CCC=C1 (Mutation error)
23,C1=C2C=C12 (Mutation error)
23,C1=CC=C1 (Mutation error)
23,CC1=CC=C1 (Mutation error)
23,CC1=CCC=C1 (Mutation error)
23,C=C1C=C1 (Mutation error)
23,CC1=C2C=C12 (Mutation error)
24,C1=C2C=C12 (Mutation error)
24,CC1=CC=C1 (Mutation error)
24,C1=CCC=C1 (Mutation error)
24,CC1=CCC=C1 (Mutation error)
24,C=C1C=C1 (Mutation error)
24,CC1(C)C=C2C=C2C1 (Mutation error)
24,C=C1C=C1C (Mutation error)
25,C1=CC=C1 (Mutation error)
25,CC1=CC=C1 (Mutation error)
25,C1=C2C=C2C1 (Mutation error)
25,CC1=CC(C)=C1 (Mutation error)
25,CC1=CC=CC1 (Mutation error)
25,CCC1=CC=CC1 (Mutation error)
25,CC1(C)C=C2C=C2C1 (Mutation error)
25,C=C1C=C1 (Mutation error)
25,CCC1C=C2C=C2C1 (Mutation error)
26,C1=C2C=C12 (Mutation error)
26,C1=CC2=CC=12 (Mutation error)
26,C1=CCC=C1 (Mutation error)
26,CC1=C(C)C=C1 (Mutation error)
26,CC1=CC(C)=C1 (Mutation error)
26,C1=C2C=C(C1)C2 (Mutation error)
26,C1=CC2=CC2C1 (Mutation error)
26,CCC1=CC=CC1 (Mutation error)
26,CCC1C=C2C=C21 (Mutation error)
26,C1=CCC2=CCC=12 (Mutation error)
26,CC1(C)C=C2C=C2C1 (Mutation error)
26,CCC1C=C2C=C2C1 (Mutation error)
27,C1=C2C=C12 (Mutation error)
27,C1=CC=C1 (Mutation error)
27,C1=CC2C=C12 (Mutation error)
27,C1=C2C=C2C1 (Mutation error)
27,CC1=CC=C1C (Mutation error)
27,C1=CCC=C1 (Mutation error)
27,CC1=CC(C)=C1 (Mutation error)
27,CC1=CCC=C1 (Mutation error)
27,C1=CC2=CC2C1 (Mutation error)
28,C1=C2C=C12 (Mutation error)
28,C1=CC=C1 (Mutation error)
28,CC1=CC=C1 (Mutation error)
28,C1=CC2C=C12 (Mutation error)
28,C1=C2C=C2C1 (Mutation error)
28,C1=C2CC2=C1 (Mutation error)
28,CC1=CC(C)=C1 (Mutation error)
28,C1=CC2=CCC=12 (Mutation error)
29,C1=C2C=C12 (Mutation error)
29,C1=CC=C1 (Mutation error)
29,CC1=CC=C1 (Mutation error)
29,CC1=CC(C)=C1 (Mutation error)
29,CC1=C(C)C=C1 (Mutation error)
29,CC1C2=C1C=C2 (Mutation error)
29,CCC1=CC=C1 (Mutation error)
30,C1=CC=C1 (Mutation error)
30,C1=C2C=C12 (Mutation error)
30,CC1=CC=C1 (Mutation error)
30,C1=C2C=C2C1 (Mutation error)
30,CC1=CC(C)=C1 (Mutation error)
30,C1=CCC=C1 (Mutation error)
30,CC1=CC=C1C (Mutation error)
30,CC1=C=CC=C1 (Mutation error)
31,C1=C2C=C12 (Mutation error)
31,C1=CC=C1 (Mutation error)
31,C1=C2C=C1C2 (Mutation error)
31,CC1=CC=C1 (Mutation error)
31,C1=CC2=CC=12 (Mutation error)
31,C1=C2C=C2C1 (Mutation error)
31,CC1=CC=C1C (Mutation error)
31,CC1=C(C)C=C1 (Mutation error)
31,CC1=CC=C=C1 (Mutation error)
32,C1=C2C=C12 (Mutation error)
32,C1=CC=C1 (Mutation error)
32,C1=C2C=C2C1 (Mutation error)
32,C1=CC2=CC=12 (Mutation error)
32,C1=CCC=C1 (Mutation error)
32,CC1=CC(C)=C1 (Mutation error)
32,CC1=C(C)C=C1 (Mutation error)
32,CC1=CC=C1C (Mutation error)
33,C1=C2C=C12 (Mutation error)
33,C1=C2C=C1C2 (Mutation error)
33,C1=CC2C=C12 (Mutation error)
33,C1=CC2=CC=12 (Mutation error)
33,C1=CCC=C1 (Mutation error)
33,CC1=CC=C1C (Mutation error)
33,CC1=C(C)C=C1 (Mutation error)
33,CC1C2=C1C=C2 (Mutation error)
33,C1=CC2C=C1C2 (Mutation error)
33,CC1C=CC=C1 (Mutation error)
34,C1=C2C=C12 (Mutation error)
34,C1=CC=C1 (Mutation error)
34,C1=C2C=C1C2 (Mutation error)
34,CC1=CC=C1 (Mutation error)
34,C1=C2C=C2C1 (Mutation error)
34,C1=CC2=CC=12 (Mutation error)
34,C1=CC2C=C12 (Mutation error)
34,CC1=C(C)C=C1 (Mutation error)
34,CCC1=CC=C1 (Mutation error)
34,CC1=CCC=C1 (Mutation error)
34,CC1C=CC=C1 (Mutation error)
35,C1=C2C=C12 (Mutation error)
35,C1=CC=C1 (Mutation error)
35,CC1=CC=C1 (Mutation error)
35,C1=C2C=C2C1 (Mutation error)
35,C1=CC2C=C12 (Mutation error)
35,C1=CC2=C1C2 (Mutation error)
35,C1=C2CC2=C1 (Mutation error)
35,C1=CC2=CC=12 (Mutation error)
35,CC1=CC=C1C (Mutation error)
35,CC1=C(C)C=C1 (Mutation error)
35,CCC1=CC=C1 (Mutation error)
35,C1=C2CC(=C1)C2 (Mutation error)
35,C1=CC2=CCC=12 (Mutation error)
35,CC1=CC=CC1 (Mutation error)
35,CC1C=CC=C1 (Mutation error)
36,C1=C2C=C12 (Mutation error)
36,C1=CC=C1 (Mutation error)
36,C1=CC2=C1C2 (Mutation error)
36,C1=C2CC2=C1 (Mutation error)
36,C1=CC2=CC=12 (Mutation error)
36,CC1=CC=C1C (Mutation error)
36,C1=CCC=C1 (Mutation error)
36,CC1=C(C)C=C1 (Mutation error)
36,CC12C=CC1=C2 (Mutation error)
36,CCC1=CC=C1 (Mutation error)
37,C1=C2C=C12 (Mutation error)
37,C1=CC=C1 (Mutation error)
37,CC1=CC=C1 (Mutation error)
37,C1=C2CC2=C1 (Mutation error)
37,C1=C2C=C2C1 (Mutation error)
37,C1=CC2C=C12 (Mutation error)
37,C1=CC2=C1C2 (Mutation error)
37,CC1=CC(C)=C1 (Mutation error)
37,C1=CCC=C1 (Mutation error)
37,C1=CC=CC=1 (Mutation error)
37,CC1=C(C)C=C1 (Mutation error)
37,CC1=CC=C1C (Mutation error)
37,CC1C2=C1C=C2 (Mutation error)
37,CC1C=CC=C1 (Mutation error)
37,C1=CC2=CCC=12 (Mutation error)
37,C1=C2CC(=C1)C2 (Mutation error)
38,C1=CC=C1 (Mutation error)
38,C1=C2C=C12 (Mutation error)
38,CC1=CC2=CC1=C2 (Mutation error)
38,C1=C2C=C1C2 (Mutation error)
38,CC1=CC=C1 (Mutation error)
38,C1=CC2=C1C2 (Mutation error)
38,CC1C2=CC1=C2 (Mutation error)
38,C1=CC2C=C12 (Mutation error)
38,C1=C2CC2=C1 (Mutation error)
38,CC1=CC=C1C (Mutation error)
38,C1=CCC=C1 (Mutation error)
38,CCC1=CC=C1 (Mutation error)
38,C1=C2C=C(C1)C2 (Mutation error)
39,C1=C2C=C12 (Mutation error)
39,C1=CC=C1 (Mutation error)
39,C1=C2C=C1C2 (Mutation error)
39,CC1=CC=C1 (Mutation error)
39,C1=C2C=C2C1 (Mutation error)
39,CC1C2=CC1=C2 (Mutation error)
39,C1=CC2C=C12 (Mutation error)
39,C1=CC2=CC=12 (Mutation error)
39,CC1=C(C)C=C1 (Mutation error)
39,C1=CC=CC=1 (Mutation error)
39,CC1=CC(C)=C1 (Mutation error)
39,C1=CCC=C1 (Mutation error)
39,CC1=C2C=CC12 (Mutation error)
39,CC12C=CC1=C2 (Mutation error)
39,CCC1=CC=C1 (Mutation error)
39,CC1C=C2C=C21 (Mutation error)
39,CC1=C=CC=C1 (Mutation error)
39,C1=CC2=CCC=12 (Mutation error)
39,C1=CC2C=C1C2 (Mutation error)
40,C1=CC=C1 (Mutation error)
40,C1=C2C=C12 (Mutation error)
40,C1=C2C=C1C2 (Mutation error)
40,CC1=CC=C1 (Mutation error)
40,C1=CC2=CC=12 (Mutation error)
40,CC1C2=CC1=C2 (Mutation error)
40,C1=C2CC2=C1 (Mutation error)
40,C1=CC2C=C12 (Mutation error)
40,C1=C2C=C2C1 (Mutation error)
40,CC1=CC(C)=C1 (Mutation error)
40,C1=CC=CC=1 (Mutation error)
40,C1=CCC=C1 (Mutation error)
40,CC1=CC=C1C (Mutation error)
40,CC12C=CC1=C2 (Mutation error)
40,CC1=CCC=C1 (Mutation error)
40,C1=CC2C=C1C2 (Mutation error)
41,C1=C2C=C12 (Mutation error)
41,C1=CC=C1 (Mutation error)
41,CCC1=CC2=CC1=C2 (Mutation error)
41,CC1=CC=C1 (Mutation error)
41,C1=C2C=C2C1 (Mutation error)
41,C1=C2CC2=C1 (Mutation error)
41,C1=CC2=CC=12 (Mutation error)
41,C1=CC2C=C12 (Mutation error)
41,C1=CC=CC=1 (Mutation error)
41,CC1=CC=C1C (Mutation error)
41,C1=CCC=C1 (Mutation error)
41,CC1C2=CC=C21 (Mutation error)
41,CC12C=CC1=C2 (Mutation error)
41,CC1C2=C1C=C2 (Mutation error)
41,C1=C2CC=C2C1 (Mutation error)
42,C1=C2C=C12 (Mutation error)
42,C1=CC=C1 (Mutation error)
42,C1=C2C=C1C2 (Mutation error)
42,C1=C2C=C2C1 (Mutation error)
42,C1=CC2=CC=12 (Mutation error)
42,CC1C2=CC1=C2 (Mutation error)
42,C1=CC2C=C12 (Mutation error)
42,C1=C2CC2=C1 (Mutation error)
42,C1=CC2=C1C2 (Mutation error)
42,CC1=CC=C1C (Mutation error)
42,C1=CCC=C1 (Mutation error)
42,C1=CC=CC=1 (Mutation error)
42,CC1=CC(C)=C1 (Mutation error)
42,CC1C2=C1C=C2 (Mutation error)
42,CCC1=CC=C1 (Mutation error)
43,c1c2ccc=2c#1 (Mutation error)
43,C1=CC2=CC1=C2 (Mutation error)
43,C1=C2C=C12 (Mutation error)
43,C1=CC=C1 (Mutation error)
43,C1=C2C=C1C2 (Mutation error)
43,CC1=CC=C1 (Mutation error)
43,C1=CC2C=C12 (Mutation error)
43,C1=CC2=C1C2 (Mutation error)
43,C1=C2C=C2C1 (Mutation error)
43,C1=CC2=CC=12 (Mutation error)
43,C1=C2CC2=C1 (Mutation error)
43,C1=CCC=C1 (Mutation error)
43,c1c2c3cc2c13 (Mutation error)
43,CC1=CC(C)=C1 (Mutation error)
43,CC1=CC=C1C (Mutation error)
43,CC12C=CC1=C2 (Mutation error)
43,CCC1=CC=C1 (Mutation error)
43,CC1=C2C=CC12 (Mutation error)
43,CC1C=CC=C1 (Mutation error)
44,C1=CC=C1 (Mutation error)
44,CC1=CC2=CC1=C2 (Mutation error)
44,C1=C2C=C1C2 (Mutation error)
44,CC1=CC=C1 (Mutation error)
44,C1=CC2C=C12 (Mutation error)
44,C1=CC2=C1C2 (Mutation error)
44,CC1C2=CC1=C2 (Mutation error)
44,C1=CC2=CC=12 (Mutation error)
44,C1=C2C=C2C1 (Mutation error)
44,CC1=CC(C)=C1 (Mutation error)
45,c1c2ccc=2c#1 (Mutation error)
45,C1=CC2=CC1=C2 (Mutation error)
45,C1=CC=C1 (Mutation error)
45,CC1=CC2=CC1=C2 (Mutation error)
45,C1=C2C=C1C2 (Mutation error)
45,CC1=CC=C1 (Mutation error)
45,CCC1=C2C=CC1=C2 (Mutation error)
45,C1=CC2C=C12 (Mutation error)
45,C1=C2CC2=C1 (Mutation error)
45,C1=CC2=CC=12 (Mutation error)
45,C1=CC=CC=1 (Mutation error)
45,CC1=CC=C1C (Mutation error)
45,c1c2c3cc2c13 (Mutation error)
45,C1=CCC=C1 (Mutation error)
45,CC1=C(C)C=C1 (Mutation error)
45,CC1=CC(C)=C1 (Mutation error)
46,c1cc2ccc1=2 (Mutation error)
46,C1=C2C=C12 (Mutation error)
46,C1=CC=C1 (Mutation error)
46,C1=C2C=C1C2 (Mutation error)
46,CC1=CC=C1 (Mutation error)
46,C1=C2C=C2C1 (Mutation error)
46,C1=CC2=C1C2 (Mutation error)
46,CC1C2=CC1=C2 (Mutation error)
46,C1=CC2C=C12 (Mutation error)
46,CC1=C(C)C=C1 (Mutation error)
46,CC1=CC=C1C (Mutation error)
46,CC1=CC(C)=C1 (Mutation error)
47,C1=C2C=C12 (Mutation error)
47,CC1=CC2=CC1=C2 (Mutation error)
47,C1=C2C=C1C2 (Mutation error)
47,CCC1=CC2=CC1=C2 (Mutation error)
47,CC1=CC=C1 (Mutation error)
47,CCCC1=CC2=CC1=C2 (Mutation error)
47,C1=CC2=CC=12 (Mutation error)
47,C1=C2C=C2C1 (Mutation error)
47,C1=C2CC2=C1 (Mutation error)
48,c1cc2ccc1=2 (Mutation error)
48,C=C1C=CC=C1 (Mutation error)
48,C1=C2C=C12 (Mutation error)
48,C1=CC=C1 (Mutation error)
48,C1=C2C=C1C2 (Mutation error)
48,CCC1=CC2=CC1=C2 (Mutation error)
49,c1cc2ccc1=2 (Mutation error)
49,C1=CC2=CC1=C2 (Mutation error)
49,C1=C2C=C12 (Mutation error)
49,C1=CC=C1 (Mutation error)
49,C=C1C=CC=C1C (Mutation error)
49,C1=C2C=C1C2 (Mutation error)
49,CC1=CC=C1 (Mutation error)
49,CC1=C2C=CC(=C2)C1 (Mutation error)
50,C1=CC2=CC1=C2 (Mutation error)
50,C1=C2C=C12 (Mutation error)
50,C1=CC=C1 (Mutation error)
50,C=C1C=CC(C)=C1 (Mutation error)
50,CC1=CC2=CC1=C2 (Mutation error)
50,CC1=C2C=CC1=C2 (Mutation error)
50,C1=C2C=C1C2 (Mutation error)
50,CC1=CC=C1 (Mutation error)
50,CC1=C2C=CC(=C2)C1 (Mutation error)
50,CC1=CC2=CC1=CC2 (Mutation error)
51,c1cc2ccc1=2 (Mutation error)
51,C1=CC2=CC1=C2 (Mutation error)
51,C1=CC2=C(C=C2)C1 (Mutation error)
51,C1=C2C=C12 (Mutation error)
51,C1=CC=C1 (Mutation error)
51,C=C1C=CC=C1C (Mutation error)
51,CC1=CC2=CC1=C2 (Mutation error)
51,C=C1C=CCC=C1 (Mutation error)
51,CC1=C2C=CC1=C2 (Mutation error)
51,C1=C2C=C1C2 (Mutation error)
51,CC1=CC=C1 (Mutation error)
51,CC1=C2C=CC1=CC2 (Mutation error)
51,CC1=CCC2=C1C=C2 (Mutation error)
51,C1=CC2=C3CC2C=C13 (Mutation error)
51,C1=CC2=CC=12 (Mutation error)
51,C1=CC2=C1C2 (Mutation error)
52,c1cc2ccc1=2 (Mutation error)
52,C=C1C=CC=C1 (Mutation error)
52,C1=C2C=C12 (Mutation error)
52,C1=CC=C1 (Mutation error)
52,C=C1C=CC(C)=C1 (Mutation error)
52,CC1=CC2=CC1=C2 (Mutation error)
52,C1=C2C=C1C2 (Mutation error)
53,c1cc2ccc1=2 (Mutation error)
53,Cc1cc2ccc1=2 (Mutation error)
53,C1=CC2=CC1=C2 (Mutation error)
53,c1c2ccc=2c#1 (Mutation error)
53,C1=CC2=C(C=C2)C1 (Mutation error)
53,C1=C2C=C12 (Mutation error)
53,C1=CC=C1 (Mutation error)
53,CC1=CC2=CC1=C2 (Mutation error)
53,C1=C2C=C1C2 (Mutation error)
53,CCC1=CC2=CC1=C2 (Mutation error)
53,CC(C)=C1C=CC=C1 (Mutation error)
53,CC1=CC=C1 (Mutation error)
53,CC1=CCC2=C1C=C2 (Mutation error)
53,CC1=C2C=CC1=CC2 (Mutation error)
53,CCC1=C2C=CC1=C2 (Mutation error)
54,c1cc2ccc1=2 (Mutation error)
54,C1=CC2=CC1=CC2 (Mutation error)
54,C1=CC=C1 (Mutation error)
54,C=C1C=CC=C1C (Mutation error)
55,c1cc2ccc1=2 (Mutation error)
55,C1=CC2=CC1=C2 (Mutation error)
55,C1=CC2=CC(=C2)C1 (Mutation error)
55,C1=CC2=CC1=CC2 (Mutation error)
55,C1=CC2=CCC(=C2)C1 (Mutation error)
55,C=C1C=CC=C1 (Mutation error)
55,C1=C2C=C12 (Mutation error)
55,C1=CC=C1 (Mutation error)
56,C1=CC2=CC1=C2 (Mutation error)
56,C=C1C=CC=C1 (Mutation error)
56,C1=CC=C1 (Mutation error)
56,C1=C2C=C12 (Mutation error)
56,C=C1C=CC(C)=C1 (Mutation error)
56,CC1=CC2=CC1=C2 (Mutation error)
57,C1=CC2=CC(=C2)C1 (Mutation error)
57,C1=CC2=C(C=C2)C1 (Mutation error)
57,C1=CC2=CCC(=C2)C1 (Mutation error)
57,C1=CC=C1 (Mutation error)
57,C1=C2C=C12 (Mutation error)
57,C=C1C=CC(C)=C1 (Mutation error)
57,C=C1C=CC=CC1 (Mutation error)
57,CC1=C2C=CC1=C2 (Mutation error)
57,CC=C1C=CC=C1 (Mutation error)
57,C=C1C=CCC=C1 (Mutation error)
57,C1=C2C=C1C2 (Mutation error)
58,c1cc2c3c1c23 (Mutation error)
58,c1c2ccc=2c#1 (Mutation error)
58,C1=CC2=CC1=C2 (Mutation error)
58,C1=CC2=CC1=CC2 (Mutation error)
58,C1=CC2=CCC(=C2)C1 (Mutation error)
58,C1=CC=C1 (Mutation error)
58,C1=C2C=C12 (Mutation error)
58,C=C1C=CC(C)=C1 (Mutation error)
58,CC1=CC2=CC1=C2 (Mutation error)
59,Cc1cc2ccc1=2 (Mutation error)
59,C1=CC2=CC1=C2 (Mutation error)
59,C1=CC2=CC1=CC2 (Mutation error)
59,C1=CC2=CCC(=C2)C1 (Mutation error)
