rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_mean,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_med,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_min,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_max,rediscovery_C1=C2C=c3ccccc3=C2c2ccccc21_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.003724856850856211,0.0,0.0,0.03773584905660377,0.010295214151152981,0.003724856850856211,0.0,0.0,0.03773584905660377,0.010295214151152981,38,10,0.13631796836853027,0,0,39,0,0,0,0,0
0.0053504511884295974,0.0,0.0,0.03773584905660377,0.011872295025111872,0.0053504511884295974,0.0,0.0,0.03773584905660377,0.011872295025111872,48,10,0.15860986709594727,0,0,31,0,0,0,0,0
0.00730017913153774,0.0,0.0,0.03773584905660377,0.01324156497975983,0.00730017913153774,0.0,0.0,0.03773584905660377,0.01324156497975983,58,10,0.18439292907714844,0,0,46,0,0,0,0,0
0.009140362258335016,0.0,0.0,0.03773584905660377,0.014450009214253757,0.009140362258335016,0.0,0.0,0.03773584905660377,0.014450009214253757,68,10,0.2010514736175537,0,0,13,0,0,0,0,0
0.012146524284306253,0.0,0.0,0.03773584905660377,0.015657322842632614,0.012146524284306253,0.0,0.0,0.03773584905660377,0.015657322842632614,78,10,0.21240854263305664,0,0,9,0,0,0,0,0
0.013258560423260998,0.0,0.0,0.0847457627118644,0.017470803964080725,0.013258560423260998,0.0,0.0,0.0847457627118644,0.017470803964080725,88,10,0.22803544998168945,0,0,14,0,0,0,0,0
0.015670877372552374,0.0,0.0,0.10714285714285714,0.020284499450213152,0.015670877372552374,0.0,0.0,0.10714285714285714,0.020284499450213152,98,10,0.24608826637268066,0,0,15,0,0,0,0,0
0.01699759130794023,0.0,0.0,0.10714285714285714,0.020472805227849788,0.01699759130794023,0.0,0.0,0.10714285714285714,0.020472805227849788,108,10,0.26283860206604004,0,0,15,0,0,0,0,0
0.01892472941445549,0.016666666666666666,0.0,0.10714285714285714,0.021594269125019907,0.01892472941445549,0.016666666666666666,0.0,0.10714285714285714,0.021594269125019907,118,10,0.27913784980773926,0,0,10,0,0,0,0,0
0.0197507704429855,0.01694915254237288,0.0,0.10714285714285714,0.022148984650000054,0.0197507704429855,0.01694915254237288,0.0,0.10714285714285714,0.022148984650000054,128,10,0.3083004951477051,0,0,43,0,0,0,0,0
0.021088512130277452,0.030303030303030304,0.0,0.10714285714285714,0.023054497537529837,0.021088512130277452,0.030303030303030304,0.0,0.10714285714285714,0.023054497537529837,138,10,0.3265523910522461,0,0,27,0,0,0,0,0
0.02223495083741601,0.030303030303030304,0.0,0.10714285714285714,0.023609786398134568,0.02223495083741601,0.030303030303030304,0.0,0.10714285714285714,0.023609786398134568,148,10,0.3441016674041748,0,0,11,0,0,0,0,0
0.0244706991937265,0.03076923076923077,0.0,0.10714285714285714,0.02483852224961513,0.0244706991937265,0.03076923076923077,0.0,0.10714285714285714,0.02483852224961513,158,10,0.3570542335510254,0,0,10,0,0,0,0,0
0.026297971025871003,0.031746031746031744,0.0,0.10714285714285714,0.02656202390091885,0.026297971025871003,0.031746031746031744,0.0,0.10714285714285714,0.02656202390091885,168,10,0.37036561965942383,0,0,8,0,0,0,0,0
0.028415557928294633,0.031746031746031744,0.0,0.10714285714285714,0.027898710068959484,0.028415557928294633,0.031746031746031744,0.0,0.10714285714285714,0.027898710068959484,178,10,0.38592982292175293,0,0,3,0,0,0,0,0
0.030074772075493736,0.03225806451612903,0.0,0.10714285714285714,0.02880819510445102,0.030074772075493736,0.03225806451612903,0.0,0.10714285714285714,0.02880819510445102,188,10,0.40114259719848633,0,0,8,0,0,0,0,0
0.03177900232654039,0.03225806451612903,0.0,0.14,0.030054078626547263,0.03177900232654039,0.03225806451612903,0.0,0.14,0.030054078626547263,198,10,0.418135404586792,0,0,10,0,0,0,0,0
0.03298023154252042,0.03225806451612903,0.0,0.14,0.030590055777964427,0.03298023154252042,0.03225806451612903,0.0,0.14,0.030590055777964427,208,10,0.4384958744049072,0,0,25,0,0,0,0,0
0.033992293036130834,0.03278688524590164,0.0,0.14,0.03075667381463911,0.033992293036130834,0.03278688524590164,0.0,0.14,0.03075667381463911,218,10,0.4595506191253662,0,0,16,0,0,0,0,0
0.03570036846564998,0.03278688524590164,0.0,0.14,0.03188875497745786,0.03570036846564998,0.03278688524590164,0.0,0.14,0.03188875497745786,228,10,0.48540616035461426,0,0,32,0,0,0,0,0
0.0364106086600863,0.03278688524590164,0.0,0.14,0.03161994162588301,0.0364106086600863,0.03278688524590164,0.0,0.14,0.03161994162588301,238,10,0.5101182460784912,0,0,22,0,0,0,0,0
0.03789036298830953,0.03333333333333333,0.0,0.15384615384615385,0.0326575478614451,0.03789036298830953,0.03333333333333333,0.0,0.15384615384615385,0.0326575478614451,248,10,0.5314235687255859,0,0,17,0,0,0,0,0
0.03949566710309942,0.03333333333333333,0.0,0.15384615384615385,0.03355353705062512,0.03949566710309942,0.03333333333333333,0.0,0.15384615384615385,0.03355353705062512,258,10,0.5529308319091797,0,0,15,0,0,0,0,0
0.04094135046084113,0.03333333333333333,0.0,0.15384615384615385,0.03435405227146197,0.04094135046084113,0.03333333333333333,0.0,0.15384615384615385,0.03435405227146197,268,10,0.5693888664245605,0,0,5,0,0,0,0,0
0.04213773201794356,0.03389830508474576,0.0,0.15384615384615385,0.03469798162923621,0.04213773201794356,0.03389830508474576,0.0,0.15384615384615385,0.03469798162923621,278,10,0.589693546295166,0,0,4,0,0,0,0,0
0.04381083265373297,0.03389830508474576,0.0,0.16666666666666666,0.03591217078219439,0.04381083265373297,0.03389830508474576,0.0,0.16666666666666666,0.03591217078219439,288,10,0.6128993034362793,0,0,19,0,0,0,0,0
0.045138741092086605,0.03389830508474576,0.0,0.16666666666666666,0.03732539928509398,0.045138741092086605,0.03389830508474576,0.0,0.16666666666666666,0.03732539928509398,298,10,0.631310224533081,0,0,7,0,0,0,0,0
0.04652150957385334,0.034482758620689655,0.0,0.16666666666666666,0.03869591653813878,0.04652150957385334,0.034482758620689655,0.0,0.16666666666666666,0.03869591653813878,308,10,0.6470472812652588,0,0,0,0,0,0,0,0
0.04825161965980033,0.034482758620689655,0.0,0.16666666666666666,0.03968720429568015,0.04825161965980033,0.034482758620689655,0.0,0.16666666666666666,0.03968720429568015,318,10,0.6662070751190186,0,0,8,0,0,0,0,0
0.05045668807669633,0.03508771929824561,0.0,0.16666666666666666,0.041644858438616456,0.05045668807669633,0.03508771929824561,0.0,0.16666666666666666,0.041644858438616456,328,10,0.6831936836242676,0,0,1,0,0,0,0,0
0.052836326891206535,0.03636363636363636,0.0,0.2,0.043719147257094554,0.052836326891206535,0.03636363636363636,0.0,0.2,0.043719147257094554,338,10,0.7011160850524902,0,0,0,0,0,0,0,0
0.054455228429223596,0.03636363636363636,0.0,0.3,0.046387838971595347,0.054455228429223596,0.03636363636363636,0.0,0.3,0.046387838971595347,348,10,0.7378854751586914,0,0,3,0,0,0,0,0
0.056604326946425455,0.0410958904109589,0.0,0.3,0.04783317631364161,0.056604326946425455,0.0410958904109589,0.0,0.3,0.04783317631364161,358,10,0.757953405380249,0,0,2,0,0,0,0,0
0.0588448581791535,0.046875,0.0,0.3,0.04973733981944582,0.0588448581791535,0.046875,0.0,0.3,0.04973733981944582,368,10,0.780907392501831,0,0,3,0,0,0,0,0
0.06089183530479186,0.04918032786885246,0.0,0.3,0.050896341529183056,0.06089183530479186,0.04918032786885246,0.0,0.3,0.050896341529183056,378,10,0.8005661964416504,0,0,0,0,0,0,0,0
0.06296208459689613,0.05405405405405406,0.0,0.3,0.052455517293383,0.06296208459689613,0.05405405405405406,0.0,0.3,0.052455517293383,388,10,0.8225467205047607,0,0,4,0,0,0,0,0
0.06470520580774443,0.056338028169014086,0.0,0.3,0.053447866863443876,0.06470520580774443,0.056338028169014086,0.0,0.3,0.053447866863443876,398,10,0.8476285934448242,0,0,2,0,0,0,0,0
0.06585194549521235,0.05714285714285714,0.0,0.3,0.054424878674440604,0.06585194549521235,0.05714285714285714,0.0,0.3,0.054424878674440604,408,10,0.870769739151001,0,0,3,0,0,0,0,0
0.06773764823258319,0.05970149253731343,0.0,0.3,0.05618516575819046,0.06773764823258319,0.05970149253731343,0.0,0.3,0.05618516575819046,418,10,0.8918554782867432,0,0,3,0,0,0,0,0
0.0700331465574949,0.06153846153846154,0.0,0.3,0.057932978965204794,0.0700331465574949,0.06153846153846154,0.0,0.3,0.057932978965204794,428,10,0.9142715930938721,0,0,0,0,0,0,0,0
0.07161240315549074,0.0625,0.0,0.3,0.05889594312505316,0.07161240315549074,0.0625,0.0,0.3,0.05889594312505316,438,10,0.9369614124298096,0,0,2,0,0,0,0,0
0.0738756692504048,0.06451612903225806,0.0,0.3,0.06059058316125167,0.0738756692504048,0.06451612903225806,0.0,0.3,0.06059058316125167,448,10,0.957918643951416,0,0,4,0,0,0,0,0
0.07537826941839859,0.06557377049180328,0.0,0.3,0.06137031701660711,0.07537826941839859,0.06557377049180328,0.0,0.3,0.06137031701660711,458,10,0.9814884662628174,0,0,3,0,0,0,0,0
0.07734722387664823,0.06666666666666667,0.0,0.3,0.06251734398479165,0.07734722387664823,0.06666666666666667,0.0,0.3,0.06251734398479165,468,10,1.0016758441925049,0,0,1,0,0,0,0,0
0.07895578877695042,0.06779661016949153,0.0,0.3,0.06380738216722676,0.07895578877695042,0.06779661016949153,0.0,0.3,0.06380738216722676,478,10,1.0201663970947266,0,0,1,0,0,0,0,0
0.08040650593227118,0.07017543859649122,0.0,0.3,0.06471101057165395,0.08040650593227118,0.07017543859649122,0.0,0.3,0.06471101057165395,488,10,1.04075026512146,0,0,2,0,0,0,0,0
0.08144753120714791,0.07272727272727272,0.0,0.3,0.06536273088863098,0.08144753120714791,0.07272727272727272,0.0,0.3,0.06536273088863098,498,10,1.0605342388153076,0,0,1,0,0,0,0,0
0.08238906894345303,0.07352941176470588,0.0,0.3,0.06583843542103118,0.08238906894345303,0.07352941176470588,0.0,0.3,0.06583843542103118,508,10,1.0843830108642578,0,0,5,0,0,0,0,0
0.08348303716571806,0.07462686567164178,0.0,0.3,0.06613222310886119,0.08348303716571806,0.07462686567164178,0.0,0.3,0.06613222310886119,518,10,1.107717514038086,0,0,3,0,0,0,0,0
0.08510959860308942,0.07575757575757576,0.0,0.3,0.06706718829251965,0.08510959860308942,0.07575757575757576,0.0,0.3,0.06706718829251965,528,10,1.1280148029327393,0,0,3,0,0,0,0,0
0.08605103258406342,0.07575757575757576,0.0,0.3,0.06738389911232702,0.08605103258406342,0.07575757575757576,0.0,0.3,0.06738389911232702,538,10,1.1487531661987305,0,0,0,0,0,0,0,0
0.08745912147829708,0.07692307692307693,0.0,0.3,0.06808436229270441,0.08745912147829708,0.07692307692307693,0.0,0.3,0.06808436229270441,548,10,1.1726055145263672,0,0,2,0,0,0,0,0
0.08910558957545235,0.07936507936507936,0.0,0.3,0.06921025532387058,0.08910558957545235,0.07936507936507936,0.0,0.3,0.06921025532387058,558,10,1.1942784786224365,0,0,1,0,0,0,0,0
0.09039362741018864,0.07936507936507936,0.0,0.3,0.06998701709510535,0.09039362741018864,0.07936507936507936,0.0,0.3,0.06998701709510535,568,10,1.218308687210083,0,0,6,0,0,0,0,0
0.0914760699815241,0.08064516129032258,0.0,0.3,0.07006677891999458,0.0914760699815241,0.08064516129032258,0.0,0.3,0.07006677891999458,578,10,1.2452728748321533,0,0,0,0,0,0,0,0
0.09259641117039552,0.08064516129032258,0.0,0.3,0.07073023455514939,0.09259641117039552,0.08064516129032258,0.0,0.3,0.07073023455514939,588,10,1.271639108657837,0,0,6,0,0,0,0,0
0.09354985037910571,0.08196721311475409,0.0,0.3,0.07098897476594454,0.09354985037910571,0.08196721311475409,0.0,0.3,0.07098897476594454,598,10,1.291731357574463,0,0,1,0,0,0,0,0
0.0945481665113649,0.08333333333333333,0.0,0.3,0.07112298266167938,0.0945481665113649,0.08333333333333333,0.0,0.3,0.07112298266167938,608,10,1.3141303062438965,0,0,2,0,0,0,0,0
0.09520945980055606,0.08450704225352113,0.0,0.3,0.07092480513738264,0.09520945980055606,0.08450704225352113,0.0,0.3,0.07092480513738264,618,10,1.3362126350402832,0,0,5,0,0,0,0,0
0.09588222067055893,0.0847457627118644,0.0,0.3,0.07094551321108472,0.09588222067055893,0.0847457627118644,0.0,0.3,0.07094551321108472,628,10,1.3559119701385498,0,0,1,0,0,0,0,0
0.09685970336383885,0.08695652173913043,0.0,0.3,0.07141803340953176,0.09685970336383885,0.08695652173913043,0.0,0.3,0.07141803340953176,638,10,1.3783292770385742,0,0,2,0,0,0,0,0
0.09729761616129808,0.08771929824561403,0.0,0.3,0.0711791867839312,0.09729761616129808,0.08771929824561403,0.0,0.3,0.0711791867839312,648,10,1.4024567604064941,0,0,3,0,0,0,0,0
0.09859155747452811,0.08823529411764706,0.0,0.3,0.07179695235689812,0.09859155747452811,0.08823529411764706,0.0,0.3,0.07179695235689812,658,10,1.4270598888397217,0,0,4,0,0,0,0,0
0.09946125243388552,0.09090909090909091,0.0,0.3,0.07227968046866895,0.09946125243388552,0.09090909090909091,0.0,0.3,0.07227968046866895,668,10,1.456529140472412,0,0,7,0,0,0,0,0
0.10012985652229409,0.09090909090909091,0.0,0.3,0.07220526942578138,0.10012985652229409,0.09090909090909091,0.0,0.3,0.07220526942578138,678,10,1.4807121753692627,0,0,2,0,0,0,0,0
0.10063247645451337,0.09230769230769231,0.0,0.3,0.07204561131530583,0.10063247645451337,0.09230769230769231,0.0,0.3,0.07204561131530583,688,10,1.502938985824585,0,0,2,0,0,0,0,0
0.10122249283556466,0.09375,0.0,0.3,0.07217779078673045,0.10122249283556466,0.09375,0.0,0.3,0.07217779078673045,698,10,1.524994134902954,0,0,3,0,0,0,0,0
0.10209036879782205,0.0945945945945946,0.0,0.3,0.07240702773241066,0.10209036879782205,0.0945945945945946,0.0,0.3,0.07240702773241066,708,10,1.5508065223693848,0,0,3,0,0,0,0,0
0.10312100580018542,0.0958904109589041,0.0,0.3,0.0726637970577805,0.10312100580018542,0.0958904109589041,0.0,0.3,0.0726637970577805,718,10,1.5781276226043701,0,0,4,0,0,0,0,0
0.10361930087008406,0.0967741935483871,0.0,0.3,0.07243279670322388,0.10361930087008406,0.0967741935483871,0.0,0.3,0.07243279670322388,728,10,1.601003885269165,0,0,3,0,0,0,0,0
0.10432821471176107,0.09722222222222222,0.0,0.3,0.07253157704012222,0.10432821471176107,0.09722222222222222,0.0,0.3,0.07253157704012222,738,10,1.631263256072998,0,0,9,0,0,0,0,0
0.10555210126493693,0.1,0.0,0.31746031746031744,0.07315987053551078,0.10555210126493693,0.1,0.0,0.31746031746031744,0.07315987053551078,748,10,1.654536247253418,0,0,5,0,0,0,0,0
0.10584700163733708,0.1,0.0,0.31746031746031744,0.07296064428589503,0.10584700163733708,0.1,0.0,0.31746031746031744,0.07296064428589503,758,10,1.6794955730438232,0,0,2,0,0,0,0,0
0.10679234665241166,0.1,0.0,0.31746031746031744,0.07323207128185862,0.10679234665241166,0.1,0.0,0.31746031746031744,0.07323207128185862,768,10,1.7034447193145752,0,0,0,0,0,0,0,0
0.10713539662690814,0.10144927536231885,0.0,0.31746031746031744,0.07304498512961999,0.10713539662690814,0.10144927536231885,0.0,0.31746031746031744,0.07304498512961999,778,10,1.7335882186889648,0,0,13,0,0,0,0,0
0.10768886255686921,0.10144927536231885,0.0,0.31746031746031744,0.07314364634305998,0.10768886255686921,0.10144927536231885,0.0,0.31746031746031744,0.07314364634305998,788,10,1.7590372562408447,0,0,3,0,0,0,0,0
0.10826798949893651,0.10256410256410256,0.0,0.31746031746031744,0.07327458980727296,0.10826798949893651,0.10256410256410256,0.0,0.31746031746031744,0.07327458980727296,798,10,1.788450002670288,0,0,14,0,0,0,0,0
0.10884404400498021,0.1038961038961039,0.0,0.31746031746031744,0.07339346976851771,0.10884404400498021,0.1038961038961039,0.0,0.31746031746031744,0.07339346976851771,808,10,1.8099408149719238,0,0,0,0,0,0,0,0
0.10994326801508734,0.1044776119402985,0.0,0.31746031746031744,0.0737306852229564,0.10994326801508734,0.1044776119402985,0.0,0.31746031746031744,0.0737306852229564,818,10,1.8402457237243652,0,0,8,0,0,0,0,0
0.11023663112713782,0.10526315789473684,0.0,0.31746031746031744,0.07345362387668546,0.11023663112713782,0.10526315789473684,0.0,0.31746031746031744,0.07345362387668546,828,10,1.8677518367767334,0,0,8,0,0,0,0,0
0.11132403638669695,0.10526315789473684,0.0,0.31746031746031744,0.0739133848235562,0.11132403638669695,0.10526315789473684,0.0,0.31746031746031744,0.0739133848235562,838,10,1.8960959911346436,0,0,4,0,0,0,0,0
0.11178281414124779,0.10606060606060606,0.0,0.31746031746031744,0.07384788618667291,0.11178281414124779,0.10606060606060606,0.0,0.31746031746031744,0.07384788618667291,848,10,1.928380012512207,0,0,9,0,0,0,0,0
0.11259872106879253,0.10666666666666667,0.0,0.31746031746031744,0.07431402210386648,0.11259872106879253,0.10666666666666667,0.0,0.31746031746031744,0.07431402210386648,858,10,1.9567890167236328,0,0,2,0,0,0,0,0
0.11326092571793696,0.10714285714285714,0.0,0.31746031746031744,0.07447054693217967,0.11326092571793696,0.10714285714285714,0.0,0.31746031746031744,0.07447054693217967,868,10,1.9818356037139893,0,0,3,0,0,0,0,0
0.11411740316871787,0.10810810810810811,0.0,0.31746031746031744,0.074987974917175,0.11411740316871787,0.10810810810810811,0.0,0.31746031746031744,0.074987974917175,878,10,2.0112597942352295,0,0,3,0,0,0,0,0
0.11426448594049185,0.109375,0.0,0.31746031746031744,0.07471120145598377,0.11426448594049185,0.109375,0.0,0.31746031746031744,0.07471120145598377,888,10,2.0443270206451416,0,0,6,0,0,0,0,0
0.11453029134633928,0.1095890410958904,0.0,0.3492063492063492,0.07493714406187126,0.11453029134633928,0.1095890410958904,0.0,0.3492063492063492,0.07493714406187126,898,10,2.0725269317626953,0,0,5,0,0,0,0,0
0.11493973371814128,0.1095890410958904,0.0,0.3492063492063492,0.07493758206745037,0.11493973371814128,0.1095890410958904,0.0,0.3492063492063492,0.07493758206745037,908,10,2.0992634296417236,0,0,5,0,0,0,0,0
0.11515212135353793,0.1111111111111111,0.0,0.3492063492063492,0.07495955825717288,0.11515212135353793,0.1111111111111111,0.0,0.3492063492063492,0.07495955825717288,918,10,2.1275436878204346,0,0,5,0,0,0,0,0
0.11578582427088076,0.1111111111111111,0.0,0.3492063492063492,0.07532603863710666,0.11578582427088076,0.1111111111111111,0.0,0.3492063492063492,0.07532603863710666,928,10,2.1540544033050537,0,0,1,0,0,0,0,0
0.11660760379054853,0.1111111111111111,0.0,0.3492063492063492,0.07569516922809245,0.11660760379054853,0.1111111111111111,0.0,0.3492063492063492,0.07569516922809245,938,10,2.180732488632202,0,0,6,0,0,0,0,0
0.11708954481945358,0.1111111111111111,0.0,0.3492063492063492,0.07572467210638309,0.11708954481945358,0.1111111111111111,0.0,0.3492063492063492,0.07572467210638309,948,10,2.2111284732818604,0,0,3,0,0,0,0,0
0.11797718837963707,0.11267605633802817,0.0,0.3492063492063492,0.07609592418584311,0.11797718837963707,0.11267605633802817,0.0,0.3492063492063492,0.07609592418584311,958,10,2.248323440551758,0,0,12,0,0,0,0,0
0.11862346987401348,0.11392405063291139,0.0,0.3492063492063492,0.07614860245371358,0.11862346987401348,0.11392405063291139,0.0,0.3492063492063492,0.07614860245371358,968,10,2.2766926288604736,0,0,7,0,0,0,0,0
0.1191470620096575,0.11428571428571428,0.0,0.39285714285714285,0.07653385166487708,0.1191470620096575,0.11428571428571428,0.0,0.39285714285714285,0.07653385166487708,978,10,2.3055636882781982,0,0,6,0,0,0,0,0
0.11989154948280825,0.11428571428571428,0.0,0.39285714285714285,0.07696767693923229,0.11989154948280825,0.11428571428571428,0.0,0.39285714285714285,0.07696767693923229,988,10,2.331388235092163,0,0,3,0,0,0,0,0
0.1205882900337845,0.11428571428571428,0.0,0.39285714285714285,0.07736651667564556,0.1205882900337845,0.11428571428571428,0.0,0.39285714285714285,0.07736651667564556,998,10,2.359992027282715,0,0,5,0,0,0,0,0
0.12221339564690857,0.11566332218506131,0.0,0.39285714285714285,0.07707155621302209,0.12221339564690857,0.11566332218506131,0.0,0.39285714285714285,0.07707155621302209,1008,10,2.3827569484710693,0,0,2,0,0,0,0,0
0.12361719854935069,0.11594202898550725,0.0,0.39285714285714285,0.07668830880581401,0.12361719854935069,0.11594202898550725,0.0,0.39285714285714285,0.07668830880581401,1018,10,2.4092319011688232,0,0,4,0,0,0,0,0
0.12504829454674368,0.11764705882352941,0.0,0.39285714285714285,0.07620558747603592,0.12504829454674368,0.11764705882352941,0.0,0.39285714285714285,0.07620558747603592,1028,10,2.435201406478882,0,0,5,0,0,0,0,0
0.12704049902575035,0.11842105263157894,0.0,0.39285714285714285,0.0760090858797919,0.12704049902575035,0.11842105263157894,0.0,0.39285714285714285,0.0760090858797919,1038,10,2.4637343883514404,0,0,4,0,0,0,0,0
0.12853177134819646,0.12,0.0,0.39285714285714285,0.07546137097026549,0.12853177134819646,0.12,0.0,0.39285714285714285,0.07546137097026549,1048,10,2.4967164993286133,0,0,6,0,0,0,0,0
0.13086998109572032,0.12162162162162163,0.0,0.39285714285714285,0.07543520430301189,0.13086998109572032,0.12162162162162163,0.0,0.39285714285714285,0.07543520430301189,1058,10,2.5293633937835693,0,0,1,0,0,0,0,0
0.13281978650164888,0.12414383561643835,0.0,0.39285714285714285,0.07511414666252274,0.13281978650164888,0.12414383561643835,0.0,0.39285714285714285,0.07511414666252274,1068,10,2.557323932647705,0,0,0,0,0,0,0,0
0.13474889683563068,0.12579113924050633,0.0,0.39285714285714285,0.07439598590154649,0.13474889683563068,0.12579113924050633,0.0,0.39285714285714285,0.07439598590154649,1078,10,2.5864553451538086,0,0,1,0,0,0,0,0
0.13642642479042533,0.1267605633802817,0.0,0.39285714285714285,0.07403851655021529,0.13642642479042533,0.1267605633802817,0.0,0.39285714285714285,0.07403851655021529,1088,10,2.616178035736084,0,0,4,0,0,0,0,0
0.13804490998303828,0.12698412698412698,0.027777777777777776,0.39285714285714285,0.07340311282824781,0.13804490998303828,0.12698412698412698,0.027777777777777776,0.39285714285714285,0.07340311282824781,1098,10,2.6460299491882324,0,0,1,0,0,0,0,0
0.13972954962223166,0.12857142857142856,0.030303030303030304,0.39285714285714285,0.07339443320960051,0.13972954962223166,0.12857142857142856,0.030303030303030304,0.39285714285714285,0.07339443320960051,1109,10,2.6802797317504883,0,1,3,0,0,0,0,0
0.14134640673632753,0.1307911617961511,0.03076923076923077,0.39285714285714285,0.07323890646802365,0.14134640673632753,0.1307911617961511,0.03076923076923077,0.39285714285714285,0.07323890646802365,1119,10,2.710474967956543,0,0,2,0,0,0,0,0
0.14309444461171858,0.1323529411764706,0.031746031746031744,0.39285714285714285,0.0730512158172122,0.14309444461171858,0.1323529411764706,0.031746031746031744,0.39285714285714285,0.0730512158172122,1129,10,2.743521213531494,0,0,3,0,0,0,0,0
0.14474115293767786,0.13333333333333333,0.03225806451612903,0.39285714285714285,0.07273420934470093,0.14474115293767786,0.13333333333333333,0.03225806451612903,0.39285714285714285,0.07273420934470093,1139,10,2.772021770477295,0,0,0,0,0,0,0,0
0.1464912666298446,0.13513513513513514,0.03278688524590164,0.39285714285714285,0.07236860369859074,0.1464912666298446,0.13513513513513514,0.03278688524590164,0.39285714285714285,0.07236860369859074,1149,10,2.800701379776001,0,0,1,0,0,0,0,0
0.14762942797981884,0.136986301369863,0.03333333333333333,0.39285714285714285,0.07172243166762413,0.14762942797981884,0.136986301369863,0.03333333333333333,0.39285714285714285,0.07172243166762413,1160,10,2.8356616497039795,0,1,1,0,0,0,0,0
0.14880317909950172,0.136986301369863,0.03389830508474576,0.39285714285714285,0.07125621101065063,0.14880317909950172,0.136986301369863,0.03389830508474576,0.39285714285714285,0.07125621101065063,1172,10,2.8686540126800537,0,2,1,0,0,0,0,0
0.1503155019567252,0.1388888888888889,0.034482758620689655,0.39285714285714285,0.07093454632188945,0.1503155019567252,0.1388888888888889,0.034482758620689655,0.39285714285714285,0.07093454632188945,1182,10,2.8945465087890625,0,0,3,0,0,0,0,0
0.1522617017295865,0.14285714285714285,0.03508771929824561,0.39285714285714285,0.07085026119001461,0.1522617017295865,0.14285714285714285,0.03508771929824561,0.39285714285714285,0.07085026119001461,1192,10,2.9304323196411133,0,0,4,0,0,0,0,0
0.15391069590652362,0.14285714285714285,0.037037037037037035,0.39285714285714285,0.07060533049062412,0.15391069590652362,0.14285714285714285,0.037037037037037035,0.39285714285714285,0.07060533049062412,1202,10,2.9559614658355713,0,0,0,0,0,0,0,0
0.15592926451799916,0.1448321891685736,0.04477611940298507,0.39285714285714285,0.070460834012416,0.15592926451799916,0.1448321891685736,0.04477611940298507,0.39285714285714285,0.070460834012416,1212,10,2.98993182182312,0,0,1,0,0,0,0,0
0.15788445833214568,0.14666666666666667,0.04918032786885246,0.39285714285714285,0.07052253107058802,0.15788445833214568,0.14666666666666667,0.04918032786885246,0.39285714285714285,0.07052253107058802,1222,10,3.021867275238037,0,0,3,0,0,0,0,0
