rediscovery_c1ccccc1_mean,rediscovery_c1ccccc1_med,rediscovery_c1ccccc1_min,rediscovery_c1ccccc1_max,rediscovery_c1ccccc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0006992816925048828,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0011785030364990234,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.004531383514404297,0,0,5,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.006823062896728516,0,0,6,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.008701086044311523,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.011398792266845703,0,0,9,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.013692140579223633,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.015781879425048828,0,0,2,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.01815629005432129,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.020661354064941406,0,0,3,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0.025827646255493164,0,0,12,0,0,0,0,0
0.00966183574879227,0.0,0.0,0.08695652173913043,0.02732779830672647,0.00966183574879227,0.0,0.0,0.08695652173913043,0.02732779830672647,8,2,0.034264326095581055,0,0,29,0,0,0,0,0
0.007246376811594203,0.0,0.0,0.08695652173913043,0.024033512973589855,0.007246376811594203,0.0,0.0,0.08695652173913043,0.024033512973589855,11,3,0.042453765869140625,0,0,26,0,0,0,0,0
0.005434782608695652,0.0,0.0,0.08695652173913043,0.02104882253373596,0.005434782608695652,0.0,0.0,0.08695652173913043,0.02104882253373596,15,4,0.05015063285827637,0,0,17,0,0,0,0,0
0.009784576037772968,0.0,0.0,0.08695652173913043,0.024159253092048215,0.009784576037772968,0.0,0.0,0.08695652173913043,0.024159253092048215,23,8,0.06475019454956055,0,0,29,0,0,0,0,0
0.008854974739584338,0.0,0.0,0.08695652173913043,0.021618832854913554,0.008854974739584338,0.0,0.0,0.08695652173913043,0.021618832854913554,33,10,0.08078765869140625,0,0,28,0,0,0,0,0
0.009472350610458027,0.0,0.0,0.08695652173913043,0.02250467873184906,0.009472350610458027,0.0,0.0,0.08695652173913043,0.02250467873184906,43,10,0.09962272644042969,0,0,29,0,0,0,0,0
0.010459914350224097,0.0,0.0,0.08695652173913043,0.022844372151872606,0.010459914350224097,0.0,0.0,0.08695652173913043,0.022844372151872606,53,10,0.12312722206115723,0,0,49,0,0,0,0,0
0.011637432693319044,0.0,0.0,0.08695652173913043,0.022495947761772262,0.011637432693319044,0.0,0.0,0.08695652173913043,0.022495947761772262,63,10,0.3373754024505615,0,0,28,0,0,0,0,0
0.015830299149562178,0.0,0.0,0.08695652173913043,0.025139401188881274,0.015830299149562178,0.0,0.0,0.08695652173913043,0.025139401188881274,73,10,0.3503000736236572,0,0,8,0,0,0,0,0
0.016159575274164135,0.0,0.0,0.08695652173913043,0.025626979915275773,0.016159575274164135,0.0,0.0,0.08695652173913043,0.025626979915275773,83,10,0.36628079414367676,0,0,25,0,0,0,0,0
