smiles,n_success_mut,n_failures_mut,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51,total,obj_computation_time,history_data
C(=C1CC1)=c1c2c3ccc4ccc5ccc6ccc(cc3)c6c5c1c42,2,269,0.7402597402597403,0.7402597402597403,0.0007610321044921875,C
Cc1c2c(C)c3c4ccc(ccc5ccc6ccc(cc4)c2c56)c13,1,59,0.7567567567567568,0.7567567567567568,0.0007312297821044922,
C=c1c2c(c3ccc4ccc5ccc6ccc(cc3)c3c1c3c6c45)C2,8,644,0.717948717948718,0.717948717948718,0.0007975101470947266,
CCc1c(CC)c2c3c4ccc(ccc5ccc6ccc(cc4)c2c56)c13,1,129,0.7215189873417721,0.7215189873417721,0.0007340908050537109,
Cc1ccc2ccc3ccc4ccc(C)c4c3c3c(c4ccc1cc4)c23,6,831,0.7215189873417721,0.7215189873417721,0.0007450580596923828,
C=C=CC=c1c2c3ccc4ccc5ccc6ccc(cc3)c6c5c1c42,7,295,0.7402597402597403,0.7402597402597403,0.000690460205078125,
C=CC(C)=c1c2c3ccc4ccc5ccc6ccc(cc3)c(c42)c2c1c5c62,0,131,0.7375,0.7375,0.0008234977722167969,
C=C1CC1=c1c2c3ccc4ccc5ccc6ccc(cc3)c(c42)c2c1c5c62,2,126,0.7375,0.7375,0.0008552074432373047,
C=c1c2c3ccc4ccc5ccc6ccc(cc3)c3c(c1C2)c3c6c45,13,708,0.717948717948718,0.717948717948718,0.000820159912109375,
CC(C)(C)C=c1c2c3ccc4ccc5ccc6ccc(cc3)c(c42)c2c1c5c62,2,116,0.7195121951219512,0.7195121951219512,0.0008401870727539062,
CC=c1c(=CC)c2c3c4ccc(ccc5ccc6ccc(cc4)c2c56)c13,2,156,0.7215189873417721,0.7215189873417721,0.0007219314575195312,
CCc1c(C)c2c3ccc4ccc5ccc6ccc(cc3)c(c42)c2c1c5c62,4,191,0.7375,0.7375,0.0009109973907470703,
CC1=C2C(=c3c4c5ccc6ccc7ccc8ccc(cc5)c8c7c3c64)C12,2,227,0.7215189873417721,0.7215189873417721,0.0007956027984619141,
C=c1c(=CCC)c2c3c4ccc(ccc5ccc6ccc(cc4)c2c56)c13,5,164,0.7215189873417721,0.7215189873417721,0.0007412433624267578,
C1=c2c=1c1c3c4ccc5ccc6ccc7ccc(cc4)c(c23)c1c7c56,1,196,0.7532467532467533,0.7532467532467533,0.0008025169372558594,
Cc1cc2c3ccc4ccc5ccc6ccc(cc3)c(c42)c2c1c5c62,0,196,0.7402597402597403,0.7402597402597403,0.0008335113525390625,
c1cc2ccc3ccc4ccc5ccc1c2c5c1c4c2c3c3c1c23,1,189,0.7837837837837838,0.7837837837837838,0.0008456707000732422,
C=C1Cc2c1c1c3c4ccc(ccc5ccc6ccc(cc4)c1c56)c23,5,155,0.7402597402597403,0.7402597402597403,0.0007262229919433594,
C#Cc1c(C)c2c3c4ccc1ccc1ccc5ccc(cc4)c(c15)c23,4,687,0.7272727272727273,0.7272727272727273,0.0007076263427734375,
C=C=C=c1c2c3c4ccc5ccc6ccc7ccc(cc4)c3c1c2c7c56,0,27,0.7341772151898734,0.7341772151898734,0.0008597373962402344,
c1cc2ccc3ccc4ccc5ccc1c1c6c7c2c2c(c1c5c4c3c72)C6,2,257,0.7195121951219512,0.7195121951219512,0.0009913444519042969,
C(=C1C#C1)=c1c2ccc3ccc4ccc5ccc(cc2)c(c45)c2c1c32,1,96,0.717948717948718,0.717948717948718,0.0007388591766357422,
c1c2c(c#1)c1c3c4ccc5ccc6ccc7ccc(cc4)c3c1c2c7c65,0,62,0.725,0.725,0.0010685920715332031,
Cc1c2c(C)c3c4ccc(ccc5ccc6ccc(cc4)c3c56)c12,2,162,0.7567567567567568,0.7567567567567568,0.0007143020629882812,
C=C=c1c2ccc3ccc4ccc5ccc(cc2)c(c13)c1c(=C)c4c51,5,187,0.7272727272727273,0.7272727272727273,0.0007011890411376953,
C#CC=C=c1c2ccc3ccc4ccc5ccc(cc2)c2c1c2c5c34,11,524,0.717948717948718,0.717948717948718,0.0007343292236328125,
c1cc2ccc3ccc4ccc5ccc1c2c5c1c4c1c1c2c4c3c4c12,6,781,0.725,0.725,0.0011408329010009766,
CC1c2c1c1c3c4ccc2ccc2ccc5ccc(cc4)c(c25)c13,2,746,0.7466666666666667,0.7466666666666667,0.0006504058837890625,
Cc1cc2c3c4ccc5ccc6ccc7ccc(cc4)c(c13)c2c7c56,3,205,0.7402597402597403,0.7402597402597403,0.0007328987121582031,
C#CCC=c1c2ccc3ccc4ccc5ccc(cc2)c(c45)c2c1c32,0,107,0.717948717948718,0.717948717948718,0.0007059574127197266,
CCC=C=c1c2ccc3ccc4ccc5ccc(cc2)c2c1c2c5c34,9,571,0.717948717948718,0.717948717948718,0.0007069110870361328,
c1cc2ccc3ccc4ccc5ccc1c1c6c(c(c26)c3c54)C12CC2,5,255,0.717948717948718,0.717948717948718,0.0008440017700195312,
c1cc2ccc3ccc4ccc5ccc1c1c6c2c(c1C61CC1)c3c54,0,98,0.717948717948718,0.717948717948718,0.00081634521484375,
CCc1c(C)c2c3c4ccc5ccc6ccc7ccc(cc4)c3c2c7c5c16,4,195,0.7375,0.7375,0.0007987022399902344,
CCc1c2ccc3ccc4ccc5ccc(cc2)c(c13)c1c(C)c4c51,2,155,0.7272727272727273,0.7272727272727273,0.0006918907165527344,
C#Cc1c2c(C)c3c4ccc(ccc5ccc6ccc(cc4)c3c56)c12,1,39,0.7272727272727273,0.7272727272727273,0.0007541179656982422,
C=CC1c2c3c1c1c4ccc(ccc5ccc6ccc(cc4)c3c56)c21,0,40,0.717948717948718,0.717948717948718,0.0007846355438232422,
C1=CC1C=c1c2ccc3ccc4ccc5ccc(cc2)c2c1c2c5c34,11,536,0.717948717948718,0.717948717948718,0.0007343292236328125,
C#Cc1c2c(C)c3ccc4ccc5ccc6ccc(cc3)c6c5c1c42,7,329,0.7272727272727273,0.7272727272727273,0.0008432865142822266,
