rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_mean,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_med,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_min,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_max,rediscovery_c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00029730796813964844,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0007071495056152344,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.004372835159301758,0,0,13,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.00707554817199707,0,0,4,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.0107269287109375,0,0,7,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,0.016271591186523438,0,0,12,0,0,0,0,0
0.0019305019305019305,0.0,0.0,0.02702702702702703,0.006960523697806929,0.0019305019305019305,0.0,0.0,0.02702702702702703,0.006960523697806929,13,5,0.02615833282470703,0,0,22,0,0,0,0,0
0.0013513513513513514,0.0,0.0,0.02702702702702703,0.005890403977757667,0.0013513513513513514,0.0,0.0,0.02702702702702703,0.005890403977757667,19,6,0.035344600677490234,0,0,14,0,0,0,0,0
0.004599629480226495,0.0,0.0,0.05333333333333334,0.012386657989910435,0.004599629480226495,0.0,0.0,0.05333333333333334,0.012386657989910435,29,10,0.048641204833984375,0,0,9,0,0,0,0,0
0.00539777405822182,0.0,0.0,0.05333333333333334,0.013643119291957948,0.00539777405822182,0.0,0.0,0.05333333333333334,0.013643119291957948,39,10,0.060887813568115234,0,0,11,0,0,0,0,0
0.008301456214889051,0.0,0.0,0.05555555555555555,0.015738906746566094,0.008301456214889051,0.0,0.0,0.05555555555555555,0.015738906746566094,49,10,0.07941198348999023,0,0,23,0,0,0,0,0
0.00972172008150566,0.0,0.0,0.05555555555555555,0.01650766230203288,0.00972172008150566,0.0,0.0,0.05555555555555555,0.01650766230203288,59,10,0.09523820877075195,0,0,10,0,0,0,0,0
0.011926338016624176,0.0,0.0,0.05555555555555555,0.01767542252940633,0.011926338016624176,0.0,0.0,0.05555555555555555,0.01767542252940633,69,10,0.10823583602905273,0,0,4,0,0,0,0,0
0.01445566536335625,0.0,0.0,0.07792207792207792,0.019545567008321784,0.01445566536335625,0.0,0.0,0.07792207792207792,0.019545567008321784,79,10,0.13236451148986816,0,0,28,0,0,0,0,0
0.017416981844502438,0.0,0.0,0.07792207792207792,0.021505260547576507,0.017416981844502438,0.0,0.0,0.07792207792207792,0.021505260547576507,89,10,0.14595985412597656,0,0,8,0,0,0,0,0
0.02068483757292353,0.020011169024571854,0.0,0.07792207792207792,0.023023913042499025,0.02068483757292353,0.020011169024571854,0.0,0.07792207792207792,0.023023913042499025,99,10,0.16130948066711426,0,0,5,0,0,0,0,0
0.023321733785732678,0.02684684684684685,0.0,0.07792207792207792,0.024318617239873046,0.023321733785732678,0.02684684684684685,0.0,0.07792207792207792,0.024318617239873046,109,10,0.17806220054626465,0,0,5,0,0,0,0,0
0.0252760163632573,0.02702702702702703,0.0,0.07792207792207792,0.0245076478359384,0.0252760163632573,0.02702702702702703,0.0,0.07792207792207792,0.0245076478359384,119,10,0.1926882266998291,0,0,3,0,0,0,0,0
0.027165159668254793,0.02758751902587519,0.0,0.07792207792207792,0.025162708012964757,0.027165159668254793,0.02758751902587519,0.0,0.07792207792207792,0.025162708012964757,129,10,0.20803618431091309,0,0,1,0,0,0,0,0
0.02885070403814221,0.028169014084507043,0.0,0.07792207792207792,0.025314437475205665,0.02885070403814221,0.028169014084507043,0.0,0.07792207792207792,0.025314437475205665,139,10,0.22279858589172363,0,0,1,0,0,0,0,0
0.03115604349217892,0.02857142857142857,0.0,0.07792207792207792,0.026071489822067376,0.03115604349217892,0.02857142857142857,0.0,0.07792207792207792,0.026071489822067376,149,10,0.2391374111175537,0,0,0,0,0,0,0,0
0.03276385270876406,0.029850746268656716,0.0,0.07792207792207792,0.026234135698613843,0.03276385270876406,0.029850746268656716,0.0,0.07792207792207792,0.026234135698613843,159,10,0.2548205852508545,0,0,1,0,0,0,0,0
0.034485328021155615,0.03076923076923077,0.0,0.07792207792207792,0.0265774616041686,0.034485328021155615,0.03076923076923077,0.0,0.07792207792207792,0.0265774616041686,169,10,0.2774536609649658,0,0,6,0,0,0,0,0
0.035627985407715994,0.04221927497789567,0.0,0.07792207792207792,0.026475348496963393,0.035627985407715994,0.04221927497789567,0.0,0.07792207792207792,0.026475348496963393,179,10,0.2961423397064209,0,0,1,0,0,0,0,0
0.03726589160935998,0.0484866294446077,0.0,0.09876543209876543,0.026925293486824636,0.03726589160935998,0.0484866294446077,0.0,0.09876543209876543,0.026925293486824636,189,10,0.3160114288330078,0,0,2,0,0,0,0,0
0.038389276099896924,0.04878048780487805,0.0,0.09876543209876543,0.026818494975595332,0.038389276099896924,0.04878048780487805,0.0,0.09876543209876543,0.026818494975595332,199,10,0.33460497856140137,0,0,2,0,0,0,0,0
0.03926841456276056,0.04938271604938271,0.0,0.09876543209876543,0.02676329311425704,0.03926841456276056,0.04938271604938271,0.0,0.09876543209876543,0.02676329311425704,209,10,0.3525705337524414,0,0,2,0,0,0,0,0
0.04011434409318252,0.05,0.0,0.09876543209876543,0.026603373655715527,0.04011434409318252,0.05,0.0,0.09876543209876543,0.026603373655715527,219,10,0.37325119972229004,0,0,5,0,0,0,0,0
0.0409784419668518,0.05,0.0,0.09876543209876543,0.026527316235082175,0.0409784419668518,0.05,0.0,0.09876543209876543,0.026527316235082175,229,10,0.39581871032714844,0,0,8,0,0,0,0,0
0.04166157575110936,0.05,0.0,0.09876543209876543,0.026487489202678124,0.04166157575110936,0.05,0.0,0.09876543209876543,0.026487489202678124,239,10,0.4136958122253418,0,0,1,0,0,0,0,0
0.0427701325871715,0.05063291139240506,0.0,0.09876543209876543,0.02667886793548683,0.0427701325871715,0.05063291139240506,0.0,0.09876543209876543,0.02667886793548683,249,10,0.4371819496154785,0,0,8,0,0,0,0,0
0.043264383399578665,0.05063291139240506,0.0,0.09876543209876543,0.02660707268397671,0.043264383399578665,0.05063291139240506,0.0,0.09876543209876543,0.02660707268397671,259,10,0.4598517417907715,0,0,6,0,0,0,0,0
0.04399728141408477,0.05063291139240506,0.0,0.09876543209876543,0.026613335334573805,0.04399728141408477,0.05063291139240506,0.0,0.09876543209876543,0.026613335334573805,269,10,0.4831974506378174,0,0,5,0,0,0,0,0
0.045145584973641906,0.05128205128205128,0.0,0.09876543209876543,0.02691005453158022,0.045145584973641906,0.05128205128205128,0.0,0.09876543209876543,0.02691005453158022,279,10,0.5041995048522949,0,0,4,0,0,0,0,0
0.045969623194717264,0.05128205128205128,0.0,0.09876543209876543,0.027108545544236234,0.045969623194717264,0.05128205128205128,0.0,0.09876543209876543,0.027108545544236234,289,10,0.5251917839050293,0,0,6,0,0,0,0,0
0.04706165659940919,0.05128205128205128,0.0,0.10126582278481013,0.02744305832766793,0.04706165659940919,0.05128205128205128,0.0,0.10126582278481013,0.02744305832766793,299,10,0.5455031394958496,0,0,2,0,0,0,0,0
0.0481229536759344,0.05128205128205128,0.0,0.10126582278481013,0.02791791926627937,0.0481229536759344,0.05128205128205128,0.0,0.10126582278481013,0.02791791926627937,309,10,0.5657987594604492,0,0,0,0,0,0,0,0
0.048927781570536864,0.051615051615051616,0.0,0.10126582278481013,0.027983934134784033,0.048927781570536864,0.051615051615051616,0.0,0.10126582278481013,0.027983934134784033,319,10,0.5834503173828125,0,0,0,0,0,0,0,0
0.04989390138361845,0.05194805194805195,0.0,0.10126582278481013,0.028167551984560422,0.04989390138361845,0.05194805194805195,0.0,0.10126582278481013,0.028167551984560422,329,10,0.6035096645355225,0,0,3,0,0,0,0,0
0.0506637547325918,0.05194805194805195,0.0,0.10126582278481013,0.028389541216331218,0.0506637547325918,0.05194805194805195,0.0,0.10126582278481013,0.028389541216331218,339,10,0.6215612888336182,0,0,0,0,0,0,0,0
