smiles,n_success_mut,n_failures_mut,rediscovery_c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,total,obj_computation_time,history_data
Cc1cccc2cccc3cccc4c5cccc1c5c4c(C)c23,5,105,0.7105263157894737,0.7105263157894737,0.0005893707275390625,
c1cc2cc3c4ccc5cccc6c7cccc(c(c1)c6c7c23)c54,1,298,0.6923076923076923,0.6923076923076923,0.0008509159088134766,
c1cc2cc3cccc4c(c1)c1cccc5cccc1c4c5c3c2,1,57,0.6923076923076923,0.6923076923076923,0.0006420612335205078,
c1ccc2c3cccc4ccc5ccc6cccc(c(c1)c45)c3c62,0,51,0.6923076923076923,0.6923076923076923,0.0006389617919921875,
c1cc2cccc3c4ccc(c1)c1c(cccc5cc5c31)c24,0,12,0.726027397260274,0.726027397260274,0.0006091594696044922,
Cc1ccc2c3cccc1c1c4cccc5cccc(c1cc4)c3c52,2,132,0.6962025316455697,0.6962025316455697,0.0006854534149169922,
Cc1c2c3cccc4c5cccc6cccc(c(cc3)c4c15)c62,2,167,0.7066666666666667,0.7066666666666667,0.0006699562072753906,
CC(C)=c1c2c3cccc4cccc4c4cccc=2cccc4c1=3,2,124,0.7105263157894737,0.7105263157894737,0.0005970001220703125,
C=CCC=c1c2cccc3cccc4c5cccc3c(ccc2)c4c15,4,96,0.6962025316455697,0.6962025316455697,0.0006246566772460938,
CCCC=c1c2c3cccc4cccc4c3c3cccc-2c1ccc3,3,70,0.6962025316455697,0.6962025316455697,0.0006144046783447266,
CC(=c1c2c3cccc4cccc4c3c3cccc-2c1ccc3)C(C)C,0,54,0.6875,0.6875,0.0006341934204101562,
C1=CC1C=c1c2cccc3c4cccc5cccc4c3c(ccc2)c15,0,25,0.6962025316455697,0.6962025316455697,0.0006482601165771484,
C=C=C=c1c2cccc3c(ccc2)c2c1c1cccc4c(ccc1)c2c34,3,138,0.7125,0.7125,0.0008177757263183594,
C1=C2C(=c3c4c5cccc6c(cccc7cccc74)c3c6ccc5)C12,0,104,0.6962025316455697,0.6962025316455697,0.0007231235504150391,
C=Cc1ccc2c3cccc4ccccc5cccc3c4c(c1)c52,2,86,0.7012987012987013,0.7012987012987013,0.0006673336029052734,
c1ccc2c3ccccc4c5cccc(c1)c4c(ccc5)c23,4,26,0.75,0.75,0.0005609989166259766,
C=Cc1cc2cccc3c1cccc1c3c3cccc4c(ccc3)c1c24,0,8,0.691358024691358,0.691358024691358,0.0007565021514892578,
Cc1cc2c3c4cccc5cccc1c5c2c1cccc4c3ccc1,4,137,0.717948717948718,0.717948717948718,0.000701904296875,
