step,error
0,No more individual to be mutated
1,C (Mutation error)
1,No more individual to be mutated
2,C#C (Mutation error)
2,CC (Mutation error)
2,C (Mutation error)
2,No more individual to be mutated
2,No replacement occured
3,CC (Mutation error)
3,No more individual to be mutated
4, (Mutation error)
4,C (Mutation error)
4,No more individual to be mutated
5,C=C (Mutation error)
5, (Mutation error)
5,C#C (Mutation error)
5,CC (Mutation error)
5,C (Mutation error)
5,No more individual to be mutated
6,CCCCCC (Mutation error)
6,CCCC(C)C (Mutation error)
6, (Mutation error)
6,CC (Mutation error)
6,C (Mutation error)
6,No more individual to be mutated
7,C1=CC1 (Mutation error)
7,C=CCC (Mutation error)
7,CCCC (Mutation error)
7,CC (Mutation error)
7,C#C (Mutation error)
7,CCC (Mutation error)
7, (Mutation error)
7,C=C (Mutation error)
7,CCCCCC (Mutation error)
7,CC(C)C (Mutation error)
7,C (Mutation error)
7,No more individual to be mutated
8,C1=CC1 (Mutation error)
8,C=CCC (Mutation error)
8,CC (Mutation error)
8,C#C (Mutation error)
8,CCC (Mutation error)
8, (Mutation error)
8,C=C (Mutation error)
8,CC1CC1 (Mutation error)
8,CCCCCC (Mutation error)
8,CC(C)C (Mutation error)
8,C#CC (Mutation error)
8,CCC(C)C(C)C (Mutation error)
8,CCCC(C)CC (Mutation error)
8,C (Mutation error)
8,No more individual to be mutated
9,CC=CC (Mutation error)
9,C=CC (Mutation error)
9,CCC (Mutation error)
9, (Mutation error)
9,CCCCC (Mutation error)
9,C=C (Mutation error)
9,CC(C)C (Mutation error)
9,C#C (Mutation error)
9,CC (Mutation error)
9,CCCC (Mutation error)
10,CC1=CC1 (Mutation error)
10,C=CC (Mutation error)
10,C=CCC (Mutation error)
10,C=CCCCC (Mutation error)
10,C#CC (Mutation error)
10,CC1CC1 (Mutation error)
10,C#CCC (Mutation error)
10,C=C (Mutation error)
10,CCCC (Mutation error)
10,CCCCC (Mutation error)
10, (Mutation error)
10,CCC (Mutation error)
10,C#C (Mutation error)
10,CC (Mutation error)
11,C1=CC1 (Mutation error)
11,CC=CC (Mutation error)
11,C=CC (Mutation error)
11,C=CCCCC (Mutation error)
11,CCC(C)C(C)C (Mutation error)
11,C#CC (Mutation error)
11,CC#CCC (Mutation error)
12,C1=CC1 (Mutation error)
12,CC=CC (Mutation error)
12,CC1=CC1 (Mutation error)
12,C1#CC2C=C12 (Mutation error)
12,C1=CCCC1 (Mutation error)
12,CC1CC=CC1 (Mutation error)
12,C=CC (Mutation error)
12,CCC(C)C(C)C (Mutation error)
13,C1=CC1 (Mutation error)
13,C1=C2CC=12 (Mutation error)
13,CC=CCC (Mutation error)
13,C1=CCCC1 (Mutation error)
13,C1=CCCC=1 (Mutation error)
14,C1=CC1 (Mutation error)
14,CC=CC (Mutation error)
14,CC1=CCC1 (Mutation error)
15,C1=CC=C1 (Mutation error)
15,CC=CC (Mutation error)
15,C1=C2CC=12 (Mutation error)
15,CC1C2=C=C21 (Mutation error)
15,CC=C=CC (Mutation error)
16,C1=CC=C1 (Mutation error)
16,C1=CC1 (Mutation error)
16,CC=CC (Mutation error)
16,CC1=CC1 (Mutation error)
16,C=CC=C (Mutation error)
16,C1=CCC=1 (Mutation error)
16,C1#CC=C1 (Mutation error)
17,C1=CC=C1 (Mutation error)
17,C1=C2C=C2C1 (Mutation error)
17,C1=CC=1 (Mutation error)
17,C1=CC1 (Mutation error)
17,C1=CCC=1 (Mutation error)
17,C=CC=C (Mutation error)
17,CC=CC (Mutation error)
17,CC1C2=C=C21 (Mutation error)
17,CC1C=CC1 (Mutation error)
18,C1=CC=C1 (Mutation error)
18,CC1=C2CC=CC12 (Mutation error)
18,C1=CC=1 (Mutation error)
18,C1=CC1 (Mutation error)
18,C1#CC=C1 (Mutation error)
18,C1=CCC=1 (Mutation error)
18,C=CC=C (Mutation error)
18,CC=CC (Mutation error)
18,C1=C2CC=12 (Mutation error)
18,CC1C=C1 (Mutation error)
18,CC1=CC1 (Mutation error)
18,CC1=C=C1C (Mutation error)
18,CC1C2=C=C21 (Mutation error)
18,CC1=CCC1 (Mutation error)
18,CC=C=CC (Mutation error)
19,C1=CC=C1 (Mutation error)
19,C1=C2C=C2C1 (Mutation error)
19,C1=CC1 (Mutation error)
19,C1=CC=1 (Mutation error)
20,C1=CC=C1 (Mutation error)
20,CC1=CC=CC1 (Mutation error)
20,C1=CC2C=C2C1 (Mutation error)
20,CC1=C2C=C2C1 (Mutation error)
20,CC1=C2CC=C1C2 (Mutation error)
20,C1=CC1 (Mutation error)
20,C1=CC=1 (Mutation error)
20,CC1=C=C1 (Mutation error)
20,C=CC=C (Mutation error)
20,C1=CCC1 (Mutation error)
21,CC1=CC=CC1 (Mutation error)
21,CCC1=C2CC=CC2C1 (Mutation error)
21,C=C1C=C1 (Mutation error)
22,C1=CC=C1 (Mutation error)
22,C1=C2C=C1C2 (Mutation error)
22,C1=C2C=C2C1 (Mutation error)
22,C1=CCC=C1 (Mutation error)
22,c1c2c3cc-3c1-2 (Mutation error)
22,CC1=C2CC=CC12 (Mutation error)
22,C1=CC2CCC=C2C1 (Mutation error)
23,C1=CC=C1 (Mutation error)
23,C1=C2C=C12 (Mutation error)
23,C1=CCC=C1 (Mutation error)
23,CC1=C2C=CC12 (Mutation error)
23,C1=C2C=C(C1)C2 (Mutation error)
23,C1=CC=CCC=1 (Mutation error)
23,C1=CC2C=C2C1 (Mutation error)
24,Cc1c2cccc1-2 (Mutation error)
24,C1=C2C=C12 (Mutation error)
24,C1=C2C=C1C2 (Mutation error)
24,C1=CCC=C1 (Mutation error)
24,C1=C2C=C(C1)C2 (Mutation error)
24,C1=CC2C=C2C1 (Mutation error)
24,C1=CC=CCC=1 (Mutation error)
24,CC1=C2CC=CC12 (Mutation error)
25,C1=CC2=CCC2=C1 (Mutation error)
25,C1=C2C=C12 (Mutation error)
25,C1=C2CC13C=C23 (Mutation error)
25,CC1=C2C=CC12 (Mutation error)
26,Cc1ccc2c(C)c1-2 (Mutation error)
26,C1=CC=C1 (Mutation error)
26,C1=C2C=C12 (Mutation error)
26,CC1=C2C=CC12 (Mutation error)
27,Cc1c2cccc1-2 (Mutation error)
27,C1=CC2=CCC2=C1 (Mutation error)
27,Cc1ccc2c(C)c1-2 (Mutation error)
27,C1=CC2=CCCC2=C1 (Mutation error)
27,C1=CC=C1 (Mutation error)
27,C1=C2C=C12 (Mutation error)
27,C1=C2C=C1C2 (Mutation error)
27,C1=C2C=C(C1)C2 (Mutation error)
28,C1=CC2=CCC2=C1 (Mutation error)
28,Cc1ccc2c(C)c1-2 (Mutation error)
28,C1=C2C=C12 (Mutation error)
28,C1=CC=C1 (Mutation error)
28,C1=C2C=C1C2 (Mutation error)
28,CC1=CC=C1 (Mutation error)
29,C1=CC=C1 (Mutation error)
29,C1=C2C=C12 (Mutation error)
29,C1=C2C=C1C2 (Mutation error)
29,CC1=CC=C1 (Mutation error)
29,C1=CC2=CC=12 (Mutation error)
29,C1=CCC=C1 (Mutation error)
30,c1cc2cc-2c1 (Mutation error)
30,C1=CC=C1 (Mutation error)
30,C1=C2C=C12 (Mutation error)
31,c1cc2cc-2c1 (Mutation error)
31,Cc1c2cccc1-2 (Mutation error)
31,C1=CC=C1 (Mutation error)
31,C1=C2C=C12 (Mutation error)
31,CC1=CC=C2CCC=C12 (Mutation error)
32,c1cc2cc-2c1 (Mutation error)
32,Cc1ccc2c(C)c1-2 (Mutation error)
32,C1=C2C=C12 (Mutation error)
32,C1=CC=C1 (Mutation error)
32,CC=C1C=C(C)C(C)=C1 (Mutation error)
32,C1=C2C=C1C2 (Mutation error)
34,c1cc2cc-2c1 (Mutation error)
34,C1=CC2=CC2=CC1 (Mutation error)
34,c1cc2c3c-2c1C3 (Mutation error)
35,c1cc2cc-2c1 (Mutation error)
35,Cc1c2cccc1-2 (Mutation error)
35,c1cc2c3c-2c1C3 (Mutation error)
35,C1=CC2=CC(=CC1)C2 (Mutation error)
35,CCC=C1C=CC=C1 (Mutation error)
36,C1=CC2=CCC2=C1 (Mutation error)
37,Cc1c2cccc1-2 (Mutation error)
37,CC=C1C=CC=C1 (Mutation error)
37,c1cc2c3c-2c1C3 (Mutation error)
37,C1=CC2=CC2=CC1 (Mutation error)
37,C1=CC=C2C=C2C=1 (Mutation error)
37,CC1C=C2C=CC=C21 (Mutation error)
38,Cc1c2cccc1-2 (Mutation error)
38,C1=CC2=CCC2=C1 (Mutation error)
39,Cc1c2cccc1-2 (Mutation error)
39,CCc1c2cccc1-2 (Mutation error)
39,C1=CC=C2C=C2C=1 (Mutation error)
39,C1=CC2C=CC2=C1 (Mutation error)
39,CC1C=C2C=CC=C21 (Mutation error)
40,c1cc2cc-2c1 (Mutation error)
40,C1=CC2C=CC2=C1 (Mutation error)
40,C1=CC2=CC2=CC1 (Mutation error)
41,c1cc2cc-2c1 (Mutation error)
41,c1cc2cc(c1)C2 (Mutation error)
42,Cc1c2cccc1-2 (Mutation error)
42,CCc1c2cccc1-2 (Mutation error)
42,CCC=CC1=CCC=C1 (Mutation error)
42,C1=CC=CCC=C1 (Mutation error)
42,C1=CC=C2C=C2C=1 (Mutation error)
43,C1=Cc2cccc1c2 (Mutation error)
43,Cc1c2cccc1-2 (Mutation error)
43,CC=C1C=CC=C1 (Mutation error)
43,C1=CC=C2C=C2C=1 (Mutation error)
44,c1cc2cc-2c1 (Mutation error)
45,c1cc2cc-2c1 (Mutation error)
45,CCc1c2cccc1-2 (Mutation error)
45,CC(C)c1c2cccc1-2 (Mutation error)
45,C1=CC2=CCC(=C1)C=C2 (Mutation error)
46,C1=Cc2cccc1c2 (Mutation error)
46,c1cc2cc-2c1 (Mutation error)
46,Cc1c2cccc1-2 (Mutation error)
46,CCc1c2cccc1-2 (Mutation error)
46,CC(C)c1c2cccc1-2 (Mutation error)
47,C1=Cc2cccc1c2 (Mutation error)
47,c1cc2cc-2c1 (Mutation error)
47,CCC1=Cc2cccc1c2 (Mutation error)
47,Cc1ccc2cc1C=C2 (Mutation error)
47,CC1=Cc2cccc1c2C (Mutation error)
47,CCc1c2cccc1-2 (Mutation error)
47,C1=CC2=CCC(=C1)C=C2 (Mutation error)
47,CC(C)c1c2cccc1C2 (Mutation error)
47,Cc1ccc2cc1-2 (Mutation error)
48,Cc1ccc2cc1C=C2 (Mutation error)
49,c1cc2cc-2c1 (Mutation error)
50,c1cc2cc-2c1 (Mutation error)
51,Cc1ccccc1C (Mutation error)
51,c1cc2cc-2c1 (Mutation error)
52,c1cc2cc-2c1 (Mutation error)
52,CC1=Cc2cccc1c2 (Mutation error)
52,c1cc2cc(c1)C2 (Mutation error)
52,Cc1c2cccc1CC=C2 (Mutation error)
53,Cc1ccccc1C (Mutation error)
53,c1cc2cc-2c1 (Mutation error)
53,CC1=Cc2cccc1c2 (Mutation error)
53,c1cc2cc(c1)C2 (Mutation error)
53,Cc1c2cccc1CC=C2 (Mutation error)
54,Cc1ccccc1C (Mutation error)
54,C1=Cc2cccc1c2 (Mutation error)
54,c1cc2cc-2c1 (Mutation error)
54,c1cc2cc(c1)C2 (Mutation error)
54,Cc1c2cccc1CC=C2 (Mutation error)
54,CC1Cc2cccc1c2 (Mutation error)
